iter	Accuracy	MultiClass
0	0.4412126178	1.096901311
1	0.4457189676	1.094858387
2	0.4416222859	1.093423726
3	0.4408029496	1.091914791
4	0.4399836133	1.090276973
5	0.4399836133	1.088398121
6	0.4399836133	1.086770349
7	0.4473576403	1.085020755
8	0.4559606719	1.083038809
9	0.45637034	1.081430547
10	0.4555510037	1.080037338
11	0.4535026628	1.078755855
12	0.4510446538	1.077761753
13	0.4559606719	1.076075413
14	0.458828349	1.074653781
15	0.4592380172	1.073129739
16	0.4600573535	1.0720663
17	0.4580090127	1.070997903
18	0.4580090127	1.069723207
19	0.4584186809	1.068596162
20	0.4580090127	1.067634294
21	0.4571896764	1.06676284
22	0.4571896764	1.066009567
23	0.4571896764	1.06528446
24	0.4571896764	1.064521221
25	0.4571896764	1.063418049
26	0.4571896764	1.062481528
27	0.4567800082	1.061535357
28	0.4571896764	1.060823304
29	0.4567800082	1.059843321
30	0.4571896764	1.059170362
31	0.4567800082	1.058344157
32	0.4567800082	1.057681215
33	0.4567800082	1.057030329
34	0.4571896764	1.056207819
35	0.4571896764	1.055546974
36	0.4571896764	1.055008695
37	0.4575993445	1.054467243
38	0.4575993445	1.05367019
39	0.4575993445	1.053062468
40	0.4575993445	1.052442732
41	0.4575993445	1.051941684
42	0.4575993445	1.051334211
43	0.4575993445	1.0507426
44	0.4575993445	1.050219682
45	0.4575993445	1.049549317
46	0.4575993445	1.04905451
47	0.4575993445	1.048358623
48	0.4575993445	1.047856308
49	0.4580090127	1.04720881
50	0.4580090127	1.046554264
51	0.4580090127	1.046254593
52	0.4580090127	1.045914891
53	0.4580090127	1.045577237
54	0.4575993445	1.045070117
55	0.4580090127	1.044636388
56	0.4580090127	1.044238618
57	0.4580090127	1.043681393
58	0.4580090127	1.043227645
59	0.4580090127	1.042785598
60	0.4580090127	1.042346346
61	0.4575993445	1.041850551
62	0.4575993445	1.041517448
63	0.4571896764	1.041084424
64	0.4571896764	1.040610294
65	0.4575993445	1.040287733
66	0.4575993445	1.039870229
67	0.4575993445	1.039477992
68	0.4580090127	1.03918842
69	0.4571896764	1.038575872
70	0.4571896764	1.038059096
71	0.4571896764	1.037596776
72	0.4571896764	1.037169351
73	0.4580090127	1.036522305
74	0.4580090127	1.036041613
75	0.4580090127	1.035472193
76	0.4584186809	1.035037724
77	0.4584186809	1.0344917
78	0.4580090127	1.034103852
79	0.4575993445	1.03368493
80	0.4575993445	1.033423342
81	0.4575993445	1.032991588
82	0.4575993445	1.03264777
83	0.4580090127	1.032219082
84	0.4575993445	1.031751096
85	0.4575993445	1.031457093
86	0.4575993445	1.031235381
87	0.4584186809	1.030679281
88	0.4584186809	1.03053208
89	0.458828349	1.030090532
90	0.458828349	1.029785458
91	0.458828349	1.029558783
92	0.458828349	1.029120031
93	0.4584186809	1.028809995
94	0.458828349	1.028263093
95	0.4584186809	1.027776158
96	0.458828349	1.027439315
97	0.4584186809	1.027180832
98	0.4584186809	1.026532249
99	0.4584186809	1.026136674
100	0.4584186809	1.025700524
101	0.4592380172	1.025373283
102	0.458828349	1.02507784
103	0.458828349	1.024851287
104	0.4592380172	1.02456295
105	0.4592380172	1.024247915
106	0.4600573535	1.023816258
107	0.461286358	1.023492486
108	0.461286358	1.023050953
109	0.4625153626	1.022830956
110	0.4625153626	1.022221916
111	0.4625153626	1.021529362
112	0.4637443671	1.021202345
113	0.4637443671	1.020788445
114	0.4633346989	1.020352253
115	0.4645637034	1.019851879
116	0.4649733716	1.019596554
117	0.4645637034	1.019299769
118	0.4657927079	1.018892823
119	0.4662023761	1.018677818
120	0.4662023761	1.018314519
121	0.4666120442	1.018024674
122	0.4666120442	1.017898257
123	0.4662023761	1.017542778
124	0.4657927079	1.0172492
125	0.4662023761	1.017079692
126	0.4657927079	1.016957767
127	0.4662023761	1.016695134
128	0.4662023761	1.016331676
129	0.4674313806	1.01601663
130	0.4674313806	1.015647261
131	0.4670217124	1.015326923
