iter	Passed	Remaining
0	4	4132
1	7	3654
2	12	3724
3	15	3562
4	19	3534
5	22	3530
6	27	3585
7	31	3613
8	36	3685
9	40	3701
10	43	3653
11	48	3693
12	58	4131
13	72	4744
14	79	4851
15	84	4803
16	87	4703
17	91	4630
18	95	4570
19	99	4523
20	103	4467
21	106	4392
22	110	4341
23	113	4290
24	117	4252
25	121	4217
26	125	4190
27	129	4182
28	134	4175
29	139	4185
30	144	4191
31	149	4202
32	153	4172
33	158	4173
34	162	4160
35	166	4140
36	172	4162
37	176	4146
38	181	4139
39	185	4121
40	190	4125
41	195	4131
42	199	4112
43	204	4113
44	208	4109
45	211	4067
46	214	4033
47	218	4017
48	222	4002
49	226	3985
50	230	3977
51	234	3959
52	238	3949
53	243	3943
54	246	3925
55	250	3914
56	254	3901
57	258	3888
58	262	3874
59	266	3863
60	269	3842
61	273	3831
62	278	3830
63	283	3830
64	288	3835
65	292	3831
66	296	3817
67	300	3805
68	304	3804
69	309	3798
70	313	3787
71	317	3789
72	323	3802
73	328	3794
74	332	3791
75	336	3786
76	342	3788
77	346	3787
78	351	3782
79	355	3781
80	360	3774
81	364	3765
82	368	3761
83	373	3765
84	377	3753
85	381	3743
86	384	3729
87	389	3728
88	394	3725
89	398	3715
90	403	3723
91	408	3724
92	413	3721
93	417	3709
94	423	3721
95	428	3723
96	441	3793
97	453	3846
98	457	3840
99	462	3838
100	468	3845
101	474	3848
102	478	3841
103	483	3836
104	488	3838
105	492	3829
106	496	3821
107	502	3826
108	506	3817
109	512	3819
110	518	3826
111	523	3824
112	529	3825
113	534	3825
114	538	3816
115	543	3814
116	548	3808
117	552	3800
118	558	3805
119	563	3803
120	568	3798
121	572	3790
122	577	3790
123	584	3800
124	589	3795
125	594	3791
126	599	3788
127	604	3787
128	608	3777
129	613	3772
130	617	3767
131	622	3762
132	626	3756
133	631	3752
134	636	3747
135	640	3740
136	645	3738
137	650	3733
138	655	3728
139	659	3723
140	667	3734
141	673	3737
142	679	3742
143	685	3741
144	691	3746
145	697	3747
146	705	3760
147	713	3769
148	719	3770
149	724	3769
150	729	3765
151	736	3769
152	744	3780
153	749	3774
154	753	3766
155	757	3760
156	762	3753
157	767	3749
158	772	3748
159	779	3751
160	784	3745
161	790	3749
162	797	3752
163	802	3746
164	808	3748
165	812	3741
166	817	3734
167	821	3727
168	826	3723
169	834	3729
170	840	3730
171	845	3725
172	849	3717
173	854	3711
174	859	3708
175	864	3704
176	870	3702
177	874	3694
178	879	3687
179	883	3680
180	886	3670
181	891	3663
182	896	3660
183	902	3659
184	908	3656
185	912	3648
186	917	3644
187	921	3635
188	924	3625
189	928	3616
190	933	3612
191	937	3603
192	941	3594
193	944	3584
194	949	3579
195	953	3572
196	958	3568
197	963	3563
198	967	3555
199	971	3547
200	976	3540
201	982	3540
202	985	3530
203	990	3526
204	995	3520
205	999	3512
206	1004	3507
207	1008	3499
208	1012	3493
209	1017	3489
210	1022	3484
211	1027	3479
212	1031	3471
213	1035	3463
214	1040	3460
215	1046	3457
216	1050	3451
217	1054	3443
218	1058	3436
219	1064	3434
220	1074	3446
221	1087	3467
222	1092	3465
223	1097	3459
224	1101	3452
225	1105	3443
226	1111	3441
227	1115	3434
228	1120	3429
229	1124	3422
230	1128	3414
231	1132	3406
232	1135	3398
233	1141	3395
234	1145	3388
235	1150	3383
236	1154	3377
237	1159	3372
238	1164	3365
239	1168	3358
240	1172	3351
241	1176	3345
242	1181	3339
243	1184	3331
244	1192	3332
245	1198	3332
246	1205	3332
247	1210	3327
248	1214	3320
249	1218	3313
250	1222	3306
251	1226	3298
252	1231	3294
253	1235	3287
254	1238	3278
255	1242	3271
256	1246	3265
257	1250	3258
258	1254	3250
259	1258	3243
260	1263	3238
261	1268	3233
262	1272	3226
263	1276	3220
264	1280	3213
265	1284	3207
266	1288	3199
267	1293	3194
268	1297	3189
269	1302	3183
270	1305	3175
271	1309	3167
272	1312	3158
273	1316	3152
274	1320	3144
275	1323	3136
276	1327	3129
277	1331	3123
278	1337	3121
279	1344	3121
280	1350	3118
281	1354	3112
282	1358	3104
283	1361	3097
284	1365	3091
285	1370	3085
286	1374	3078
287	1379	3074
288	1383	3068
289	1386	3060
290	1391	3056
291	1396	3050
292	1400	3043
293	1403	3036
294	1407	3030
295	1412	3024
296	1416	3018
297	1420	3012
298	1425	3008
299	1430	3004
300	1434	2998
301	1438	2992
302	1442	2985
303	1446	2979
304	1450	2972
305	1454	2966
306	1459	2962
307	1464	2956
308	1468	2950
309	1472	2944
310	1476	2939
311	1481	2934
312	1485	2928
313	1489	2922
314	1493	2916
315	1497	2909
316	1501	2903
317	1505	2896
318	1509	2890
319	1512	2883
320	1517	2878
321	1521	2872
322	1525	2866
323	1529	2860
324	1533	2855
325	1538	2851
326	1544	2847
327	1549	2843
328	1553	2837
329	1558	2833
330	1562	2826
331	1566	2821
332	1570	2816
333	1574	2809
334	1579	2804
335	1583	2798
336	1588	2794
337	1592	2789
338	1596	2783
339	1600	2777
340	1605	2773
341	1609	2767
342	1614	2763
343	1619	2759
344	1624	2755
345	1629	2750
346	1633	2743
347	1637	2738
348	1642	2733
349	1646	2727
350	1651	2724
351	1655	2718
352	1658	2711
353	1662	2705
354	1667	2700
355	1671	2695
356	1675	2689
357	1679	2684
358	1684	2678
359	1688	2673
360	1693	2669
361	1697	2663
362	1701	2658
363	1705	2652
364	1711	2649
365	1716	2645
366	1728	2651
367	1739	2656
368	1744	2652
369	1749	2648
370	1755	2645
371	1761	2641
372	1765	2635
373	1769	2631
374	1774	2625
375	1778	2620
376	1782	2614
377	1786	2609
378	1791	2604
379	1796	2600
380	1800	2594
381	1804	2589
382	1808	2583
383	1813	2578
384	1817	2573
385	1821	2567
386	1825	2561
387	1832	2560
388	1838	2556
389	1844	2554
390	1849	2549
391	1854	2544
392	1857	2538
393	1864	2535
394	1867	2530
395	1872	2524
396	1877	2520
397	1881	2514
398	1884	2508
399	1890	2504
400	1894	2499
401	1898	2493
402	1903	2488
403	1906	2482
404	1911	2477
405	1915	2471
406	1920	2468
407	1927	2465
408	1931	2460
409	1936	2456
410	1940	2450
411	1945	2446
412	1950	2441
413	1954	2436
414	1959	2431
415	1963	2425
416	1967	2420
417	1971	2414
418	1975	2409
419	1979	2403
420	1983	2398
421	1988	2394
422	1993	2389
423	1998	2384
424	2004	2381
425	2008	2375
426	2013	2371
427	2017	2366
428	2022	2361
429	2027	2357
430	2035	2356
431	2040	2352
432	2046	2348
433	2051	2344
434	2055	2338
435	2059	2333
436	2063	2328
437	2068	2323
438	2073	2318
439	2077	2313
440	2081	2308
441	2087	2304
442	2091	2299
443	2096	2295
444	2101	2290
445	2105	2284
446	2110	2280
447	2114	2275
448	2119	2270
449	2123	2265
450	2127	2259
451	2133	2256
452	2137	2250
453	2141	2245
454	2145	2240
455	2151	2236
456	2156	2231
457	2160	2226
458	2165	2222
459	2169	2216
460	2174	2212
461	2179	2208
462	2184	2203
463	2189	2198
464	2194	2194
465	2198	2189
466	2202	2184
467	2206	2178
468	2209	2172
469	2214	2167
470	2219	2163
471	2223	2157
472	2227	2151
473	2231	2146
474	2235	2141
475	2239	2135
476	2244	2131
477	2249	2126
478	2253	2121
479	2257	2116
480	2261	2110
481	2265	2105
482	2269	2100
483	2275	2097
484	2288	2099
485	2297	2099
486	2302	2094
487	2307	2090
488	2312	2085
489	2316	2080
490	2321	2075
491	2326	2070
492	2330	2065
493	2334	2060
494	2338	2055
495	2343	2050
496	2347	2045
497	2352	2041
498	2357	2036
499	2362	2031
500	2367	2027
501	2372	2022
502	2377	2018
503	2380	2012
504	2384	2006
505	2389	2002
506	2394	1997
507	2399	1992
508	2403	1988
509	2408	1983
510	2413	1978
511	2417	1974
512	2423	1969
513	2427	1964
514	2432	1959
515	2438	1956
516	2444	1952
517	2448	1947
518	2452	1942
519	2456	1937
520	2460	1931
521	2464	1926
522	2470	1922
523	2474	1917
524	2480	1913
525	2485	1908
526	2489	1903
527	2492	1897
528	2496	1892
529	2503	1889
530	2507	1884
531	2511	1878
532	2514	1873
533	2519	1868
534	2524	1864
535	2529	1859
536	2535	1855
537	2541	1851
538	2546	1847
539	2550	1842
540	2555	1837
541	2559	1832
542	2564	1827
543	2568	1822
544	2572	1817
545	2576	1811
546	2580	1806
547	2584	1801
548	2589	1797
549	2594	1792
550	2602	1790
551	2608	1786
552	2612	1781
553	2617	1776
554	2622	1771
555	2626	1766
556	2631	1762
557	2635	1757
558	2640	1752
559	2645	1747
560	2649	1742
561	2653	1737
562	2657	1732
563	2662	1727
564	2667	1723
565	2673	1719
566	2678	1714
567	2683	1710
568	2687	1704
569	2691	1699
570	2696	1695
571	2700	1690
572	2705	1685
573	2711	1681
574	2715	1676
575	2719	1671
576	2724	1666
577	2729	1662
578	2733	1657
579	2737	1652
580	2743	1647
581	2747	1642
582	2751	1637
583	2757	1633
584	2761	1628
585	2765	1623
586	2769	1618
587	2774	1613
588	2778	1608
589	2782	1603
590	2785	1597
591	2790	1592
592	2793	1587
593	2797	1582
594	2802	1577
595	2806	1572
596	2810	1567
597	2814	1562
598	2819	1557
599	2824	1553
600	2829	1548
601	2833	1543
602	2838	1539
603	2842	1534
604	2846	1528
605	2850	1523
606	2854	1519
607	2858	1513
608	2862	1508
609	2866	1503
610	2870	1498
611	2874	1493
612	2878	1488
613	2881	1483
614	2886	1478
615	2890	1473
616	2893	1468
617	2897	1462
618	2902	1458
619	2905	1452
620	2909	1447
621	2913	1442
622	2917	1437
623	2921	1432
624	2925	1427
