iter	Accuracy	MultiClass
0	0.4558625337	1.096296363
1	0.4545148248	1.094675271
2	0.4511455526	1.092652495
3	0.4511455526	1.090989694
4	0.4491239892	1.089508778
5	0.4467654987	1.087919545
6	0.4501347709	1.086087489
7	0.4484501348	1.084559658
8	0.451819407	1.082901403
9	0.4521563342	1.081641665
10	0.451819407	1.080123669
11	0.4514824798	1.07887341
12	0.4501347709	1.077742359
13	0.451819407	1.076493197
14	0.4514824798	1.075324598
15	0.4511455526	1.074333461
16	0.4511455526	1.073372166
17	0.4514824798	1.072006821
18	0.4514824798	1.070959094
19	0.4514824798	1.069812103
20	0.4524932615	1.068775822
21	0.451819407	1.067827413
22	0.451819407	1.067303032
23	0.4524932615	1.066495821
24	0.4524932615	1.065783609
25	0.4524932615	1.065196948
26	0.4524932615	1.06432541
27	0.451819407	1.063603913
28	0.451819407	1.063038986
29	0.4521563342	1.062391
30	0.4514824798	1.061687711
31	0.4528301887	1.061074568
32	0.4528301887	1.060411373
33	0.4521563342	1.059766303
34	0.4531671159	1.058961045
35	0.4524932615	1.058578966
36	0.4521563342	1.057941108
37	0.451819407	1.057410751
38	0.451819407	1.056980752
39	0.4521563342	1.05633198
40	0.4508086253	1.056077419
41	0.4504716981	1.055534975
42	0.4514824798	1.054953778
43	0.4514824798	1.054219758
44	0.451819407	1.053772677
45	0.4511455526	1.053347944
46	0.451819407	1.052785064
47	0.4521563342	1.052485836
48	0.4528301887	1.051996856
49	0.4524932615	1.051477723
50	0.4531671159	1.050971446
51	0.454851752	1.050571288
52	0.454851752	1.050223412
53	0.4545148248	1.049711636
54	0.4545148248	1.049249637
55	0.454851752	1.048854456
56	0.4538409704	1.048223106
57	0.4541778976	1.04789357
58	0.4551886792	1.04747483
59	0.4558625337	1.046850972
60	0.4555256065	1.046491169
61	0.4561994609	1.046062892
62	0.4572102426	1.045669261
63	0.4572102426	1.045252624
64	0.4561994609	1.044752557
65	0.4565363881	1.044445509
66	0.4568733154	1.043993327
67	0.4568733154	1.043519531
68	0.4572102426	1.043055913
69	0.4558625337	1.042715491
70	0.4558625337	1.04255165
71	0.4558625337	1.042176893
72	0.4572102426	1.041818476
73	0.4565363881	1.041547158
74	0.4572102426	1.041239184
75	0.4565363881	1.04109776
76	0.4568733154	1.040912213
77	0.457884097	1.040483681
78	0.4575471698	1.040323652
79	0.4572102426	1.040121409
80	0.4568733154	1.039830327
81	0.4602425876	1.039133581
82	0.4605795148	1.038820563
83	0.4605795148	1.038557057
84	0.460916442	1.038229441
85	0.460916442	1.037801227
86	0.4615902965	1.037359096
87	0.4615902965	1.036974899
88	0.4615902965	1.036583432
89	0.4622641509	1.036321797
90	0.4619272237	1.036022451
91	0.4615902965	1.035644922
92	0.4615902965	1.035377889
93	0.4622641509	1.035150504
94	0.4626010782	1.034949743
95	0.4632749326	1.034745668
96	0.4639487871	1.034295916
97	0.4639487871	1.034075545
98	0.4636118598	1.033900629
99	0.4646226415	1.033635874
100	0.4659703504	1.03316388
101	0.465296496	1.032848756
102	0.465296496	1.032498689
103	0.4656334232	1.032305763
104	0.4656334232	1.032051911
105	0.4632749326	1.031650323
106	0.4649595687	1.031440012
107	0.4642857143	1.031061332
108	0.4649595687	1.030922713
109	0.465296496	1.030521239
110	0.4656334232	1.030246941
111	0.4663072776	1.029883108
112	0.4666442049	1.029506126
