iter	Accuracy	MultiClass
0	0.4446721311	1.096717624
1	0.4459016393	1.094587892
2	0.4426229508	1.0927486
3	0.4442622951	1.091070284
4	0.4463114754	1.089197262
5	0.443442623	1.08778755
6	0.4471311475	1.085933917
7	0.4471311475	1.084378674
8	0.4446721311	1.082701223
9	0.4426229508	1.081132335
10	0.4463114754	1.079575606
11	0.4454918033	1.078204557
12	0.4442622951	1.077051706
13	0.4471311475	1.075672428
14	0.4454918033	1.074610864
15	0.4442622951	1.073296735
16	0.4463114754	1.072016317
17	0.4495901639	1.07072161
18	0.4581967213	1.069606581
19	0.4610655738	1.068247528
20	0.4631147541	1.067242008
21	0.462704918	1.066304058
22	0.4614754098	1.065464362
23	0.4614754098	1.06447389
24	0.4614754098	1.063780609
25	0.4618852459	1.062919674
26	0.4614754098	1.061573615
27	0.4618852459	1.060520668
28	0.462295082	1.059745838
29	0.4631147541	1.058804139
30	0.4631147541	1.057996475
31	0.4635245902	1.057163727
32	0.462704918	1.056450297
33	0.462295082	1.055457364
34	0.462704918	1.054581487
35	0.4618852459	1.053984809
36	0.4614754098	1.053279086
37	0.4614754098	1.052759024
38	0.4614754098	1.052139326
39	0.4614754098	1.051565329
40	0.462704918	1.050830683
41	0.462295082	1.050132893
42	0.4618852459	1.049567878
43	0.4618852459	1.048856841
44	0.4618852459	1.04830614
45	0.4614754098	1.047719235
46	0.4618852459	1.047399586
47	0.4614754098	1.046541489
48	0.4618852459	1.046050549
49	0.4614754098	1.04550154
50	0.4606557377	1.044891092
51	0.4606557377	1.044305915
52	0.4610655738	1.043950643
53	0.4602459016	1.043373628
54	0.4606557377	1.043046663
55	0.4614754098	1.042362623
56	0.4610655738	1.041918333
57	0.462295082	1.041267051
58	0.462704918	1.04090794
59	0.462704918	1.040618075
60	0.462704918	1.040260884
61	0.462295082	1.039682611
62	0.462295082	1.039006941
63	0.4635245902	1.038232292
64	0.462704918	1.037845907
65	0.462295082	1.037344146
66	0.462704918	1.036928545
67	0.462295082	1.036566194
68	0.462295082	1.036274725
69	0.462295082	1.035712467
70	0.462295082	1.035391669
71	0.4631147541	1.034761547
72	0.462704918	1.0343346
73	0.4631147541	1.033939255
74	0.4631147541	1.033501944
75	0.462704918	1.032845362
76	0.4631147541	1.03230038
77	0.4631147541	1.032022907
78	0.4631147541	1.031572292
79	0.4639344262	1.031100636
80	0.4631147541	1.030757476
81	0.4631147541	1.030366011
82	0.4639344262	1.029895621
83	0.4639344262	1.029418595
84	0.4651639344	1.028821718
85	0.4659836066	1.028356912
86	0.4668032787	1.02805435
87	0.4672131148	1.02761975
88	0.4676229508	1.02729219
89	0.4672131148	1.02703682
90	0.4676229508	1.02617586
91	0.4676229508	1.025911836
92	0.4668032787	1.025488798
93	0.4676229508	1.02515
94	0.4680327869	1.024589843
95	0.468852459	1.024205622
96	0.468852459	1.023883558
97	0.4692622951	1.023614128
98	0.4696721311	1.023216159
99	0.4696721311	1.02293212
100	0.4696721311	1.022547313
101	0.4700819672	1.021964704
102	0.4700819672	1.021434754
103	0.468852459	1.021160086
104	0.468852459	1.020704792
105	0.4680327869	1.020449817
106	0.468852459	1.020158201
107	0.468852459	1.019889001
108	0.4696721311	1.019523511
109	0.4692622951	1.019178126
110	0.4717213115	1.018608259
111	0.4717213115	1.018193802
112	0.4721311475	1.018008592
113	0.4725409836	1.017551733
114	0.4725409836	1.017245027
115	0.4729508197	1.016834623
116	0.4741803279	1.016532486
117	0.4741803279	1.016352338
118	0.4741803279	1.015978106
