iter	Passed	Remaining
0	4	4403
1	7	3621
2	11	3437
3	14	3308
4	17	3276
5	20	3188
6	24	3212
7	27	3183
8	30	3167
9	38	3537
10	48	4017
11	53	4118
12	60	4300
13	64	4233
14	68	4204
15	73	4189
16	76	4128
17	80	4102
18	84	4059
19	88	4004
20	91	3956
21	95	3922
22	98	3896
23	102	3866
24	106	3842
25	109	3803
26	112	3770
27	116	3738
28	120	3729
29	124	3731
30	128	3719
31	132	3726
32	136	3712
33	140	3702
34	144	3684
35	147	3666
36	152	3681
37	155	3648
38	158	3627
39	161	3596
40	165	3579
41	168	3568
42	172	3552
43	175	3538
44	179	3529
45	182	3515
46	186	3501
47	190	3498
48	193	3485
49	197	3473
50	200	3464
51	204	3448
52	207	3427
53	210	3420
54	214	3411
55	217	3395
56	221	3393
57	225	3387
58	229	3390
59	232	3375
60	236	3365
61	240	3361
62	243	3350
63	246	3337
64	249	3326
65	255	3348
66	259	3342
67	263	3345
68	268	3345
69	272	3346
70	276	3348
71	281	3351
72	285	3348
73	289	3345
74	293	3341
75	298	3354
76	303	3357
77	306	3347
78	310	3349
79	314	3344
80	318	3339
81	321	3328
82	326	3330
83	329	3320
84	333	3320
85	337	3307
86	340	3295
87	343	3286
88	346	3277
89	350	3268
90	353	3260
91	357	3255
92	360	3247
93	364	3241
94	368	3235
95	372	3232
96	375	3223
97	378	3215
98	382	3208
99	385	3198
100	388	3190
101	392	3184
102	396	3179
103	399	3171
104	402	3162
105	406	3159
106	409	3153
107	413	3145
108	416	3136
109	420	3131
110	423	3123
111	426	3118
112	430	3116
113	440	3152
114	448	3179
115	453	3179
116	456	3172
117	460	3166
118	465	3169
119	468	3164
120	471	3154
121	475	3146
122	478	3136
123	481	3128
124	486	3130
125	490	3127
126	494	3126
127	498	3125
128	503	3126
129	508	3128
130	512	3128
131	516	3123
132	521	3122
133	524	3115
134	528	3113
135	533	3113
136	537	3109
137	541	3108
138	546	3108
139	551	3114
140	555	3108
141	559	3103
142	563	3102
143	567	3097
144	571	3092
145	574	3085
146	578	3079
147	582	3080
148	587	3080
149	591	3076
150	597	3080
151	600	3074
152	604	3071
153	609	3072
154	612	3064
155	617	3062
156	621	3057
157	624	3052
158	628	3047
159	633	3048
160	637	3043
161	641	3040
162	645	3035
163	649	3032
164	654	3032
165	658	3029
166	663	3030
167	667	3026
168	671	3021
169	674	3016
170	680	3021
