iter	Passed	Remaining
0	4	4145
1	8	3875
2	11	3678
3	15	3508
4	18	3513
5	29	4514
6	34	4489
7	38	4468
8	42	4397
9	46	4256
10	50	4182
11	53	4087
12	56	4002
13	60	3938
14	63	3889
15	67	3883
16	71	3859
17	75	3841
18	79	3821
19	83	3814
20	88	3822
21	91	3793
22	96	3798
23	100	3779
24	104	3773
25	108	3767
26	112	3774
27	116	3756
28	120	3744
29	124	3736
30	130	3785
31	134	3785
32	138	3765
33	142	3755
34	148	3790
35	151	3767
36	156	3780
37	160	3770
38	165	3792
39	169	3777
40	173	3756
41	176	3727
42	179	3695
43	182	3677
44	186	3661
45	189	3645
46	193	3627
47	196	3609
48	199	3590
49	202	3568
50	206	3554
51	209	3535
52	212	3516
53	215	3499
54	218	3483
55	222	3466
56	225	3455
57	229	3452
58	233	3444
59	236	3431
60	240	3426
61	244	3421
62	247	3409
63	251	3404
64	255	3395
65	259	3391
66	262	3384
67	266	3374
68	270	3369
69	273	3364
70	276	3351
71	280	3340
72	283	3332
73	287	3328
74	291	3323
75	295	3324
76	299	3317
77	302	3307
78	306	3306
79	310	3303
80	314	3298
81	319	3299
82	322	3295
83	327	3295
84	330	3287
85	334	3287
86	339	3285
87	342	3275
88	346	3270
89	349	3264
90	353	3258
91	357	3257
92	361	3256
93	366	3257
94	369	3250
95	373	3246
96	376	3233
97	379	3225
98	384	3223
99	387	3213
100	390	3208
101	394	3199
102	397	3191
103	401	3186
104	404	3179
105	408	3174
106	411	3167
107	414	3156
108	419	3157
109	424	3166
110	429	3172
111	435	3180
112	438	3172
113	442	3169
114	446	3166
115	451	3168
116	455	3165
117	459	3165
118	463	3158
119	467	3155
120	470	3148
121	475	3152
122	479	3147
123	484	3147
124	488	3147
125	492	3142
126	496	3139
127	501	3140
128	505	3137
129	510	3141
130	514	3137
131	518	3137
132	522	3132
133	527	3132
134	531	3127
135	538	3142
136	542	3140
137	548	3148
138	554	3155
139	559	3155
140	563	3150
141	567	3147
142	570	3142
143	575	3141
144	580	3144
145	584	3140
146	588	3137
147	593	3133
148	596	3128
149	602	3132
150	607	3134
151	612	3134
152	619	3145
153	624	3147
154	631	3158
155	638	3167
156	644	3175
157	649	3174
158	655	3176
159	659	3175
160	665	3179
161	671	3181
162	675	3180
163	681	3183
164	686	3180
165	692	3184
166	696	3184
167	701	3181
168	705	3176
169	709	3174
170	715	3175
171	722	3182
172	726	3180
173	734	3190
174	739	3189
175	743	3187
176	747	3181
177	752	3181
178	757	3177
179	761	3170
180	765	3166
181	768	3159
182	772	3153
183	776	3146
184	779	3140
185	783	3133
186	786	3125
187	790	3118
188	793	3111
189	797	3106
190	801	3100
191	806	3098
192	809	3092
193	814	3089
194	820	3091
195	831	3115
196	844	3143
197	850	3143
198	854	3138
199	859	3136
200	863	3131
201	867	3125
202	871	3122
203	875	3116
204	879	3110
205	884	3107
206	887	3101
207	891	3095
208	895	3089
209	900	3086
210	903	3080
211	908	3077
212	912	3073
213	916	3066
214	920	3060
215	924	3056
216	927	3049
217	931	3043
218	935	3038
219	942	3041
220	947	3041
221	952	3039
222	957	3036
223	962	3033
224	966	3028
225	969	3021
226	974	3018
227	978	3013
228	982	3008
229	986	3003
230	990	2996
231	994	2991
232	997	2985
233	1002	2981
234	1006	2975
235	1010	2971
236	1015	2968
237	1019	2964
238	1025	2964
239	1029	2958
240	1032	2952
241	1036	2947
242	1040	2943
243	1044	2936
244	1049	2934
245	1053	2930
246	1057	2924
247	1061	2919
248	1065	2914
249	1069	2909
250	1073	2903
251	1077	2899
252	1081	2894
253	1085	2889
254	1089	2884
255	1094	2881
256	1098	2875
257	1102	2872
258	1108	2870
259	1113	2870
260	1118	2867
261	1122	2861
262	1127	2858
263	1132	2857
264	1139	2859
265	1143	2855
266	1148	2853
267	1155	2854
268	1162	2855
269	1168	2855
270	1174	2856
271	1178	2850
272	1182	2845
273	1186	2839
274	1189	2834
275	1194	2829
276	1201	2831
277	1205	2828
278	1211	2826
279	1215	2821
280	1219	2816
281	1223	2811
282	1227	2806
283	1231	2801
284	1235	2795
285	1239	2792
286	1243	2786
287	1248	2782
288	1252	2777
289	1256	2773
290	1262	2772
291	1267	2769
292	1272	2765
293	1276	2761
294	1280	2756
295	1285	2752
296	1289	2747
297	1293	2742
298	1297	2737
299	1301	2733
300	1305	2728
301	1309	2723
302	1313	2718
303	1317	2713
304	1322	2709
305	1326	2705
306	1330	2699
307	1334	2695
308	1339	2692
309	1344	2688
310	1348	2683
311	1353	2680
312	1357	2676
313	1361	2671
314	1365	2666
315	1370	2662
316	1373	2656
317	1377	2651
318	1381	2645
319	1384	2639
320	1388	2633
321	1391	2627
322	1395	2622
323	1398	2616
324	1402	2611
325	1406	2605
326	1410	2601
327	1414	2596
328	1418	2591
329	1422	2586
330	1425	2580
331	1429	2575
332	1434	2570
333	1438	2566
334	1441	2561
335	1450	2563
336	1461	2572
337	1473	2580
338	1477	2576
339	1482	2572
340	1486	2567
341	1490	2562
342	1493	2556
343	1497	2551
344	1501	2545
345	1505	2541
346	1509	2536
347	1513	2531
348	1517	2525
349	1521	2520
350	1524	2515
351	1528	2510
352	1533	2506
353	1537	2502
354	1543	2499
355	1550	2500
356	1556	2497
357	1560	2492
358	1564	2488
359	1568	2484
360	1573	2479
361	1577	2475
362	1581	2470
363	1584	2464
364	1588	2458
365	1592	2453
366	1595	2448
367	1599	2442
368	1603	2438
369	1607	2432
370	1610	2426
371	1614	2421
372	1618	2416
373	1622	2411
374	1626	2406
375	1629	2401
376	1634	2396
377	1638	2392
378	1643	2389
379	1647	2384
380	1651	2379
381	1655	2374
382	1658	2368
383	1662	2363
384	1666	2358
385	1671	2355
386	1675	2350
387	1680	2347
388	1686	2345
389	1691	2341
390	1696	2338
391	1701	2334
392	1705	2329
393	1709	2325
394	1714	2321
395	1718	2316
396	1722	2312
397	1726	2307
398	1731	2303
399	1735	2299
400	1739	2294
401	1743	2289
402	1746	2284
403	1750	2278
404	1753	2273
405	1757	2268
406	1761	2263
407	1766	2260
408	1771	2256
409	1775	2251
410	1779	2247
411	1784	2243
412	1788	2238
413	1792	2234
414	1797	2230
415	1800	2224
416	1804	2219
417	1808	2214
418	1812	2210
419	1816	2205
420	1819	2200
421	1823	2194
422	1827	2190
423	1832	2186
424	1835	2181
425	1839	2176
426	1843	2171
427	1846	2166
428	1850	2161
429	1854	2156
430	1858	2151
431	1862	2146
432	1865	2141
433	1869	2136
434	1872	2131
435	1877	2126
436	1880	2121
437	1885	2118
438	1889	2113
439	1893	2109
440	1897	2104
441	1901	2099
442	1905	2094
443	1909	2090
444	1913	2085
445	1917	2080
446	1920	2075
447	1924	2071
448	1928	2066
449	1933	2062
450	1937	2057
451	1940	2052
452	1945	2048
453	1949	2043
454	1952	2038
455	1956	2034
456	1960	2029
457	1963	2023
458	1968	2019
459	1972	2014
460	1976	2010
461	1980	2006
462	1984	2001
463	1988	1997
464	1992	1992
465	1996	1988
466	2000	1983
467	2005	1979
468	2008	1974
469	2012	1969
470	2016	1964
471	2019	1959
472	2023	1955
473	2027	1950
474	2031	1946
475	2035	1941
476	2038	1936
477	2043	1932
478	2047	1927
479	2050	1922
480	2054	1917
481	2057	1912
482	2061	1907
483	2065	1903
484	2069	1898
485	2073	1894
486	2077	1890
487	2082	1886
488	2086	1882
489	2090	1877
490	2094	1872
491	2098	1867
492	2102	1863
493	2106	1859
494	2111	1855
495	2118	1853
496	2125	1851
497	2136	1853
498	2143	1851
499	2151	1850
500	2155	1845
501	2161	1842
502	2165	1838
503	2169	1833
504	2174	1829
505	2179	1826
506	2184	1822
507	2188	1818
508	2192	1813
509	2196	1808
510	2201	1805
511	2207	1801
512	2210	1797
513	2216	1794
514	2223	1791
515	2227	1786
516	2233	1784
517	2238	1780
518	2242	1775
519	2246	1771
520	2250	1766
521	2255	1762
522	2260	1758
523	2264	1754
524	2269	1750
525	2272	1745
526	2276	1740
527	2281	1736
528	2286	1733
529	2291	1729
530	2294	1724
531	2300	1720
532	2304	1716
533	2308	1712
534	2313	1708
535	2318	1704
536	2322	1699
537	2326	1695
538	2330	1690
539	2336	1687
540	2339	1682
541	2343	1677
542	2348	1673
543	2352	1669
544	2356	1664
545	2361	1660
546	2365	1656
547	2368	1651
548	2372	1646
549	2376	1641
550	2380	1637
551	2387	1634
552	2391	1630
553	2396	1626
554	2401	1622
555	2406	1618
556	2411	1614
557	2416	1610
558	2420	1606
559	2425	1602
560	2431	1599
561	2435	1595
562	2439	1590
563	2444	1586
564	2448	1581
565	2452	1577
566	2455	1572
567	2459	1567
568	2463	1562
569	2467	1558
570	2471	1553
571	2475	1549
572	2479	1544
573	2484	1540
574	2489	1536
575	2493	1532
576	2498	1528
577	2501	1523
578	2505	1518
579	2509	1514
580	2513	1509
581	2518	1505
582	2522	1501
583	2526	1497
584	2531	1493
585	2537	1489
586	2542	1485
587	2546	1481
588	2551	1477
589	2555	1472
590	2559	1467
591	2563	1463
592	2566	1458
593	2570	1453
594	2573	1449
595	2578	1444
596	2581	1440
597	2585	1435
598	2589	1431
599	2593	1426
600	2597	1422
601	2602	1417
602	2606	1413
603	2610	1408
604	2614	1404
605	2618	1400
606	2622	1395
607	2626	1390
608	2631	1387
609	2636	1382
610	2647	1382
611	2653	1378
612	2665	1378
613	2669	1374
614	2673	1369
615	2678	1365
616	2682	1360
617	2686	1356
618	2690	1351
619	2693	1346
620	2698	1342
621	2702	1338
622	2706	1333
623	2710	1329
624	2714	1324
625	2717	1319
626	2722	1315
627	2727	1311
628	2731	1307
629	2735	1302
630	2739	1297
631	2743	1293
632	2748	1289
633	2751	1284
634	2756	1280
635	2760	1276
636	2763	1271
637	2770	1268
638	2775	1264
639	2780	1259
640	2787	1256
641	2791	1252
642	2796	1247
643	2799	1243
644	2804	1239
645	2808	1234
646	2811	1229
647	2816	1225
648	2820	1221
649	2824	1216
650	2829	1212
651	2833	1208
652	2837	1203
653	2842	1199
654	2847	1195
655	2851	1190
656	2855	1186
657	2860	1182
658	2864	1177
659	2867	1173
660	2871	1168
661	2874	1163
662	2879	1159
663	2883	1155
664	2886	1150
665	2890	1145
666	2895	1141
667	2900	1137
668	2905	1133
669	2910	1129
670	2914	1125
671	2920	1121
672	2925	1117
673	2930	1112
674	2936	1109
675	2939	1104
676	2944	1100
677	2948	1095
678	2951	1091
679	2957	1087
680	2960	1082
681	2964	1078
682	2968	1073
683	2972	1069
684	2976	1064
685	2981	1060
686	2986	1056
687	2990	1051
688	2994	1047
689	3000	1043
690	3005	1039
691	3010	1035
692	3014	1030
693	3017	1026
694	3022	1022
695	3027	1017
696	3031	1013
697	3037	1009
698	3042	1005
699	3046	1000
700	3050	996
701	3055	992
702	3059	987
703	3063	983
704	3067	978
705	3070	974
706	3074	969
707	3077	965
708	3081	960
709	3085	956
710	3091	952
711	3096	948
712	3100	943
713	3105	939
714	3108	934
715	3112	930
716	3117	925
717	3121	921
718	3125	917
719	3129	912
720	3134	908
721	3139	904
722	3143	900
723	3148	895
724	3151	891
725	3156	886
726	3159	882
727	3163	877
728	3167	873
729	3171	868
730	3175	864
731	3179	860
732	3183	855
733	3187	851
734	3191	846
735	3195	842
736	3198	837
737	3202	833
738	3206	828
739	3210	824
740	3214	819
741	3218	815
742	3222	810
743	3226	806
744	3230	802
745	3233	797
746	3237	793
747	3242	788
748	3247	784
749	3256	781
750	3264	778
751	3268	773
752	3272	769
753	3275	764
754	3280	760
755	3285	756
756	3288	751
757	3293	747
758	3297	743
759	3301	738
760	3305	734
761	3310	729
762	3314	725
763	3318	721
764	3322	716
765	3327	712
766	3332	708
767	3338	704
768	3342	699
769	3346	695
770	3350	690
771	3354	686
772	3357	681
773	3361	677
774	3365	673
775	3370	668
776	3374	664
777	3378	660
778	3382	655
779	3386	651
780	3390	646
781	3394	642
782	3398	638
783	3402	633
784	3405	629
785	3410	624
786	3413	620
787	3417	615
788	3421	611
789	3425	607
790	3430	602
791	3433	598
792	3437	593
793	3443	589
794	3447	585
795	3452	581
796	3456	576
797	3460	572
798	3465	568
799	3471	564
800	3476	559
801	3480	555
802	3484	551
803	3488	546
804	3491	542
805	3496	537
806	3500	533
807	3504	529
808	3509	524
809	3513	520
810	3516	516
811	3521	511
812	3525	507
813	3529	502
814	3532	498
815	3537	494
816	3541	489
817	3545	485
818	3549	481
819	3553	476
820	3557	472
821	3560	467
822	3564	463
823	3568	459
824	3572	454
825	3577	450
826	3581	446
827	3586	441
828	3590	437
829	3593	433
830	3597	428
831	3601	424
832	3606	419
833	3610	415
834	3615	411
835	3618	406
836	3622	402
837	3627	398
838	3630	393
839	3634	389
840	3639	385
841	3642	380
842	3646	376
843	3650	371
844	3653	367
845	3657	363
846	3661	358
847	3664	354
848	3669	350
849	3673	345
850	3677	341
851	3681	337
852	3685	332
853	3689	328
854	3693	324
855	3697	319
856	3701	315
857	3705	310
858	3709	306
859	3713	302
860	3718	297
861	3722	293
862	3727	289
863	3731	285
864	3735	280
865	3739	276
866	3743	271
867	3747	267
868	3751	263
869	3755	259
870	3758	254
871	3762	250
872	3766	245
873	3770	241
874	3773	237
875	3777	232
876	3781	228
877	3785	224
878	3788	219
879	3791	215
880	3795	211
881	3800	206
882	3804	202
883	3809	198
884	3813	193
885	3818	189
886	3822	185
887	3826	181
888	3831	176
889	3835	172
890	3839	168
891	3843	163
892	3846	159
893	3850	155
894	3854	150
895	3857	146
896	3861	142
897	3866	137
898	3869	133
899	3872	129
900	3876	124
901	3880	120
902	3884	116
903	3888	111
904	3898	107
905	3909	103
906	3917	99
907	3921	95
908	3925	90
909	3929	86
910	3934	82
911	3937	77
912	3941	73
913	3944	69
914	3949	64
915	3952	60
916	3957	56
917	3961	51
918	3965	47
919	3969	43
920	3973	38
921	3977	34
922	3981	30
923	3985	25
924	3989	21
925	3993	17
926	3998	12
927	4002	8
928	4007	4
929	4010	0
