iter	Passed	Remaining
0	5	4887
1	8	4122
2	12	3858
3	16	3758
4	19	3614
5	23	3603
6	26	3537
7	30	3493
8	33	3460
9	37	3443
10	40	3410
11	44	3394
12	47	3377
13	51	3345
14	55	3376
15	59	3414
16	63	3401
17	67	3406
18	71	3435
19	75	3455
20	80	3478
21	85	3526
22	89	3533
23	93	3511
24	97	3514
25	102	3557
26	107	3578
27	110	3565
28	113	3532
29	116	3508
30	120	3489
31	123	3469
32	126	3446
33	130	3426
34	133	3403
35	136	3384
36	139	3373
37	142	3355
38	146	3335
39	149	3319
40	152	3299
41	155	3282
42	157	3258
43	160	3238
44	164	3231
45	168	3232
46	171	3225
47	174	3214
48	178	3211
49	182	3207
50	186	3210
51	189	3206
52	193	3209
53	198	3213
54	202	3214
55	205	3211
56	209	3203
57	212	3196
58	215	3185
59	220	3191
60	223	3187
61	229	3207
62	233	3208
63	236	3203
64	240	3203
65	245	3217
66	251	3234
67	255	3240
68	259	3239
69	263	3234
70	267	3238
71	271	3231
72	274	3222
73	277	3209
74	280	3202
75	285	3208
76	289	3206
77	292	3198
78	297	3200
79	300	3195
80	304	3190
81	308	3187
82	311	3180
83	315	3173
84	318	3165
85	321	3157
86	326	3159
87	331	3174
88	335	3173
89	339	3170
90	343	3167
91	347	3163
92	352	3170
93	355	3166
94	359	3162
95	363	3154
96	366	3146
97	369	3136
98	372	3130
99	376	3123
100	380	3121
101	384	3118
102	387	3108
103	391	3105
104	394	3102
105	397	3091
106	401	3085
107	404	3077
108	408	3080
109	412	3075
110	416	3073
111	419	3065
112	431	3117
113	441	3161
114	446	3166
115	451	3166
116	455	3164
117	460	3172
118	465	3172
119	470	3179
120	475	3179
121	479	3178
122	484	3177
123	489	3181
124	494	3185
125	499	3187
126	503	3181
127	508	3185
128	512	3184
129	516	3178
130	520	3177
131	525	3175
132	529	3173
133	533	3170
134	537	3165
135	541	3160
136	545	3159
137	552	3169
138	557	3171
139	562	3174
140	568	3178
141	572	3177
142	577	3177
143	582	3180
144	589	3192
145	597	3210
146	605	3227
147	613	3242
148	621	3257
149	627	3262
150	634	3275
151	640	3277
152	644	3275
153	651	3283
154	656	3284
155	663	3290
156	669	3294
157	674	3297
158	680	3298
159	684	3295
160	689	3294
161	694	3291
162	699	3292
163	703	3287
164	707	3280
165	711	3275
166	715	3269
167	720	3270
168	726	3269
169	730	3264
170	734	3260
171	738	3253
172	742	3247
173	746	3243
174	751	3241
175	757	3245
176	765	3257
177	773	3268
178	777	3262
179	781	3257
180	786	3254
181	790	3249
182	795	3248
183	801	3248
184	805	3243
185	812	3251
186	819	3254
187	823	3249
188	827	3244
189	832	3241
190	835	3233
191	839	3227
192	843	3222
193	848	3220
194	852	3214
195	858	3214
196	861	3207
197	866	3201
198	870	3199
199	874	3193
200	878	3187
201	882	3181
202	886	3175
203	891	3172
204	895	3168
205	899	3162
206	903	3157
207	908	3151
208	912	3146
209	920	3155
210	935	3188
211	941	3189
212	945	3181
213	949	3175
214	953	3170
215	957	3163
216	961	3157
217	965	3154
218	969	3149
219	974	3143
220	978	3137
221	982	3132
222	986	3127
223	990	3123
224	994	3115
225	997	3108
226	1001	3102
227	1005	3096
228	1009	3089
229	1016	3093
230	1021	3091
231	1026	3087
232	1031	3084
