iter	Passed	Remaining
0	5	5000
1	9	4391
2	13	4086
3	16	3807
4	19	3659
5	23	3595
6	26	3544
7	30	3526
8	34	3506
9	37	3481
10	41	3485
11	45	3474
12	49	3502
13	53	3492
14	56	3463
15	60	3470
16	64	3456
17	67	3427
18	71	3415
19	74	3405
20	78	3379
21	82	3408
22	86	3393
23	89	3382
24	93	3368
25	96	3352
26	101	3384
27	106	3435
28	110	3445
29	115	3450
30	118	3436
31	122	3429
32	125	3422
33	130	3445
34	137	3513
35	150	3745
36	153	3710
37	156	3675
38	160	3659
39	163	3627
40	166	3608
41	169	3589
42	173	3584
43	176	3560
44	181	3566
45	185	3560
46	188	3539
47	192	3540
48	196	3524
49	199	3511
50	202	3492
51	205	3472
52	209	3461
53	212	3451
54	216	3438
55	219	3425
56	223	3422
57	226	3411
58	230	3397
59	234	3399
60	238	3390
61	241	3378
62	244	3362
63	248	3360
64	253	3369
65	257	3364
66	260	3352
67	264	3350
68	268	3347
69	272	3349
70	276	3339
71	280	3340
72	283	3330
73	287	3330
74	292	3329
75	295	3322
76	299	3317
77	303	3313
78	307	3311
79	311	3312
80	315	3304
81	318	3297
82	322	3294
83	326	3287
84	330	3280
85	333	3272
86	337	3271
87	342	3280
88	346	3270
89	350	3267
90	354	3270
91	358	3264
92	361	3257
93	366	3256
94	369	3249
95	373	3241
96	376	3233
97	380	3228
98	383	3221
99	386	3210
100	389	3200
101	393	3190
102	396	3183
103	399	3176
104	404	3174
105	407	3166
106	412	3172
107	416	3166
108	419	3158
109	422	3153
110	426	3143
111	430	3144
112	433	3137
113	438	3140
114	441	3131
115	445	3124
116	448	3119
117	452	3114
118	456	3107
119	459	3101
120	462	3092
121	465	3084
122	468	3076
123	471	3066
124	475	3060
125	478	3055
126	484	3062
127	488	3060
128	492	3059
129	498	3067
130	502	3065
131	507	3067
132	514	3080
133	518	3078
134	522	3076
135	525	3070
136	530	3069
137	534	3069
138	538	3064
139	542	3060
140	546	3057
141	550	3055
142	554	3052
143	558	3050
144	563	3048
145	567	3045
146	570	3040
147	574	3035
148	578	3030
149	581	3025
150	585	3020
151	588	3014
152	592	3009
153	596	3005
154	600	3002
155	604	2997
156	607	2993
157	611	2988
158	617	2996
159	628	3023
160	638	3048
161	645	3061
162	650	3059
163	655	3063
164	660	3063
165	666	3066
166	673	3078
167	679	3083
168	685	3086
169	689	3084
170	696	3089
171	700	3088
172	705	3085
173	710	3087
174	715	3086
175	720	3085
176	724	3080
177	728	3077
178	731	3070
179	735	3063
180	739	3058
181	743	3055
182	748	3054
183	753	3056
184	757	3049
185	760	3043
186	766	3047
187	772	3048
188	778	3053
189	784	3053
190	788	3050
191	792	3045
192	797	3045
193	804	3051
194	809	3051
195	813	3046
196	817	3041
197	821	3036
198	825	3032
199	829	3028
200	835	3029
201	839	3027
202	843	3021
203	848	3017
204	851	3011
205	855	3005
206	858	2998
207	861	2992
208	865	2986
209	870	2986
210	876	2986
211	880	2982
212	884	2977
213	887	2969
214	891	2963
215	894	2957
216	899	2954
217	903	2950
218	906	2944
219	911	2941
220	916	2938
221	919	2932
222	923	2928
223	928	2925
224	932	2921
225	936	2917
226	941	2914
227	945	2910
228	950	2908
229	954	2904
230	958	2900
231	962	2897
232	966	2890
233	969	2885
234	974	2882
235	978	2878
236	982	2873
237	986	2869
238	990	2862
239	993	2856
240	997	2851
241	1001	2847
242	1004	2840
243	1011	2842
244	1015	2840
245	1020	2838
246	1024	2834
247	1028	2828
248	1033	2826
249	1037	2822
250	1041	2818
251	1046	2816
252	1051	2812
253	1055	2810
254	1060	2807
255	1064	2803
256	1068	2797
257	1071	2792
258	1076	2789
259	1080	2784
260	1084	2780
261	1088	2774
262	1092	2771
263	1097	2767
264	1101	2763
265	1105	2758
266	1110	2757
267	1114	2752
268	1118	2747
269	1121	2742
270	1125	2737
271	1130	2735
272	1134	2730
273	1138	2726
274	1143	2723
275	1147	2718
276	1152	2717
277	1157	2714
278	1161	2711
279	1165	2706
280	1170	2703
281	1175	2700
282	1179	2695
283	1183	2691
284	1187	2686
285	1190	2680
286	1194	2676
287	1199	2674
288	1203	2669
289	1208	2667
290	1213	2664
291	1217	2660
292	1221	2655
293	1225	2651
294	1229	2645
295	1234	2643
296	1238	2639
297	1243	2636
298	1248	2633
299	1251	2629
300	1255	2624
301	1259	2618
302	1263	2613
303	1266	2608
304	1271	2605
305	1275	2600
306	1278	2594
307	1282	2590
308	1286	2585
309	1290	2580
310	1294	2575
311	1299	2573
312	1309	2581
313	1314	2578
314	1324	2586
315	1328	2581
316	1332	2575
317	1335	2570
318	1339	2566
319	1343	2561
320	1347	2556
321	1351	2551
322	1356	2548
323	1361	2546
324	1366	2544
325	1372	2543
326	1377	2539
327	1380	2534
328	1385	2530
329	1389	2526
330	1393	2521
331	1397	2516
332	1401	2512
333	1405	2508
334	1409	2503
335	1413	2499
336	1417	2493
337	1420	2488
338	1424	2483
339	1428	2478
340	1433	2475
341	1437	2470
342	1442	2467
343	1448	2467
344	1452	2463
345	1458	2461
346	1463	2458
347	1467	2454
348	1472	2450
349	1475	2445
350	1479	2441
351	1483	2436
352	1487	2431
353	1491	2426
354	1494	2421
355	1498	2416
356	1502	2411
357	1506	2406
358	1509	2400
359	1512	2395
360	1516	2390
361	1520	2385
362	1523	2379
363	1526	2374
364	1531	2370
365	1535	2365
366	1539	2361
367	1543	2357
368	1547	2352
369	1552	2349
370	1556	2345
371	1561	2341
372	1565	2337
373	1569	2332
374	1573	2328
375	1576	2323
376	1580	2318
377	1584	2314
378	1590	2312
379	1595	2308
380	1599	2304
381	1604	2301
382	1610	2299
383	1615	2297
384	1620	2294
385	1624	2289
386	1628	2285
387	1632	2280
388	1636	2275
389	1640	2271
390	1644	2267
391	1648	2262
392	1651	2256
393	1655	2251
394	1659	2247
395	1663	2243
396	1667	2238
397	1671	2234
398	1675	2230
399	1679	2225
400	1682	2220
401	1686	2215
402	1691	2211
403	1695	2207
404	1699	2202
405	1702	2197
406	1707	2194
407	1711	2190
408	1716	2186
409	1719	2181
410	1723	2176
411	1727	2172
412	1731	2167
413	1735	2163
414	1739	2158
415	1743	2154
416	1747	2149
417	1751	2144
418	1754	2140
419	1760	2137
420	1763	2132
421	1767	2127
422	1771	2122
423	1774	2117
424	1777	2112
425	1782	2108
426	1786	2104
427	1790	2099
428	1793	2094
429	1797	2090
430	1802	2086
431	1805	2081
432	1809	2077
