iter	Passed	Remaining
0	4	4476
1	8	3897
2	11	3669
3	15	3551
4	18	3423
5	21	3317
6	24	3295
7	28	3270
8	31	3228
9	34	3209
10	38	3204
11	41	3180
12	45	3237
13	50	3292
14	54	3316
15	64	3665
16	74	3993
17	80	4060
18	84	4046
19	89	4075
20	93	4040
21	96	3989
22	99	3938
23	102	3885
24	106	3845
25	109	3794
26	112	3759
27	115	3721
28	118	3683
29	121	3654
30	125	3636
31	129	3624
32	132	3604
33	136	3594
34	140	3593
35	144	3587
36	148	3576
37	151	3562
38	155	3551
39	158	3530
40	161	3509
41	165	3501
42	169	3488
43	172	3470
44	176	3465
45	179	3453
46	182	3429
47	186	3420
48	189	3409
49	193	3404
50	196	3393
51	201	3409
52	205	3402
53	208	3385
54	212	3378
55	215	3369
56	218	3354
57	222	3346
58	226	3340
59	229	3326
60	232	3318
61	236	3312
62	240	3308
63	244	3303
64	248	3304
65	251	3296
66	254	3282
67	258	3273
68	261	3267
69	265	3266
70	269	3263
71	273	3255
72	276	3245
73	279	3237
74	282	3224
75	286	3218
76	290	3219
77	294	3216
78	297	3206
79	302	3209
80	306	3208
81	309	3204
82	313	3198
83	316	3189
84	320	3184
85	323	3178
86	327	3175
87	331	3176
88	335	3168
89	338	3156
90	341	3150
91	344	3141
92	349	3142
93	352	3135
94	355	3126
95	359	3121
96	362	3110
97	365	3107
98	369	3102
99	373	3098
100	378	3105
101	381	3100
102	385	3096
103	388	3084
104	393	3092
105	398	3094
106	402	3096
107	406	3095
108	411	3096
109	414	3091
110	418	3087
111	421	3079
112	425	3079
113	429	3070
114	432	3064
115	436	3064
116	440	3058
117	443	3052
118	446	3045
119	450	3040
120	453	3034
121	457	3032
122	461	3029
123	465	3023
124	468	3017
125	472	3013
126	478	3023
127	489	3064
128	495	3079
129	501	3086
130	508	3104
131	515	3116
132	521	3122
133	526	3125
134	530	3121
135	536	3129
136	540	3130
137	544	3124
138	548	3118
139	551	3114
140	556	3111
141	560	3111
142	564	3105
143	567	3099
144	573	3105
145	578	3107
146	582	3103
147	586	3099
148	591	3102
149	596	3100
150	600	3095
151	604	3093
152	608	3090
153	612	3086
154	619	3097
155	625	3101
156	631	3107
157	636	3110
158	640	3107
159	644	3100
160	648	3096
161	652	3093
162	656	3088
163	660	3085
164	667	3096
165	672	3097
166	677	3096
167	682	3094
168	686	3092
169	691	3090
170	697	3095
171	701	3089
172	704	3084
173	711	3090
174	717	3094
175	724	3104
176	729	3101
177	735	3107
178	739	3104
179	744	3103
180	749	3100
181	754	3099
182	762	3111
183	766	3109
184	772	3111
185	777	3109
186	781	3106
187	787	3106
188	791	3105
189	796	3101
190	800	3095
191	804	3091
192	808	3087
193	813	3085
194	817	3081
195	822	3080
196	828	3082
197	834	3083
198	839	3082
199	843	3080
200	848	3077
201	852	3072
202	856	3066
203	861	3065
204	865	3059
205	869	3056
206	873	3051
207	877	3047
208	881	3039
209	884	3032
210	888	3026
211	893	3025
212	897	3021
213	902	3018
214	906	3014
215	910	3009
216	914	3005
217	919	3002
218	923	2999
219	927	2994
220	932	2991
221	935	2984
222	939	2979
223	943	2975
224	947	2970
225	951	2964
226	955	2959
227	960	2957
228	964	2951
229	968	2947
230	973	2944
231	976	2937
232	979	2931
233	983	2924
234	986	2918
235	991	2914
236	995	2910
237	999	2905
238	1003	2902
239	1007	2897
240	1012	2895
241	1017	2892
242	1021	2886
243	1025	2884
244	1030	2881
245	1034	2876
246	1038	2870
247	1042	2868
248	1046	2862
249	1050	2858
250	1054	2852
251	1059	2851
252	1063	2846
253	1068	2844
254	1072	2839
255	1076	2834
256	1080	2830
257	1085	2826
258	1088	2820
259	1091	2813
260	1096	2811
261	1101	2808
262	1104	2801
263	1108	2796
264	1112	2791
265	1115	2785
266	1119	2780
267	1124	2777
268	1128	2772
269	1131	2767
270	1136	2762
271	1139	2756
272	1143	2751
273	1146	2746
274	1150	2740
275	1154	2734
276	1158	2731
277	1162	2726
278	1165	2720
279	1169	2714
280	1173	2709
281	1177	2704
282	1180	2699
283	1184	2694
284	1188	2690
285	1192	2685
286	1195	2679
287	1201	2677
288	1205	2674
289	1211	2672
290	1215	2669
291	1221	2668
292	1226	2666
293	1230	2662
294	1234	2656
295	1237	2650
296	1241	2646
297	1246	2644
298	1250	2638
299	1254	2633
300	1258	2629
301	1262	2625
302	1266	2620
303	1270	2615
304	1274	2611
305	1279	2608
306	1283	2604
307	1286	2598
308	1290	2593
309	1299	2599
310	1312	2613
311	1320	2615
312	1324	2610
313	1328	2606
314	1333	2604
315	1337	2599
316	1341	2593
317	1345	2588
318	1348	2582
319	1352	2578
320	1355	2572
321	1360	2568
322	1363	2563
323	1369	2561
324	1373	2555
325	1377	2552
326	1382	2548
327	1386	2544
328	1390	2539
329	1394	2534
330	1398	2531
331	1402	2525
332	1407	2523
333	1411	2517
334	1415	2513
335	1418	2508
336	1423	2504
337	1427	2499
338	1430	2494
339	1435	2490
340	1440	2487
341	1444	2483
342	1448	2478
343	1452	2473
344	1455	2468
345	1459	2463
346	1463	2458
347	1466	2452
348	1470	2447
349	1473	2442
350	1477	2436
351	1480	2431
352	1484	2426
353	1488	2422
354	1492	2417
355	1496	2412
356	1499	2407
357	1503	2401
358	1507	2397
359	1510	2392
360	1514	2386
361	1517	2380
362	1521	2376
363	1524	2370
364	1528	2365
365	1531	2360
366	1535	2355
367	1540	2352
368	1544	2348
369	1548	2344
370	1554	2342
371	1558	2338
372	1562	2333
373	1566	2329
374	1571	2326
375	1575	2321
376	1579	2317
377	1583	2312
378	1587	2308
379	1591	2304
380	1595	2299
381	1600	2296
382	1605	2292
383	1609	2288
384	1613	2283
385	1617	2279
386	1621	2275
387	1626	2271
388	1630	2268
389	1635	2264
390	1638	2259
391	1643	2255
392	1647	2251
393	1652	2248
394	1656	2244
395	1661	2240
396	1665	2235
397	1669	2231
398	1674	2228
399	1678	2224
400	1683	2220
401	1687	2216
402	1691	2211
403	1694	2206
404	1699	2202
405	1703	2198
406	1708	2195
407	1712	2190
408	1716	2186
409	1719	2181
410	1723	2176
411	1727	2171
412	1731	2168
413	1736	2164
414	1741	2161
415	1746	2158
416	1750	2153
417	1753	2148
418	1757	2143
419	1762	2139
420	1766	2135
421	1770	2130
422	1773	2125
423	1777	2121
424	1782	2117
425	1786	2114
426	1792	2111
427	1797	2107
428	1801	2103
429	1804	2098
430	1808	2094
431	1813	2090
432	1817	2086
433	1821	2081
434	1825	2077
435	1829	2073
436	1833	2068
437	1837	2064
438	1841	2059
439	1845	2055
440	1849	2050
441	1852	2045
442	1856	2040
443	1860	2036
444	1864	2032
445	1868	2027
446	1872	2022
447	1875	2017
448	1879	2013
449	1882	2008
450	1886	2003
451	1890	1998
452	1893	1994
453	1898	1990
454	1902	1985
455	1906	1982
456	1911	1978
457	1915	1974
458	1920	1970
