iter	Passed	Remaining
0	4	4228
1	8	3901
2	9	3084
3	13	3044
4	16	3122
5	20	3113
6	23	3063
7	26	3042
8	29	3034
9	32	3017
10	36	3008
11	39	2993
12	42	2997
13	45	3003
14	48	2982
15	51	2966
16	55	2967
17	59	3027
18	63	3044
19	68	3124
20	72	3140
21	77	3188
22	80	3190
23	84	3188
24	88	3197
25	93	3235
26	97	3257
27	101	3280
28	105	3284
29	109	3281
30	112	3268
31	115	3254
32	119	3237
33	122	3225
34	125	3218
35	129	3213
36	135	3261
37	139	3266
38	143	3270
39	146	3267
40	150	3262
41	154	3265
42	158	3267
43	162	3263
44	166	3264
45	169	3264
46	173	3265
47	180	3308
48	185	3330
49	189	3341
50	195	3367
51	198	3358
52	201	3335
53	204	3318
54	207	3297
55	210	3287
56	213	3274
57	216	3260
58	219	3244
59	223	3237
60	226	3226
61	230	3231
62	234	3226
63	237	3220
64	241	3215
65	245	3209
66	249	3207
67	252	3206
68	256	3197
69	259	3190
70	262	3178
71	267	3187
72	271	3191
73	275	3190
74	279	3184
75	283	3181
76	288	3191
77	291	3184
78	295	3179
79	299	3186
80	303	3180
81	308	3185
82	313	3201
83	318	3203
84	323	3213
85	328	3222
86	333	3232
87	338	3236
88	345	3262
89	349	3262
90	351	3238
91	356	3246
92	360	3242
93	365	3253
94	370	3254
95	374	3251
96	378	3250
97	382	3245
98	387	3255
99	392	3260
100	398	3268
101	402	3270
102	407	3271
103	413	3285
104	419	3298
105	424	3301
106	429	3306
107	435	3311
108	439	3312
109	445	3317
110	450	3323
111	455	3330
112	463	3350
113	470	3365
114	474	3366
115	480	3369
116	486	3380
117	491	3383
118	496	3380
119	500	3381
120	505	3379
121	509	3376
122	514	3373
123	517	3365
124	521	3360
125	526	3357
126	529	3346
127	533	3341
128	538	3341
129	542	3340
130	547	3336
131	551	3333
132	555	3326
133	558	3315
134	562	3309
135	566	3309
136	570	3304
137	574	3298
138	578	3292
139	582	3288
140	586	3279
141	589	3270
142	592	3261
143	596	3255
144	599	3247
145	603	3239
146	606	3228
147	610	3223
148	614	3221
149	618	3213
150	621	3204
151	624	3195
152	627	3189
153	631	3181
154	635	3177
155	639	3170
156	642	3161
157	651	3185
158	663	3215
159	668	3215
160	671	3208
161	676	3205
162	679	3198
163	684	3196
164	687	3188
165	691	3181
166	695	3175
