iter	Passed	Remaining
0	6	5808
1	11	5445
2	15	4672
3	18	4260
4	22	4118
5	25	3972
6	29	3907
7	33	3850
8	37	3794
9	42	3917
10	46	3903
11	50	3852
12	54	3856
13	58	3852
14	63	3843
15	66	3804
16	70	3795
17	75	3831
18	79	3806
19	83	3794
20	88	3844
21	94	3880
22	97	3851
23	101	3827
24	105	3810
25	108	3786
26	113	3798
27	117	3773
28	120	3748
29	124	3728
30	127	3702
31	130	3671
32	134	3646
33	137	3624
34	140	3601
35	144	3578
36	147	3563
37	150	3542
38	154	3521
39	157	3500
40	160	3483
41	163	3457
42	166	3431
43	170	3423
44	173	3414
45	177	3402
46	180	3387
47	183	3373
48	187	3373
49	190	3359
50	194	3354
51	198	3352
52	201	3337
53	205	3332
54	208	3323
55	212	3315
56	215	3301
57	219	3296
58	222	3285
59	226	3278
60	229	3275
61	234	3281
62	239	3291
63	243	3288
64	246	3282
65	250	3285
66	255	3289
67	260	3298
68	264	3298
69	267	3288
70	271	3281
71	275	3279
72	279	3280
73	282	3273
74	286	3267
75	290	3264
76	294	3258
77	297	3253
78	300	3240
79	304	3231
80	307	3227
81	311	3220
82	314	3206
83	318	3203
84	323	3214
85	328	3220
86	331	3216
87	336	3215
88	339	3212
89	344	3214
90	347	3205
91	351	3198
92	355	3197
93	358	3192
94	362	3182
95	365	3174
96	368	3166
97	372	3159
98	375	3152
99	379	3149
100	382	3142
101	386	3136
102	389	3129
103	392	3117
104	395	3108
105	400	3110
106	403	3106
107	407	3102
108	411	3099
109	414	3092
110	418	3087
111	421	3079
112	424	3070
113	427	3062
114	431	3058
115	434	3049
116	438	3046
117	441	3040
118	445	3033
119	448	3027
120	452	3022
121	455	3015
122	458	3009
123	463	3011
124	466	3006
125	470	3003
126	475	3007
127	479	3004
128	483	3004
129	488	3006
130	492	3002
131	496	3002
132	500	3001
133	505	3000
134	509	3002
135	514	3001
136	518	2998
137	522	2998
138	528	3007
139	533	3008
140	538	3013
141	542	3008
142	545	3003
143	550	3007
144	554	3001
145	557	2994
146	562	2994
147	565	2989
148	569	2987
149	573	2984
150	578	2984
151	584	2989
152	589	2994
153	595	2998
154	603	3018
155	608	3020
156	616	3034
157	623	3048
158	628	3048
159	635	3057
160	639	3052
161	644	3053
162	650	3061
163	656	3067
164	662	3072
165	666	3068
166	670	3064
167	676	3066
168	682	3075
169	687	3073
170	691	3068
171	694	3062
172	698	3055
173	702	3052
174	706	3046
175	710	3044
176	714	3040
177	718	3035
178	722	3030
179	726	3026
180	730	3021
181	734	3020
182	740	3023
183	745	3020
184	749	3017
185	755	3021
186	761	3024
187	766	3026
188	770	3021
189	774	3017
190	781	3022
191	786	3022
192	790	3017
193	796	3020
194	806	3039
195	820	3073
196	826	3076
197	831	3075
198	838	3079
199	842	3076
200	846	3069
201	852	3072
202	857	3070
203	861	3066
204	866	3063
205	871	3061
206	875	3059
207	881	3060
208	886	3057
209	890	3052
210	894	3048
211	900	3049
212	905	3046
213	909	3043
214	913	3037
215	917	3033
216	923	3033
217	928	3033
218	933	3030
219	937	3026
220	943	3025
221	946	3019
222	951	3015
223	956	3015
224	961	3012
225	964	3005
226	970	3004
227	973	2997
228	977	2992
229	981	2987
230	986	2985
231	990	2980
232	994	2975
233	998	2969
234	1003	2968
235	1007	2964
236	1011	2957
237	1015	2953
238	1019	2947
239	1024	2944
240	1028	2939
241	1032	2934
242	1037	2933
243	1041	2927
244	1045	2922
245	1048	2915
246	1052	2909
247	1057	2907
248	1061	2901
249	1066	2901
250	1071	2897
251	1077	2897
252	1082	2895
253	1086	2891
254	1091	2888
255	1097	2889
256	1102	2887
257	1106	2883
258	1111	2878
259	1114	2872
260	1118	2867
261	1122	2862
262	1126	2856
263	1130	2852
264	1134	2847
265	1139	2843
266	1143	2839
267	1147	2834
268	1152	2830
269	1156	2826
270	1160	2822
271	1164	2816
272	1169	2813
273	1173	2809
274	1177	2805
275	1182	2801
276	1185	2795
277	1189	2790
278	1194	2786
279	1198	2782
280	1204	2781
281	1208	2777
282	1212	2772
283	1219	2773
284	1224	2770
285	1230	2770
286	1234	2765
287	1240	2764
288	1245	2762
289	1250	2759
290	1253	2753
291	1258	2750
292	1263	2746
293	1269	2745
294	1273	2741
295	1279	2740
296	1283	2735
297	1287	2730
298	1291	2725
299	1296	2721
300	1300	2716
301	1305	2713
302	1309	2709
303	1313	2704
304	1317	2700
305	1324	2701
306	1330	2699
307	1336	2698
308	1340	2693
309	1344	2689
310	1349	2685
311	1352	2679
312	1356	2674
313	1360	2668
314	1366	2667
315	1370	2662
316	1374	2658
317	1379	2654
318	1385	2652
319	1395	2660
320	1407	2670
321	1411	2664
322	1416	2661
323	1422	2660
324	1426	2654
325	1430	2649
326	1433	2644
327	1437	2638
328	1441	2633
329	1445	2628
330	1449	2623
331	1454	2619
332	1458	2613
333	1462	2610
334	1466	2605
335	1470	2599
336	1474	2595
337	1478	2589
338	1483	2586
339	1487	2581
340	1493	2579
341	1498	2575
342	1502	2572
343	1507	2568
344	1511	2562
345	1515	2558
346	1519	2553
347	1524	2549
348	1529	2545
349	1533	2541
350	1537	2537
351	1541	2531
352	1545	2526
353	1549	2521
354	1555	2518
355	1558	2513
356	1562	2507
357	1567	2504
358	1571	2499
359	1575	2494
360	1580	2490
361	1583	2485
362	1588	2480
363	1593	2478
364	1598	2475
365	1603	2470
366	1606	2465
367	1611	2460
368	1615	2456
369	1620	2452
370	1624	2447
371	1628	2442
372	1632	2438
373	1638	2436
374	1643	2432
375	1648	2428
376	1652	2423
377	1657	2420
378	1663	2419
379	1667	2413
380	1672	2410
381	1676	2405
382	1680	2400
383	1684	2395
384	1688	2390
385	1692	2385
386	1696	2380
387	1700	2375
388	1703	2369
389	1707	2363
390	1710	2358
391	1715	2354
392	1719	2349
393	1723	2344
394	1727	2339
395	1732	2336
396	1736	2331
397	1741	2327
398	1745	2323
399	1749	2318
400	1753	2313
401	1757	2308
402	1761	2303
403	1766	2300
404	1771	2295
405	1774	2290
406	1778	2285
407	1782	2280
408	1786	2275
409	1790	2270
410	1793	2265
411	1798	2260
412	1802	2256
413	1805	2250
414	1809	2245
415	1813	2240
416	1817	2235
417	1821	2230
418	1826	2227
419	1830	2222
420	1834	2218
421	1838	2213
422	1842	2208
423	1846	2204
424	1851	2199
425	1855	2195
426	1860	2191
427	1864	2186
428	1867	2181
429	1871	2176
430	1875	2170
431	1878	2166
432	1882	2160
433	1886	2155
434	1890	2151
435	1895	2147
436	1898	2142
437	1902	2137
438	1906	2132
439	1909	2127
440	1913	2121
441	1917	2116
442	1922	2113
443	1926	2108
444	1930	2103
445	1934	2098
446	1938	2094
447	1941	2089
448	1945	2084
449	1949	2079
450	1953	2075
451	1957	2070
452	1961	2065
453	1965	2060
454	1969	2056
455	1973	2051
456	1977	2046
457	1980	2041
458	1984	2036
459	1988	2031
460	1992	2026
461	1995	2021
462	1998	2016
463	2002	2011
464	2006	2006
465	2011	2002
466	2015	1998
467	2020	1994
468	2024	1989
469	2029	1986
470	2034	1982
471	2039	1978
472	2043	1974
473	2047	1969
474	2051	1964
475	2054	1959
476	2058	1955
477	2063	1951
478	2067	1946
479	2071	1941
480	2075	1937
481	2078	1932
482	2082	1927
483	2087	1923
484	2090	1918
485	2094	1913
486	2098	1908
487	2106	1908
488	2115	1908
489	2122	1906
490	2126	1901
491	2131	1897
492	2136	1893
493	2140	1889
494	2145	1885
495	2149	1881
496	2153	1876
497	2157	1871
498	2161	1867
499	2165	1862
500	2168	1857
501	2173	1852
502	2177	1848
503	2180	1843
504	2184	1838
505	2188	1834
506	2192	1829
507	2195	1824
508	2199	1819
509	2203	1814
510	2207	1810
511	2211	1805
512	2216	1802
513	2221	1797
514	2226	1794
515	2230	1789
516	2234	1785
517	2238	1780
518	2241	1775
519	2245	1770
520	2249	1765
521	2253	1761
522	2256	1756
523	2260	1751
524	2264	1747
525	2269	1742
526	2273	1738
527	2277	1733
528	2281	1729
529	2284	1724
530	2288	1719
531	2292	1714
532	2295	1710
533	2299	1705
534	2303	1700
535	2307	1695
536	2311	1691
537	2315	1687
538	2319	1682
539	2323	1678
540	2327	1673
541	2331	1669
542	2335	1664
543	2339	1659
544	2343	1655
545	2347	1650
546	2350	1646
547	2354	1641
548	2357	1636
549	2361	1631
550	2366	1628
551	2371	1624
552	2376	1620
553	2382	1616
554	2387	1613
555	2392	1609
556	2396	1604
557	2399	1599
558	2403	1595
559	2408	1591
560	2412	1586
561	2416	1582
