iter	Accuracy	MultiClass
0	0.4598360656	1.096390327
1	0.4586065574	1.094296386
2	0.4602459016	1.092860757
3	0.4549180328	1.091142893
4	0.4586065574	1.089120133
5	0.456557377	1.08735721
6	0.4573770492	1.085734017
7	0.4586065574	1.084065926
8	0.4581967213	1.082144798
9	0.4581967213	1.080345067
10	0.4581967213	1.079030085
11	0.4586065574	1.077627224
12	0.4586065574	1.0763633
13	0.4581967213	1.074844152
14	0.4586065574	1.073546654
15	0.4586065574	1.072417524
16	0.4577868852	1.071146703
17	0.4581967213	1.070188912
18	0.4581967213	1.068950048
19	0.4577868852	1.068159623
20	0.4581967213	1.067211744
21	0.4581967213	1.066357245
22	0.4577868852	1.06562277
23	0.4581967213	1.064974161
24	0.4577868852	1.063783188
25	0.4577868852	1.062854052
26	0.4581967213	1.062043537
27	0.4581967213	1.061045605
28	0.4581967213	1.060233069
29	0.4581967213	1.059547519
30	0.4581967213	1.058658148
31	0.4581967213	1.05794027
32	0.4581967213	1.057348882
33	0.4581967213	1.056870947
34	0.4581967213	1.056263029
35	0.4577868852	1.05549359
36	0.4573770492	1.054646971
37	0.4573770492	1.054083477
38	0.4577868852	1.05350933
39	0.4577868852	1.052965114
40	0.4577868852	1.052325532
41	0.4577868852	1.051637537
42	0.4581967213	1.051069931
43	0.4581967213	1.050352725
44	0.4581967213	1.04980394
45	0.4581967213	1.049109924
46	0.4581967213	1.048622633
47	0.4581967213	1.048119051
48	0.4586065574	1.047684965
49	0.4586065574	1.047211006
50	0.4586065574	1.046894611
51	0.4581967213	1.046509617
52	0.4581967213	1.046096677
53	0.4581967213	1.04564679
54	0.4581967213	1.045138798
55	0.4581967213	1.044739769
56	0.4581967213	1.044211419
57	0.4581967213	1.043652109
58	0.4581967213	1.043135585
59	0.4581967213	1.042587981
60	0.4581967213	1.042106079
61	0.4581967213	1.041610843
62	0.4581967213	1.041246083
63	0.4581967213	1.040852194
64	0.4586065574	1.04051768
65	0.4586065574	1.040039202
66	0.4586065574	1.039648847
67	0.4586065574	1.039146971
68	0.4581967213	1.038758526
69	0.4581967213	1.038519915
70	0.4581967213	1.038246054
71	0.4586065574	1.037788155
72	0.4581967213	1.037507522
73	0.4581967213	1.037276663
74	0.4590163934	1.036876131
75	0.4586065574	1.036264994
76	0.4590163934	1.035657618
77	0.4590163934	1.035128174
78	0.4590163934	1.034769487
79	0.4590163934	1.034406902
80	0.4594262295	1.03398898
81	0.4590163934	1.033780007
82	0.4594262295	1.033168742
83	0.4594262295	1.032643722
84	0.4594262295	1.03238871
85	0.4594262295	1.032145942
86	0.4590163934	1.031678298
87	0.4594262295	1.031357887
88	0.4590163934	1.030940979
89	0.4594262295	1.030589986
90	0.4594262295	1.030520191
91	0.4598360656	1.030076183
92	0.4602459016	1.029617132
93	0.4598360656	1.029305704
94	0.4598360656	1.028808715
