iter	Passed	Remaining
0	4	4161
1	7	3561
2	9	2856
3	12	2949
4	15	2938
5	19	3040
6	23	3053
7	26	3045
8	29	3051
9	33	3073
10	36	3080
11	40	3075
12	43	3088
13	47	3088
14	50	3109
15	56	3220
16	59	3208
17	63	3215
18	67	3216
19	70	3225
20	74	3237
21	79	3277
22	82	3269
23	86	3260
24	89	3256
25	93	3248
26	98	3288
27	102	3308
28	106	3317
29	110	3321
30	114	3317
31	117	3302
32	121	3289
33	124	3273
34	127	3267
35	132	3279
36	137	3311
37	141	3324
38	145	3320
39	149	3318
40	156	3384
41	158	3359
42	162	3352
43	166	3349
44	170	3346
45	173	3336
46	176	3323
47	180	3319
48	183	3303
49	187	3292
50	190	3281
51	194	3277
52	197	3267
53	201	3266
54	205	3269
55	209	3262
56	212	3257
57	216	3248
58	219	3239
59	223	3233
60	226	3229
61	231	3244
62	235	3239
63	239	3239
64	242	3230
65	248	3249
66	252	3249
67	256	3245
68	264	3294
69	268	3293
70	272	3295
71	276	3293
72	280	3293
73	284	3289
74	287	3281
75	292	3288
76	296	3282
77	300	3278
78	303	3272
79	307	3268
80	312	3272
81	315	3264
82	319	3257
83	323	3253
84	326	3247
85	331	3256
86	335	3247
87	339	3243
88	342	3239
89	347	3242
90	349	3218
91	352	3207
92	355	3203
93	360	3201
94	364	3200
95	367	3192
96	371	3190
97	375	3185
98	379	3182
99	382	3176
100	386	3169
101	391	3180
102	395	3174
103	399	3169
104	402	3161
105	406	3163
106	410	3155
107	413	3150
108	417	3146
109	421	3140
110	425	3138
111	429	3138
112	433	3134
113	436	3126
114	440	3121
115	443	3114
116	447	3110
117	451	3107
118	455	3106
119	460	3106
120	464	3104
121	467	3099
122	473	3104
123	478	3107
124	481	3102
125	486	3102
126	490	3102
127	495	3105
128	500	3109
129	504	3107
130	508	3102
131	512	3098
132	516	3096
133	520	3093
134	525	3093
135	529	3090
136	533	3085
137	536	3078
138	543	3091
139	549	3098
140	553	3097
141	558	3098
142	562	3096
143	568	3101
144	572	3097
145	576	3098
146	581	3095
147	584	3089
148	589	3087
149	593	3087
150	598	3089
151	604	3096
152	609	3096
153	613	3092
154	618	3093
155	624	3096
156	628	3096
157	633	3094
158	637	3093
159	645	3106
160	651	3113
161	658	3122
162	664	3127
163	670	3129
164	675	3131
165	681	3135
166	687	3141
167	693	3147
168	699	3148
169	703	3145
170	710	3154
171	715	3154
172	722	3161
173	726	3157
174	731	3155
175	737	3157
176	745	3169
177	752	3177
178	756	3173
179	760	3170
180	765	3167
181	770	3168
182	776	3169
183	782	3172
184	787	3171
185	792	3170
186	797	3167
187	801	3161
188	805	3157
189	810	3157
190	815	3155
191	820	3155
192	824	3147
193	827	3140
194	832	3137
195	836	3131
196	840	3129
197	845	3124
198	849	3119
199	853	3116
200	857	3109
201	861	3104
202	864	3096
203	868	3089
204	872	3086
205	876	3080
206	880	3075
207	885	3072
208	888	3065
209	892	3059
210	895	3053
211	901	3053
212	906	3051
213	910	3045
214	915	3045
215	920	3042
216	925	3039
217	929	3034
218	933	3030
219	937	3025
220	942	3022
221	946	3018
222	950	3012
223	953	3006
224	957	2999
225	960	2993
226	964	2986
227	968	2981
228	971	2974
229	975	2968
230	979	2963
231	982	2956
232	986	2952
233	990	2945
234	993	2939
235	998	2934
236	1002	2931
237	1006	2926
238	1010	2920
239	1015	2918
240	1025	2931
241	1036	2947
242	1043	2950
243	1048	2948
244	1052	2943
245	1057	2941
246	1062	2937
247	1065	2930
248	1069	2924
249	1073	2919
250	1076	2912
251	1080	2906
252	1084	2900
253	1087	2895
254	1092	2890
255	1095	2884
256	1099	2878
257	1103	2873
258	1107	2868
259	1111	2864
260	1116	2861
261	1121	2859
262	1127	2859
263	1132	2856
264	1135	2850
265	1139	2845
266	1144	2840
267	1148	2837
268	1153	2833
269	1156	2827
270	1161	2824
271	1166	2821
272	1170	2815
273	1173	2810
274	1177	2804
275	1180	2798
276	1184	2792
277	1188	2787
278	1193	2784
279	1197	2779
280	1200	2773
281	1205	2769
282	1209	2766
283	1213	2760
284	1217	2754
285	1221	2749
286	1225	2744
287	1228	2738
288	1232	2733
289	1235	2727
290	1240	2723
291	1243	2717
292	1248	2714
293	1253	2711
294	1259	2711
295	1264	2707
296	1268	2703
297	1273	2700
298	1276	2694
299	1280	2688
300	1284	2684
301	1288	2678
302	1292	2673
303	1296	2669
304	1300	2664
305	1304	2660
306	1308	2654
307	1311	2649
308	1315	2643
309	1319	2638
310	1323	2633
311	1326	2627
312	1331	2623
313	1334	2618
314	1339	2616
315	1344	2612
316	1349	2609
317	1354	2607
318	1359	2603
319	1363	2598
320	1368	2595
321	1371	2590
322	1375	2585
323	1380	2581
324	1383	2575
325	1387	2571
326	1391	2565
327	1394	2559
328	1398	2554
329	1401	2548
330	1405	2543
331	1409	2538
332	1413	2533
333	1416	2528
334	1420	2522
335	1424	2518
336	1427	2512
337	1431	2507
338	1435	2502
339	1438	2497
340	1443	2493
341	1447	2488
342	1451	2483
343	1454	2477
344	1458	2473
345	1462	2468
346	1467	2465
347	1472	2462
348	1476	2458
349	1480	2453
350	1488	2455
351	1500	2463
352	1508	2465
353	1511	2459
354	1516	2456
355	1521	2452
356	1527	2451
357	1531	2447
358	1535	2442
359	1540	2439
360	1544	2434
361	1548	2428
362	1553	2425
363	1556	2420
364	1560	2415
365	1564	2411
366	1568	2406
367	1572	2401
368	1576	2397
369	1581	2393
370	1585	2388
371	1588	2383
372	1592	2377
373	1596	2372
374	1599	2367
375	1603	2361
376	1606	2357
377	1611	2352
378	1617	2351
379	1623	2349
380	1628	2346
381	1633	2342
382	1637	2338
383	1642	2335
384	1648	2333
385	1653	2330
386	1657	2325
387	1661	2321
388	1665	2316
389	1670	2312
390	1674	2308
391	1679	2304
392	1684	2301
393	1687	2296
394	1691	2290
395	1694	2285
396	1698	2280
397	1702	2275
398	1707	2272
399	1711	2267
400	1714	2262
401	1718	2257
402	1723	2253
403	1728	2249
404	1731	2244
405	1736	2240
406	1740	2236
407	1743	2231
408	1747	2226
409	1751	2220
410	1754	2215
411	1759	2212
412	1764	2208
413	1769	2206
414	1775	2203
415	1780	2199
416	1785	2196
417	1790	2193
418	1795	2189
419	1799	2184
420	1802	2179
421	1806	2175
422	1811	2170
423	1815	2166
424	1819	2162
425	1823	2157
426	1827	2153
427	1831	2148
428	1836	2144
429	1840	2139
430	1843	2134
431	1847	2129
432	1852	2126
433	1856	2121
434	1861	2117
435	1866	2115
436	1871	2111
437	1875	2106
438	1879	2101
439	1883	2097
440	1889	2095
441	1894	2091
442	1898	2087
443	1903	2083
444	1907	2079
445	1912	2075
446	1916	2070
447	1920	2066
448	1925	2062
449	1929	2058
450	1933	2053
451	1937	2048
452	1941	2043
453	1944	2039
454	1948	2033
455	1953	2030
456	1957	2026
457	1962	2022
458	1967	2018
459	1970	2013
460	1974	2008
461	1978	2003
462	1981	1999
463	1985	1994
464	1989	1989
465	1992	1984
466	1996	1979
467	2001	1975
468	2005	1971
469	2008	1966
470	2012	1961
