iter	Accuracy	MultiClass
0	0.4577868852	1.096403894
1	0.4598360656	1.094434829
2	0.4553278689	1.092987233
3	0.4483606557	1.091246112
4	0.4573770492	1.089212418
5	0.4520491803	1.087390503
6	0.4594262295	1.085691533
7	0.4590163934	1.083981455
8	0.4577868852	1.082129752
9	0.4577868852	1.080336472
10	0.4577868852	1.079054222
11	0.4577868852	1.077887531
12	0.4577868852	1.07657232
13	0.4581967213	1.074969387
14	0.4586065574	1.073731796
15	0.4581967213	1.072498519
16	0.4590163934	1.071423343
17	0.4586065574	1.070252389
18	0.4577868852	1.0690044
19	0.4577868852	1.067939756
20	0.4577868852	1.066897086
21	0.4573770492	1.066028646
22	0.4577868852	1.065273381
23	0.4577868852	1.064634835
24	0.4581967213	1.063464608
25	0.4581967213	1.0628494
26	0.4577868852	1.06195574
27	0.4581967213	1.060883696
28	0.4577868852	1.060132155
29	0.4577868852	1.059293566
30	0.4577868852	1.058416674
31	0.4577868852	1.057781206
32	0.4577868852	1.057053028
33	0.4577868852	1.056515611
34	0.4577868852	1.055904772
35	0.4577868852	1.055141025
36	0.4577868852	1.054595758
37	0.4577868852	1.054038554
38	0.4577868852	1.053594068
39	0.4577868852	1.05306534
40	0.4577868852	1.052424313
41	0.4577868852	1.051768329
42	0.4577868852	1.051111085
43	0.4577868852	1.050309042
44	0.4577868852	1.049851143
45	0.4577868852	1.049322066
46	0.4577868852	1.048839127
47	0.4577868852	1.048309387
48	0.4577868852	1.047694219
49	0.4577868852	1.047101967
50	0.4581967213	1.046777319
51	0.4577868852	1.046402275
52	0.4577868852	1.046025979
53	0.4577868852	1.045472465
54	0.4577868852	1.044827476
55	0.4577868852	1.044339334
56	0.4577868852	1.043836217
57	0.4577868852	1.04328946
58	0.4577868852	1.042810104
59	0.4577868852	1.042239702
60	0.4581967213	1.041624612
61	0.4577868852	1.04105475
62	0.4577868852	1.040832
63	0.4577868852	1.04046028
64	0.4577868852	1.040140999
65	0.4577868852	1.039827111
66	0.4577868852	1.03925831
67	0.4581967213	1.03868708
68	0.4581967213	1.038324196
69	0.4581967213	1.037820214
70	0.4581967213	1.037391819
71	0.4581967213	1.036957764
72	0.4586065574	1.036375138
73	0.4586065574	1.035814884
74	0.4586065574	1.0353075
75	0.4581967213	1.034991972
76	0.4581967213	1.034599052
77	0.4586065574	1.034054778
78	0.4586065574	1.033775013
79	0.4586065574	1.033642001
80	0.4586065574	1.033209046
81	0.4586065574	1.032801852
82	0.4590163934	1.032463031
83	0.4590163934	1.032270815
84	0.4590163934	1.032088843
85	0.4590163934	1.031797529
86	0.4590163934	1.031553082
87	0.4590163934	1.03112344
88	0.4586065574	1.03066254
89	0.4590163934	1.030358295
90	0.4590163934	1.030158432
91	0.4594262295	1.029904207
92	0.4594262295	1.029512069
93	0.4598360656	1.029151604
94	0.4594262295	1.02871587
95	0.4594262295	1.028326054
96	0.4598360656	1.028069233
97	0.4606557377	1.027778349
98	0.4606557377	1.027403213
99	0.4610655738	1.027056525
100	0.4614754098	1.026615847
101	0.462295082	1.026244845
102	0.462295082	1.026007745
103	0.462704918	1.025669362
104	0.462295082	1.025263036
105	0.462295082	1.024878412
106	0.462704918	1.024572338
107	0.462295082	1.024018728
108	0.462704918	1.023764448
109	0.462295082	1.023168506
110	0.462704918	1.022867162
111	0.4635245902	1.022622842
112	0.4635245902	1.022327697
113	0.4635245902	1.021756979
114	0.4635245902	1.021422183
115	0.4639344262	1.021054263
116	0.4639344262	1.020424612
117	0.4639344262	1.020064046
118	0.4651639344	1.019656557
119	0.4655737705	1.019379189
120	0.4655737705	1.018751664
121	0.4668032787	1.018468668
122	0.4676229508	1.018258864
123	0.468442623	1.01790284
124	0.4680327869	1.017598623
125	0.4692622951	1.017231787
126	0.4692622951	1.017037529
127	0.4696721311	1.016782913
128	0.4696721311	1.016424903
129	0.4696721311	1.015960035
130	0.4700819672	1.015765398
131	0.4704918033	1.015426777
132	0.4709016393	1.014992446
133	0.4709016393	1.014693249
134	0.4704918033	1.014413215
135	0.4704918033	1.014161717
136	0.4709016393	1.013800998
137	0.4717213115	1.013500845
138	0.4717213115	1.01315776
139	0.4721311475	1.012894529
140	0.4729508197	1.012534485
141	0.4733606557	1.012283496
142	0.4733606557	1.011957536
143	0.4758196721	1.011656243
144	0.4758196721	1.01120306
