iter	Passed	Remaining
0	3	3668
1	7	3695
2	11	3572
3	15	3563
4	18	3479
5	22	3531
6	27	3563
7	31	3639
8	37	3808
9	42	3894
10	47	3967
11	51	3961
12	56	4001
13	60	3983
14	65	3982
15	69	3966
16	74	4002
17	78	3990
18	82	3964
19	88	4017
20	92	4005
21	97	4034
22	102	4052
23	107	4045
24	111	4026
25	115	4014
26	120	4031
27	125	4055
28	129	4027
29	133	4019
30	138	4003
31	142	3996
32	147	4001
33	151	3989
34	155	3966
35	158	3927
36	161	3898
37	165	3889
38	169	3871
39	173	3849
40	176	3822
41	180	3815
42	184	3796
43	187	3784
44	191	3765
45	195	3764
46	199	3742
47	202	3721
48	205	3703
49	209	3692
50	213	3682
51	217	3664
52	220	3650
53	224	3646
54	228	3638
55	232	3633
56	236	3621
57	240	3617
58	244	3608
59	248	3600
60	251	3588
61	255	3576
62	259	3577
63	264	3574
64	267	3563
65	271	3557
66	276	3561
67	280	3558
68	285	3557
69	289	3552
70	294	3558
71	298	3552
72	301	3541
73	305	3534
74	309	3533
75	313	3526
76	317	3518
77	321	3512
78	325	3504
79	329	3504
80	333	3496
81	337	3493
82	341	3486
83	345	3476
84	350	3480
85	354	3481
86	359	3486
87	363	3482
88	368	3478
89	371	3471
90	376	3471
91	380	3465
92	384	3462
93	388	3458
94	393	3454
95	396	3445
96	400	3436
97	404	3435
98	408	3427
99	411	3418
100	415	3413
101	419	3406
102	424	3407
103	428	3405
104	432	3398
105	436	3396
106	441	3393
107	444	3382
108	448	3375
109	454	3385
110	458	3385
111	463	3384
112	468	3384
113	473	3386
114	476	3378
115	481	3377
116	485	3376
117	489	3368
118	493	3361
119	498	3364
120	503	3365
121	507	3361
122	511	3353
123	515	3348
124	519	3346
125	523	3343
126	527	3335
127	532	3338
128	537	3339
129	542	3341
130	547	3341
131	552	3339
132	556	3336
133	560	3331
134	565	3330
135	569	3326
136	574	3327
137	579	3325
138	583	3318
139	587	3316
140	591	3309
141	595	3305
142	600	3305
143	604	3297
144	607	3290
145	612	3287
146	617	3287
147	627	3315
148	640	3355
149	647	3365
150	651	3362
151	655	3356
152	659	3347
153	664	3347
154	668	3344
155	673	3343
156	678	3342
157	682	3334
158	688	3337
159	695	3345
160	699	3340
161	705	3343
162	712	3350
163	717	3349
164	721	3344
165	728	3353
166	733	3350
167	738	3349
168	743	3346
169	747	3343
170	752	3338
171	756	3335
172	763	3341
173	769	3343
174	775	3343
175	778	3335
176	782	3330
177	786	3323
178	791	3320
179	795	3314
180	800	3313
181	804	3307
182	809	3302
183	813	3296
184	817	3290
185	821	3285
186	825	3278
187	829	3272
188	833	3268
189	837	3261
190	841	3257
191	846	3252
192	850	3246
193	855	3243
194	859	3239
195	864	3235
196	867	3228
197	873	3228
198	877	3224
199	881	3217
200	885	3211
201	889	3207
202	894	3203
203	898	3198
204	902	3192
205	906	3186
206	910	3179
207	914	3174
208	918	3167
