iter	Accuracy	MultiClass
0	0.4598360656	1.096326483
1	0.4598360656	1.094136254
2	0.4581967213	1.092495811
3	0.456557377	1.090390799
4	0.4590163934	1.088529027
5	0.4557377049	1.08713157
6	0.4532786885	1.085260914
7	0.4594262295	1.083592741
8	0.4594262295	1.081782369
9	0.4598360656	1.080046127
10	0.4606557377	1.078464778
11	0.4610655738	1.077014458
12	0.4590163934	1.075594129
13	0.4602459016	1.074211878
14	0.4602459016	1.072909265
15	0.4598360656	1.0715676
16	0.4598360656	1.070206094
17	0.4618852459	1.069051207
18	0.4618852459	1.068294033
19	0.4614754098	1.067363381
20	0.4606557377	1.066192708
21	0.4618852459	1.065346509
22	0.4618852459	1.064539911
23	0.4635245902	1.063274978
24	0.462295082	1.062517492
25	0.4635245902	1.061730005
26	0.4639344262	1.060627793
27	0.4635245902	1.059606889
28	0.4631147541	1.058711368
29	0.4631147541	1.057634574
30	0.462295082	1.056798413
31	0.4631147541	1.055920372
32	0.4631147541	1.055092392
33	0.462295082	1.054458286
34	0.462295082	1.053948256
35	0.462295082	1.05304147
36	0.4618852459	1.052298058
37	0.4618852459	1.051751227
38	0.462295082	1.050872434
39	0.462295082	1.050383809
40	0.4618852459	1.049628227
41	0.4618852459	1.048843276
42	0.4643442623	1.048127982
43	0.4643442623	1.047486202
44	0.4639344262	1.047015231
45	0.462704918	1.046460287
46	0.4631147541	1.045733887
47	0.4635245902	1.045067106
48	0.4631147541	1.044750469
49	0.4631147541	1.044196503
50	0.462704918	1.043635583
51	0.462704918	1.042970186
52	0.462704918	1.042492695
53	0.462704918	1.042136613
54	0.4635245902	1.04166601
55	0.4639344262	1.041136416
56	0.4635245902	1.040395098
57	0.4635245902	1.03988243
58	0.4631147541	1.039312349
59	0.4639344262	1.038764889
60	0.4639344262	1.038118099
61	0.4635245902	1.037626218
62	0.4639344262	1.03727898
63	0.4639344262	1.036910728
64	0.4643442623	1.036442977
65	0.4635245902	1.035978241
66	0.4639344262	1.035607713
67	0.4643442623	1.035042904
68	0.4635245902	1.034558759
69	0.4647540984	1.033995865
70	0.4643442623	1.033625602
71	0.4643442623	1.033258498
72	0.4647540984	1.032929183
73	0.4643442623	1.032329093
74	0.4655737705	1.031872095
75	0.4647540984	1.031393497
76	0.4651639344	1.030912625
77	0.4651639344	1.030648369
78	0.4651639344	1.02999499
79	0.4651639344	1.029733846
80	0.4647540984	1.029420782
81	0.4659836066	1.029116226
82	0.4659836066	1.028961577
83	0.4668032787	1.028504096
84	0.4672131148	1.027891615
85	0.4672131148	1.027442966
86	0.4672131148	1.027180983
87	0.4672131148	1.026479872
88	0.4672131148	1.02620984
89	0.4672131148	1.025916152
90	0.4668032787	1.02551425
91	0.4668032787	1.02519263
92	0.4668032787	1.024696679
93	0.4676229508	1.024391462
94	0.4676229508	1.023872204
95	0.4676229508	1.023567102
96	0.4672131148	1.02312862
97	0.4692622951	1.02276921
98	0.4692622951	1.022446179
99	0.4696721311	1.022166566
100	0.4696721311	1.021758862
101	0.4709016393	1.021467855
102	0.4709016393	1.021097658
103	0.4704918033	1.020810536
104	0.4704918033	1.020391506
105	0.4704918033	1.020140972
106	0.4709016393	1.01990339
107	0.4700819672	1.019681074
108	0.4709016393	1.019071202
109	0.4713114754	1.018677154
110	0.4717213115	1.018123285
111	0.4725409836	1.0177844
112	0.4729508197	1.017475237
113	0.4729508197	1.017206936
114	0.4729508197	1.016812092
115	0.4737704918	1.016534511
116	0.4745901639	1.016195124
117	0.475	1.016059996
118	0.4741803279	1.015714189
119	0.4754098361	1.015166991
120	0.475	1.014714115
121	0.4754098361	1.014400447
122	0.475	1.014248314
123	0.475	1.013893921
124	0.475	1.01371334
125	0.4762295082	1.013338006
126	0.4774590164	1.013182577
127	0.4774590164	1.012756896
128	0.4782786885	1.012387447
129	0.4790983607	1.011900941
130	0.4795081967	1.011686766
131	0.4803278689	1.01131887
132	0.481147541	1.010807523
133	0.481147541	1.010603547
134	0.4819672131	1.010108647
135	0.481557377	1.009629533
136	0.481557377	1.009549075
137	0.4840163934	1.009045171
138	0.4836065574	1.00870469
139	0.4840163934	1.008526763
140	0.4852459016	1.008067485
141	0.4844262295	1.007689864
142	0.4860655738	1.007116745
143	0.4864754098	1.006699776
144	0.4868852459	1.006311923
145	0.487704918	1.005926973
146	0.4881147541	1.005710268
147	0.4885245902	1.005533569
148	0.4881147541	1.005198988
149	0.4881147541	1.004908371
150	0.4881147541	1.004604445
151	0.4881147541	1.00436972
152	0.4885245902	1.003976669
153	0.4901639344	1.003702193
154	0.4913934426	1.00339691
155	0.4909836066	1.003024088
156	0.4909836066	1.002667993
157	0.4909836066	1.002457622
158	0.4913934426	1.002205761
159	0.4913934426	1.00191336
160	0.4909836066	1.001620171
161	0.4913934426	1.001249564
162	0.4913934426	1.001003337
163	0.4918032787	1.000585799
164	0.4922131148	1.000292153
165	0.4926229508	0.9998777792
166	0.493442623	0.9994978496
167	0.493442623	0.9991458603
168	0.493442623	0.99874986
169	0.4942622951	0.9985640014
170	0.4930327869	0.9981365225
171	0.4946721311	0.9978112741
172	0.4946721311	0.9975464244
173	0.4950819672	0.9972520973
174	0.4954918033	0.9969143534
175	0.4963114754	0.9967125887
176	0.4967213115	0.9965207834
177	0.4963114754	0.9962442017
178	0.4971311475	0.9959723974
179	0.4967213115	0.9953943656
180	0.4967213115	0.9951539818
181	0.4971311475	0.9949112337
182	0.4975409836	0.9946352055
183	0.4975409836	0.9943307677
184	0.4987704918	0.9939742919
185	0.4983606557	0.9936879334
186	0.4991803279	0.9933577796
187	0.4987704918	0.9930973897
188	0.4991803279	0.9928090993
189	0.4983606557	0.9926968103
190	0.5	0.9924399721
191	0.5	0.9919383985
192	0.5	0.9917490364
193	0.5008196721	0.9911704386
194	0.5012295082	0.9906824789
195	0.5028688525	0.990362908
196	0.5045081967	0.9900272929
197	0.5045081967	0.9897018092
198	0.5040983607	0.9893244626
199	0.5045081967	0.9887322128
200	0.5049180328	0.9884832574
201	0.5057377049	0.9882496704
202	0.5057377049	0.9878622208
203	0.5057377049	0.9875645702
204	0.506147541	0.9873914055
205	0.5057377049	0.9871631004
206	0.506557377	0.9867298053
207	0.506147541	0.9863981489
208	0.5077868852	0.9860843914
209	0.5069672131	0.9856154663
210	0.5094262295	0.9849880156
211	0.5094262295	0.9845695357
212	0.5094262295	0.9842561291
213	0.5094262295	0.9840138522
214	0.5106557377	0.9835368393
215	0.5114754098	0.9832314653
216	0.5114754098	0.9828983755
217	0.5106557377	0.9825695233
218	0.5118852459	0.9822774978
219	0.512295082	0.982010122
220	0.512295082	0.981486294
221	0.512295082	0.9812075598
222	0.5106557377	0.9809362338
223	0.5118852459	0.9806307806
224	0.5114754098	0.9802711151
225	0.5118852459	0.9800662443
226	0.512295082	0.9796960001
227	0.5139344262	0.9792240731
228	0.5139344262	0.9789037012
229	0.5147540984	0.9785414756
230	0.5155737705	0.9780311607
231	0.5159836066	0.9777785997
232	0.5159836066	0.9773575212
233	0.5159836066	0.9771163361
234	0.5151639344	0.9768057213
235	0.5143442623	0.9764137106
236	0.5135245902	0.9762365978
237	0.5147540984	0.9760517299
238	0.5139344262	0.9755167033
239	0.5151639344	0.9750673742
240	0.5155737705	0.9745598125
241	0.518442623	0.9740596469
242	0.5192622951	0.9737739667
243	0.5200819672	0.9736335327
244	0.5213114754	0.9733406292
245	0.5217213115	0.9731031976
246	0.5225409836	0.9729536003
247	0.5229508197	0.9727234659
248	0.5225409836	0.9724776051
249	0.5245901639	0.972106577
250	0.525	0.9718655266
251	0.525	0.9715953957
252	0.5254098361	0.9713131827
253	0.525	0.9710362188
254	0.5266393443	0.9705386538
255	0.5258196721	0.9700699134
256	0.5266393443	0.969801602
257	0.5270491803	0.9695537431
258	0.5270491803	0.9694143642
259	0.5274590164	0.9692032861
260	0.5282786885	0.968618417
261	0.5286885246	0.9683131353
262	0.5286885246	0.9680481221
263	0.5290983607	0.9678261741
264	0.5286885246	0.967539272
265	0.5290983607	0.9674430032
266	0.5295081967	0.9672258148
267	0.5299180328	0.9670139219
268	0.5290983607	0.9667139086
269	0.5290983607	0.9662774893
270	0.5290983607	0.9659427547
271	0.5290983607	0.9657940809
272	0.5290983607	0.9655368594
273	0.5286885246	0.9652155421
274	0.5286885246	0.9647273161
275	0.5299180328	0.9645643799
276	0.5307377049	0.9643015676
277	0.531147541	0.964030224
278	0.5319672131	0.9634657362
279	0.5323770492	0.9630274253
280	0.531557377	0.962700789
281	0.5327868852	0.962446264
282	0.5327868852	0.9621801718
283	0.5331967213	0.9618106421
284	0.5348360656	0.9614572579
285	0.5348360656	0.9611889606
286	0.5352459016	0.9607540836
287	0.5356557377	0.9605774904
288	0.5356557377	0.9602758612
289	0.5360655738	0.9600918028
290	0.5364754098	0.9599450853
291	0.537704918	0.9591580774
292	0.5389344262	0.9587551921
293	0.5385245902	0.9583221802
294	0.5401639344	0.9579690272
295	0.5401639344	0.957685107
296	0.5426229508	0.9571328584
297	0.5430327869	0.9567934672
298	0.5446721311	0.9563977067
299	0.5459016393	0.9559526161
300	0.5446721311	0.955606979
301	0.5467213115	0.9551362448
302	0.5463114754	0.9547026164
303	0.5454918033	0.954415728
304	0.5454918033	0.9540719959
305	0.5454918033	0.9538171598
306	0.5463114754	0.9535255464
307	0.5459016393	0.9531609615
308	0.5459016393	0.9528318728
309	0.5471311475	0.9523909969
310	0.5491803279	0.9520041072
311	0.5495901639	0.951755488
312	0.5512295082	0.9513836548
313	0.5516393443	0.9510523288
314	0.5516393443	0.9507538678
315	0.5524590164	0.9503169104
316	0.5524590164	0.9500325102
317	0.5545081967	0.9491485859
318	0.5545081967	0.9487612782
319	0.5557377049	0.948485997
320	0.5557377049	0.9481449501
321	0.5557377049	0.9477844533
322	0.5573770492	0.9472546622
323	0.5573770492	0.9470015802
324	0.5577868852	0.9467377786
325	0.5586065574	0.9463893776
326	0.5577868852	0.9462187408
327	0.5590163934	0.9457719288
328	0.5598360656	0.945491816
329	0.5598360656	0.9450822776
330	0.5602459016	0.9447970147
331	0.5610655738	0.9445274087
332	0.5614754098	0.9440886505
333	0.5643442623	0.9435341016
334	0.5647540984	0.9431538692
335	0.5647540984	0.9428437754
336	0.5639344262	0.94238949
337	0.5643442623	0.9421391807
338	0.5647540984	0.9418788325
339	0.5655737705	0.941519932
340	0.5655737705	0.9411922417
341	0.5659836066	0.9409192828
342	0.5663934426	0.9404723322
343	0.5663934426	0.9399679061
344	0.5663934426	0.9395945001
345	0.5672131148	0.9392621215
346	0.5668032787	0.9388643547
347	0.5659836066	0.9385088024
348	0.5668032787	0.9383391556
349	0.5659836066	0.9381401261
350	0.568442623	0.9377527064
351	0.5672131148	0.9372688439
352	0.5680327869	0.9367723373
353	0.5692622951	0.9361691252
354	0.5704918033	0.9358768313
355	0.5717213115	0.9354584297
356	0.5725409836	0.9350634778
357	0.5733606557	0.9345693907
358	0.5729508197	0.9341505146
359	0.5741803279	0.933770765
360	0.5733606557	0.9333163686
361	0.5758196721	0.9328182068
362	0.575	0.9323540023
363	0.5766393443	0.9317355105
364	0.5770491803	0.9313498124
365	0.5766393443	0.9310105319
366	0.5766393443	0.9306777229
367	0.5786885246	0.9301238962
368	0.5782786885	0.9298476474
369	0.5778688525	0.9295487203
370	0.5790983607	0.929116347
371	0.5795081967	0.9288965636
372	0.5803278689	0.9285993546
373	0.5790983607	0.9281258518
374	0.5799180328	0.9276687207
375	0.5803278689	0.9274284093
376	0.581557377	0.9269513838
377	0.5819672131	0.926651796
378	0.5831967213	0.9264307348
379	0.5840163934	0.9261060061
380	0.5831967213	0.9258049377
381	0.5836065574	0.9253687669
382	0.5856557377	0.9246648882
383	0.587295082	0.9241004585
384	0.587704918	0.92371689
385	0.5881147541	0.9233573594
386	0.5881147541	0.9227450405
387	0.5897540984	0.9223783627
388	0.5901639344	0.9222237586
389	0.5913934426	0.9215601319
390	0.5913934426	0.921206175
391	0.5918032787	0.9210250571
392	0.5909836066	0.9206180802
393	0.5905737705	0.9203062358
394	0.5893442623	0.9199991547
395	0.5901639344	0.9195758695
396	0.5913934426	0.9193089996
397	0.5926229508	0.9190184682
398	0.593442623	0.9186606069
399	0.5930327869	0.9182034432
400	0.593442623	0.9180124937
401	0.593442623	0.917620763
402	0.593442623	0.9170960566
403	0.5946721311	0.9166120924
404	0.593852459	0.916284296
405	0.593442623	0.9159890262
406	0.5954918033	0.9156717911
407	0.5954918033	0.9152886062
408	0.5954918033	0.9150420032
409	0.5967213115	0.9145260359
410	0.5963114754	0.914120135
411	0.5954918033	0.9137399545
412	0.5959016393	0.9134967204
413	0.5975409836	0.9129878417
414	0.5967213115	0.9127667922
415	0.5979508197	0.9124237617
416	0.5979508197	0.9122518626
417	0.5975409836	0.9118272894
418	0.5987704918	0.9113166551
419	0.5991803279	0.9110412368
420	0.6012295082	0.9105948548
421	0.6016393443	0.9102294924
422	0.6012295082	0.9096168948
423	0.6028688525	0.9090839468
424	0.6028688525	0.9087411021
425	0.6032786885	0.9085113427
426	0.6032786885	0.9082725685
427	0.6032786885	0.9081043751
428	0.6032786885	0.9075838767
429	0.6036885246	0.907348836
430	0.6032786885	0.9070828553
431	0.6032786885	0.9068364863
432	0.6032786885	0.9066032891
433	0.6036885246	0.9062533547
434	0.6040983607	0.905900507
435	0.6057377049	0.9055358864
436	0.6053278689	0.9051944357
437	0.6057377049	0.9049098805
438	0.606147541	0.9046501716
439	0.6057377049	0.9043543812
440	0.6057377049	0.9039069603
441	0.6073770492	0.9035627076
442	0.6057377049	0.9032503258
443	0.606147541	0.9029723178
444	0.6069672131	0.9027144776
445	0.606147541	0.9025646671
446	0.606557377	0.9023032392
447	0.6073770492	0.9019829897
448	0.6094262295	0.9015811359
449	0.6098360656	0.9013100112
450	0.6094262295	0.9007500244
451	0.6110655738	0.9002916356
452	0.6106557377	0.8999217676
453	0.6110655738	0.8994527285
454	0.6131147541	0.8991442424
455	0.612704918	0.8987093397
456	0.612704918	0.8980425695
457	0.6131147541	0.8976764144
458	0.6139344262	0.8971884755
