iter	Passed	Remaining
0	4	4553
1	8	3965
2	12	3749
3	15	3674
4	20	3733
5	23	3691
6	27	3635
7	30	3563
8	35	3592
9	38	3562
10	42	3541
11	46	3519
12	49	3496
13	52	3458
14	57	3508
15	61	3515
16	64	3478
17	68	3461
18	72	3481
19	76	3473
20	80	3470
21	84	3474
22	88	3476
23	91	3469
24	96	3487
25	100	3504
26	104	3507
27	109	3537
28	114	3553
29	118	3545
30	121	3534
31	125	3527
32	129	3528
33	134	3531
34	139	3559
35	144	3576
36	149	3614
37	153	3592
38	156	3571
39	159	3541
40	162	3521
41	165	3502
42	168	3478
43	171	3457
44	175	3442
45	178	3427
46	181	3417
47	185	3400
48	188	3389
49	191	3373
50	194	3359
51	198	3349
52	201	3339
53	204	3323
54	210	3342
55	214	3355
56	220	3370
57	224	3382
58	230	3403
59	234	3401
60	238	3391
61	242	3401
62	247	3400
63	251	3408
64	254	3393
65	257	3374
66	261	3363
67	264	3358
68	268	3348
69	271	3338
70	275	3329
71	278	3320
72	281	3308
73	286	3309
74	289	3302
75	293	3294
76	297	3292
77	300	3282
78	303	3273
79	307	3263
80	310	3256
81	313	3243
82	317	3235
83	320	3231
84	325	3231
85	329	3232
86	334	3238
87	337	3233
88	341	3227
89	344	3217
90	348	3213
91	352	3211
92	355	3203
93	359	3198
94	363	3195
95	367	3194
96	371	3189
97	375	3184
98	379	3186
99	383	3180
100	386	3170
101	390	3167
102	394	3163
103	398	3162
104	402	3159
105	405	3152
106	408	3143
107	411	3134
108	415	3128
109	418	3118
110	421	3112
111	425	3106
112	430	3109
113	434	3107
114	437	3103
115	441	3097
116	444	3091
117	449	3090
118	452	3084
119	456	3082
120	460	3077
121	464	3077
122	469	3081
123	473	3077
124	477	3075
125	480	3068
126	484	3064
127	487	3057
128	491	3049
129	494	3045
130	498	3041
131	501	3032
132	504	3025
133	509	3026
134	513	3025
135	517	3023
136	522	3021
137	525	3017
138	529	3015
139	534	3014
140	539	3016
141	546	3032
142	556	3062
143	564	3082
144	568	3076
145	572	3075
146	576	3073
147	580	3067
148	584	3063
149	588	3059
150	591	3053
151	596	3054
152	600	3047
153	603	3041
154	607	3039
155	611	3033
156	614	3026
157	618	3020
158	622	3020
159	626	3014
160	631	3015
161	636	3018
162	642	3024
163	648	3027
164	653	3027
165	659	3036
166	665	3042
167	673	3052
168	679	3061
169	684	3060
170	691	3069
171	697	3075
172	704	3082
173	709	3084
174	713	3079
175	718	3080
176	724	3082
177	728	3077
178	734	3081
179	739	3079
180	743	3074
181	747	3072
182	751	3069
183	756	3067
184	760	3062
185	764	3056
186	767	3049
187	771	3043
188	774	3037
189	778	3031
190	782	3025
191	787	3028
192	791	3022
193	796	3020
194	801	3021
195	806	3021
196	813	3025
197	817	3023
198	821	3018
199	825	3014
200	830	3012
201	835	3010
202	838	3004
203	842	2999
204	847	2995
205	850	2989
206	855	2987
207	859	2982
208	862	2975
209	866	2970
210	870	2965
211	873	2958
212	878	2956
213	882	2951
214	885	2946
215	889	2940
216	893	2934
217	898	2935
218	903	2931
219	907	2928
220	911	2923
221	915	2919
222	919	2916
223	924	2913
224	928	2909
225	932	2904
226	936	2901
227	941	2897
228	946	2898
229	950	2892
230	953	2886
231	958	2883
232	962	2877
233	965	2872
234	969	2867
235	973	2862
236	976	2856
237	981	2852
238	986	2851
239	993	2857
240	1002	2864
