iter	Passed	Remaining
0	4	4447
1	8	3830
2	11	3533
3	14	3396
4	17	3326
5	21	3329
6	25	3319
7	28	3330
8	32	3317
9	36	3319
10	39	3292
11	43	3289
12	46	3252
13	49	3244
14	53	3257
15	56	3234
16	60	3273
17	66	3394
18	79	3793
19	88	4030
20	92	4008
21	96	3981
22	99	3936
23	103	3908
24	107	3886
25	111	3867
26	114	3842
27	120	3879
28	124	3867
29	128	3852
30	132	3830
31	135	3808
32	139	3787
33	143	3782
34	147	3770
35	153	3804
36	158	3816
37	162	3810
38	166	3810
39	170	3801
40	175	3806
41	179	3800
42	183	3786
43	188	3786
44	191	3766
45	195	3753
46	201	3777
47	204	3761
48	209	3775
49	213	3761
50	217	3745
51	220	3722
52	223	3700
53	226	3678
54	229	3656
55	232	3632
56	237	3631
57	240	3617
58	243	3598
59	246	3581
60	250	3565
61	253	3550
62	256	3533
63	259	3516
64	263	3503
65	266	3484
66	269	3468
67	272	3457
68	276	3446
69	279	3435
70	282	3420
71	287	3421
72	290	3413
73	294	3403
74	297	3390
75	301	3382
76	304	3371
77	307	3361
78	310	3348
79	314	3340
80	317	3329
81	321	3323
82	324	3310
83	327	3301
84	331	3295
85	335	3290
86	338	3280
87	342	3274
88	345	3269
89	349	3261
90	354	3264
91	358	3267
92	362	3261
93	366	3262
94	370	3255
95	374	3251
96	377	3243
97	380	3234
98	384	3226
99	388	3221
100	391	3209
101	394	3201
102	398	3199
103	402	3192
104	405	3183
105	408	3176
106	412	3170
107	415	3164
108	419	3162
109	423	3153
110	427	3152
111	431	3148
112	434	3143
113	437	3131
114	441	3131
115	446	3132
116	450	3128
117	454	3125
118	463	3159
119	472	3190
120	478	3201
121	483	3199
122	487	3201
123	491	3197
124	495	3192
125	499	3185
126	504	3190
127	508	3188
128	512	3180
129	515	3171
130	518	3164
131	522	3157
132	526	3152
133	529	3147
134	533	3142
135	537	3135
136	540	3127
137	543	3120
138	548	3120
139	551	3112
140	555	3110
141	562	3120
142	566	3118
143	571	3119
144	576	3123
145	581	3124
146	587	3128
147	593	3137
148	600	3149
149	604	3145
150	612	3158
151	618	3163
152	622	3158
153	626	3157
154	630	3150
155	634	3147
156	638	3142
157	645	3153
158	652	3162
159	656	3161
160	663	3171
161	668	3171
162	673	3171
163	678	3170
164	684	3173
165	688	3169
166	693	3166
167	697	3164
168	701	3158
169	706	3158
170	710	3152
171	715	3151
172	719	3147
173	723	3144
174	728	3141
175	731	3135
176	736	3131
177	740	3129
178	745	3125
179	749	3123
180	754	3121
181	760	3127
182	765	3125
183	769	3120
184	773	3114
185	777	3108
186	780	3102
187	785	3098
188	791	3102
189	795	3098
190	800	3096
191	805	3096
192	810	3093
193	816	3099
194	820	3093
195	825	3093
196	831	3092
197	835	3088
198	840	3087
199	846	3089
200	852	3091
201	856	3085
202	859	3078
203	865	3081
204	869	3073
205	872	3066
206	876	3060
207	880	3055
208	885	3053
209	890	3052
210	894	3048
211	899	3044
212	902	3038
213	907	3037
214	912	3034
215	917	3031
216	921	3026
217	925	3022
218	929	3017
219	933	3011
220	938	3009
221	943	3008
222	948	3006
223	954	3007
224	959	3006
225	964	3005
226	968	3000
227	972	2993
228	975	2987
229	980	2983
230	984	2978
231	988	2973
232	991	2967
233	995	2960
234	999	2954
235	1002	2948
236	1005	2941
237	1009	2935
238	1013	2929
239	1017	2924
240	1021	2919
241	1025	2915
242	1029	2910
243	1033	2904
244	1036	2899
245	1041	2896
246	1045	2891
247	1049	2887
248	1054	2882
249	1058	2879
250	1062	2875
251	1066	2869
252	1069	2863
253	1074	2859
254	1079	2856
255	1084	2854
256	1089	2852
257	1093	2849
258	1100	2851
259	1113	2869
260	1123	2878
261	1127	2875
262	1131	2870
263	1135	2865
264	1140	2861
265	1144	2856
266	1148	2851
267	1152	2845
268	1156	2840
269	1160	2837
270	1164	2831
271	1168	2827
272	1175	2828
273	1181	2828
274	1186	2825
275	1190	2820
276	1196	2820
277	1203	2821
278	1207	2817
279	1213	2816
280	1219	2817
281	1226	2817
282	1230	2813
283	1235	2809
284	1239	2805
285	1243	2799
286	1248	2796
287	1252	2792
288	1258	2790
289	1263	2787
290	1268	2784
291	1273	2781
292	1276	2776
293	1280	2770
294	1284	2764
295	1288	2759
296	1292	2755
297	1296	2750
298	1300	2745
299	1304	2739
300	1308	2733
301	1312	2728
302	1317	2725
303	1320	2719
304	1324	2713
305	1327	2707
306	1333	2706
307	1337	2701
308	1343	2699
309	1351	2702
310	1356	2700
311	1361	2696
312	1365	2692
313	1369	2686
314	1373	2680
315	1376	2675
316	1380	2669
317	1384	2664
318	1388	2659
319	1392	2654
320	1396	2648
321	1399	2642
322	1403	2636
323	1406	2630
324	1410	2624
325	1413	2619
326	1418	2616
327	1422	2610
328	1426	2605
329	1429	2599
330	1433	2594
331	1438	2590
332	1442	2586
333	1447	2583
334	1452	2579
335	1456	2575
336	1460	2570
337	1464	2564
338	1467	2558
339	1470	2552
340	1474	2547
341	1478	2541
342	1482	2536
343	1486	2531
344	1491	2529
345	1496	2526
346	1500	2521
347	1504	2515
348	1508	2511
349	1512	2506
350	1516	2501
351	1520	2496
352	1524	2491
353	1528	2486
354	1532	2481
355	1535	2475
