iter	Accuracy	MultiClass
0	0.4582210243	1.096089559
1	0.4504716981	1.09442313
2	0.4420485175	1.092444065
3	0.4467654987	1.090747857
4	0.4521563342	1.088882766
5	0.4514824798	1.087256316
6	0.4494609164	1.085634211
7	0.4440700809	1.084151481
8	0.4433962264	1.082711125
9	0.442722372	1.081208301
10	0.4511455526	1.079575536
11	0.4501347709	1.078354292
12	0.4491239892	1.077157967
13	0.4524932615	1.075796849
14	0.4538409704	1.07434568
15	0.4531671159	1.073221464
16	0.4538409704	1.072151143
17	0.4535040431	1.07100628
18	0.4528301887	1.070207917
19	0.4545148248	1.069142733
20	0.4545148248	1.068158476
21	0.4541778976	1.06729665
22	0.4541778976	1.06653345
23	0.454851752	1.065878463
24	0.4551886792	1.064846254
25	0.4558625337	1.064224464
26	0.4538409704	1.063259183
27	0.4538409704	1.06247377
28	0.4545148248	1.061970048
29	0.454851752	1.061328845
30	0.4541778976	1.060558911
31	0.4545148248	1.059920355
32	0.4541778976	1.059370838
33	0.4538409704	1.058747552
34	0.4535040431	1.058122593
35	0.454851752	1.057678376
36	0.4551886792	1.057008677
37	0.4551886792	1.056388919
38	0.454851752	1.055953726
39	0.454851752	1.055374021
40	0.4545148248	1.054883417
41	0.454851752	1.054437053
42	0.4561994609	1.053662658
43	0.4561994609	1.052896378
44	0.4568733154	1.05234178
45	0.4568733154	1.051973335
46	0.4568733154	1.051496727
47	0.4565363881	1.051118794
48	0.4575471698	1.050623899
49	0.4558625337	1.049887984
50	0.4565363881	1.049535357
51	0.4561994609	1.04913082
52	0.4561994609	1.048851193
53	0.4551886792	1.048262353
54	0.4565363881	1.047829773
55	0.4575471698	1.047416484
56	0.4568733154	1.046950156
57	0.4568733154	1.046531201
58	0.4575471698	1.046066746
59	0.4572102426	1.045682378
60	0.4572102426	1.04524001
61	0.4568733154	1.044872508
62	0.4568733154	1.044469765
63	0.4572102426	1.044121665
64	0.4575471698	1.043793154
65	0.4572102426	1.043366366
66	0.4572102426	1.043105014
67	0.457884097	1.042710579
68	0.4585579515	1.042139299
69	0.457884097	1.041684138
70	0.4582210243	1.041558378
71	0.457884097	1.041175401
72	0.4582210243	1.040842949
73	0.4582210243	1.040565226
74	0.4582210243	1.040188013
75	0.4588948787	1.039704739
76	0.4585579515	1.039462594
77	0.4588948787	1.039079796
78	0.4595687332	1.038680605
79	0.4595687332	1.038354495
80	0.4595687332	1.037976833
81	0.4595687332	1.037628485
82	0.4595687332	1.0373061
83	0.4595687332	1.03704659
84	0.4595687332	1.036826435
85	0.4599056604	1.03661778
86	0.4595687332	1.036331739
87	0.4595687332	1.035979433
88	0.4599056604	1.035608178
89	0.4605795148	1.035369203
90	0.460916442	1.035103077
91	0.460916442	1.034629283
92	0.4619272237	1.034255568
93	0.4619272237	1.034102379
94	0.4612533693	1.033811817
95	0.4615902965	1.033549509
96	0.4615902965	1.033240204
97	0.4629380054	1.032731696
98	0.4632749326	1.032300378
99	0.4639487871	1.032038264
100	0.4636118598	1.031608149
101	0.4632749326	1.031379626
102	0.4639487871	1.03101813
103	0.4636118598	1.030635839
104	0.4646226415	1.030299095
105	0.4636118598	1.029891774
106	0.4639487871	1.029595496
107	0.4639487871	1.02922443
108	0.4649595687	1.028778977
109	0.4656334232	1.028450024
110	0.4656334232	1.028193813
111	0.4659703504	1.027904052
112	0.4663072776	1.027607125
113	0.4659703504	1.027389069
114	0.4676549865	1.026999194
115	0.4673180593	1.026718061
116	0.4676549865	1.026445249
117	0.468328841	1.026169998
118	0.4679919137	1.026045374
119	0.468328841	1.025809042
120	0.4690026954	1.025385825
121	0.4690026954	1.025076293
122	0.4696765499	1.024618514
123	0.4696765499	1.024360747
124	0.4696765499	1.024210013
125	0.4700134771	1.023984571
126	0.471361186	1.023571232
127	0.471361186	1.023283711
128	0.4706873315	1.023073821
129	0.4710242588	1.022913121
130	0.4716981132	1.022607102
131	0.4716981132	1.02226623
132	0.4710242588	1.022109608
133	0.471361186	1.02197333
134	0.4716981132	1.021770874
135	0.4720350404	1.021489084
136	0.4723719677	1.021188763
137	0.4727088949	1.02070279
138	0.4733827493	1.020441115
139	0.4733827493	1.020046068
140	0.4737196765	1.019896611
141	0.474393531	1.01965573
142	0.474393531	1.019381159
143	0.4750673854	1.019220662
144	0.4767520216	1.019008006
145	0.4777628032	1.018792932
146	0.477425876	1.018418621
147	0.4780997305	1.018129045
148	0.4777628032	1.017988632
149	0.4777628032	1.017831718
150	0.4780997305	1.017668594
151	0.4777628032	1.017424391
152	0.4784366577	1.017233758
153	0.4784366577	1.017027729
154	0.4767520216	1.016730301
155	0.4777628032	1.016214535
156	0.4780997305	1.016023816
157	0.4784366577	1.015813753
158	0.4791105121	1.015536901
159	0.4801212938	1.01527831
160	0.4797843666	1.014969926
161	0.4807951482	1.014733583
162	0.480458221	1.014486386
163	0.4807951482	1.014107693
164	0.4811320755	1.013984422
165	0.4811320755	1.013787534
166	0.4821428571	1.013539733
167	0.483490566	1.013395653
168	0.483490566	1.013217604
169	0.4841644205	1.012980158
170	0.4838274933	1.012781977
