iter	Accuracy	MultiClass
0	0.4592318059	1.0960657
1	0.4511455526	1.094500495
2	0.4460916442	1.092673055
3	0.445754717	1.090948619
4	0.451819407	1.088840106
5	0.4524932615	1.086821917
6	0.4524932615	1.084819497
7	0.4494609164	1.083229288
8	0.4504716981	1.081557073
9	0.4504716981	1.080219867
10	0.4484501348	1.078917582
11	0.4508086253	1.077602584
12	0.448787062	1.076453964
13	0.451819407	1.075278121
14	0.4511455526	1.073862451
15	0.4508086253	1.072856928
16	0.451819407	1.07175929
17	0.4528301887	1.070403924
18	0.4528301887	1.069612672
19	0.4528301887	1.068627498
20	0.4535040431	1.067623055
21	0.4531671159	1.066701546
22	0.4521563342	1.065998041
23	0.4521563342	1.065181238
24	0.4524932615	1.063985195
25	0.4524932615	1.06339409
26	0.4528301887	1.062727708
27	0.4535040431	1.061823436
28	0.4524932615	1.061308503
29	0.4521563342	1.060803692
30	0.451819407	1.059961239
31	0.4524932615	1.059368671
32	0.4528301887	1.058776254
33	0.4524932615	1.058193328
34	0.4531671159	1.057537014
35	0.4531671159	1.057019073
36	0.4538409704	1.05640326
37	0.4528301887	1.055606974
38	0.4531671159	1.055125687
39	0.4535040431	1.054516618
40	0.4541778976	1.054186029
41	0.4545148248	1.053729474
42	0.454851752	1.053028133
43	0.4541778976	1.052556754
44	0.4541778976	1.052114819
45	0.4541778976	1.051693219
46	0.4541778976	1.051230107
47	0.4551886792	1.050580317
48	0.4555256065	1.050069821
49	0.4555256065	1.049617863
50	0.4555256065	1.04925626
51	0.4551886792	1.048935368
52	0.4551886792	1.048628188
53	0.4551886792	1.048287286
54	0.4551886792	1.047918879
55	0.4555256065	1.047573776
56	0.4555256065	1.04714892
57	0.4555256065	1.046671501
58	0.4555256065	1.046178124
59	0.4555256065	1.045824945
60	0.4555256065	1.045412425
61	0.4558625337	1.045034879
62	0.4561994609	1.044690062
63	0.4568733154	1.04440222
64	0.4565363881	1.043958749
65	0.4565363881	1.043625958
66	0.4565363881	1.043254124
67	0.4561994609	1.042974852
68	0.4565363881	1.04243506
69	0.4561994609	1.042116272
70	0.4561994609	1.041996918
71	0.4555256065	1.041675511
72	0.4561994609	1.041099297
73	0.4561994609	1.040808622
74	0.4565363881	1.040555139
75	0.4565363881	1.04010524
76	0.4568733154	1.039676323
77	0.4568733154	1.039205726
78	0.4565363881	1.038991284
79	0.4572102426	1.038556961
80	0.4575471698	1.03811225
81	0.4572102426	1.037592173
82	0.4572102426	1.037271885
83	0.4582210243	1.036940442
84	0.4585579515	1.036684778
85	0.4585579515	1.036275601
86	0.4592318059	1.036053448
87	0.4592318059	1.035664484
88	0.4595687332	1.035319869
89	0.4592318059	1.035127772
90	0.460916442	1.034792201
91	0.4612533693	1.034172607
92	0.4605795148	1.033892406
93	0.460916442	1.03355743
94	0.4605795148	1.033221392
95	0.4599056604	1.032943556
96	0.4602425876	1.03260029
97	0.4612533693	1.03226742
98	0.460916442	1.03196372
99	0.4605795148	1.031641209
100	0.4612533693	1.03111896
101	0.4602425876	1.030659863
102	0.460916442	1.030435039
103	0.4626010782	1.030132423
104	0.4632749326	1.029735421
105	0.4632749326	1.029548171
106	0.4639487871	1.029204779
107	0.4632749326	1.028900375
108	0.4642857143	1.028520309
109	0.4642857143	1.028240842
110	0.4649595687	1.027969616
111	0.4666442049	1.027479657
112	0.4676549865	1.027145265
113	0.4676549865	1.026928216
114	0.4696765499	1.026640398
115	0.4693396226	1.026392456
116	0.4696765499	1.026160482
117	0.4706873315	1.025954697
118	0.4706873315	1.02582769
119	0.4706873315	1.025602642
120	0.4706873315	1.025177797
121	0.4706873315	1.024974591
122	0.4720350404	1.024463235
123	0.4720350404	1.024201892
124	0.4716981132	1.023647586
125	0.4720350404	1.023459219
126	0.4723719677	1.023166927
127	0.4720350404	1.022914779
128	0.4723719677	1.022746652
129	0.4730458221	1.022571795
130	0.4737196765	1.022258106
131	0.4740566038	1.021822639
132	0.4740566038	1.021452781
133	0.474393531	1.021245178
134	0.4750673854	1.021012397
135	0.4750673854	1.020806281
136	0.4750673854	1.020452426
137	0.474393531	1.020247399
138	0.4750673854	1.019983161
139	0.4747304582	1.019724087
140	0.4747304582	1.019472461
141	0.4750673854	1.019255625
142	0.4750673854	1.019084063
143	0.4750673854	1.018734501
144	0.4754043127	1.018446348
145	0.4757412399	1.018173944
146	0.4757412399	1.018015299
147	0.4754043127	1.017749215
148	0.4760781671	1.017500387
149	0.4767520216	1.017308534
150	0.477425876	1.017071679
151	0.4784366577	1.016877118
152	0.4777628032	1.016587556
153	0.4787735849	1.016422351
154	0.4794474394	1.016101651
155	0.4814690027	1.015583028
156	0.4814690027	1.015504196
157	0.4821428571	1.015298194
158	0.4811320755	1.015078606
159	0.4811320755	1.014865713
160	0.4841644205	1.01460642
161	0.4841644205	1.014287352
162	0.483490566	1.014102151
163	0.4824797844	1.013809455
164	0.4838274933	1.013556269
165	0.4831536388	1.013254471
166	0.4828167116	1.012905825
167	0.4828167116	1.012687486
168	0.4821428571	1.012537629
169	0.483490566	1.012283218
170	0.4841644205	1.011935203
171	0.4858490566	1.011566401
172	0.4855121294	1.011241892
173	0.4865229111	1.010859327
174	0.4868598383	1.010522808
175	0.4871967655	1.010398825
176	0.4882075472	1.00993001
177	0.4878706199	1.009735377
178	0.4885444744	1.009528349
179	0.4878706199	1.009219388
180	0.4885444744	1.009013239
181	0.4892183288	1.00854707
182	0.4892183288	1.008313486
183	0.4885444744	1.008019649
184	0.4895552561	1.007707507
185	0.4892183288	1.007420678
186	0.4888814016	1.007320206
187	0.4892183288	1.007106743
188	0.4895552561	1.006941651
189	0.4892183288	1.006683153
190	0.4902291105	1.006524813
191	0.4902291105	1.006363226
192	0.4902291105	1.006214329
193	0.4902291105	1.00605614
194	0.4898921833	1.005909225
195	0.4905660377	1.005638721
196	0.4898921833	1.005392911
197	0.490902965	1.005228805
198	0.490902965	1.004922648
199	0.4929245283	1.00447904
200	0.4935983827	1.004312225
201	0.49393531	1.004147207
202	0.4935983827	1.003741633
203	0.4932614555	1.003530058
204	0.4952830189	1.00326292
205	0.4949460916	1.002868813
206	0.4962938005	1.002616404
207	0.4962938005	1.002411602
208	0.4959568733	1.002094152
209	0.4973045822	1.001818036
210	0.4989892183	1.001593398
211	0.4983153639	1.00138954
212	0.4993261456	1.001075802
213	0.4989892183	1.00091279
214	0.4989892183	1.000603518
215	0.4993261456	1.000293041
216	0.5	1.000120845
217	0.5	0.9999276854
218	0.5020215633	0.9996370691
219	0.5023584906	0.9994251583
220	0.5026954178	0.9992762009
221	0.5023584906	0.9989932009
222	0.503032345	0.9987084282
223	0.5040431267	0.9983775239
