iter	Accuracy	MultiClass
0	0.4463114754	1.096651679
1	0.4512295082	1.094556572
2	0.4422131148	1.093030606
3	0.4409836066	1.091145531
4	0.4389344262	1.089581584
5	0.4385245902	1.088290589
6	0.4393442623	1.086649977
7	0.4393442623	1.084981701
8	0.4397540984	1.083577452
9	0.4426229508	1.081730711
10	0.4430327869	1.080463032
11	0.4426229508	1.079024945
12	0.4479508197	1.077521575
13	0.4491803279	1.076133649
14	0.4532786885	1.074877795
15	0.4540983607	1.073747235
16	0.4549180328	1.072557026
17	0.4573770492	1.071238241
18	0.4573770492	1.070194651
19	0.4577868852	1.068843167
20	0.4586065574	1.067900351
21	0.4586065574	1.067043267
22	0.456557377	1.066307923
23	0.4569672131	1.065509306
24	0.4569672131	1.064796409
25	0.4577868852	1.063952365
26	0.4573770492	1.063125769
27	0.4577868852	1.062125873
28	0.4577868852	1.061329081
29	0.4581967213	1.060381688
30	0.4577868852	1.059796508
31	0.4586065574	1.059035991
32	0.4581967213	1.05842093
33	0.4577868852	1.057702234
34	0.4577868852	1.056930869
35	0.4586065574	1.056114049
36	0.4581967213	1.055344495
37	0.4577868852	1.054801629
38	0.4581967213	1.0542494
39	0.4581967213	1.053803841
40	0.4581967213	1.052930321
41	0.4581967213	1.05248141
42	0.4577868852	1.051923876
43	0.4577868852	1.051505622
44	0.4586065574	1.051052736
45	0.4590163934	1.050403796
46	0.4581967213	1.049899666
47	0.4573770492	1.049164048
48	0.4573770492	1.048594745
49	0.4573770492	1.048102384
50	0.4573770492	1.047612056
51	0.4573770492	1.047054658
52	0.4573770492	1.046636413
53	0.4577868852	1.04612107
54	0.4577868852	1.045736365
55	0.4577868852	1.045247669
56	0.4581967213	1.044888306
57	0.4577868852	1.044403852
58	0.4577868852	1.044014837
59	0.4581967213	1.043587737
60	0.4581967213	1.043246716
61	0.4581967213	1.042823564
62	0.4581967213	1.04239681
63	0.4581967213	1.041849738
64	0.4586065574	1.041480592
65	0.4586065574	1.041079165
66	0.4594262295	1.040721672
67	0.4598360656	1.04025571
68	0.4594262295	1.039892018
69	0.4590163934	1.039390219
70	0.4590163934	1.038980612
71	0.4602459016	1.038382821
72	0.4594262295	1.037933231
73	0.4594262295	1.03728078
74	0.4598360656	1.036884984
75	0.4594262295	1.036417117
76	0.4590163934	1.035723474
77	0.4590163934	1.035413668
78	0.4590163934	1.034997436
79	0.4594262295	1.034635126
80	0.4594262295	1.034304864
81	0.4594262295	1.033930614
82	0.4606557377	1.033672919
83	0.4606557377	1.03335901
84	0.4602459016	1.03284965
85	0.4610655738	1.032532862
86	0.4614754098	1.03222932
87	0.4614754098	1.031680046
88	0.462295082	1.031428285
89	0.462295082	1.031036982
90	0.4618852459	1.030513105
91	0.4618852459	1.029928342
92	0.4618852459	1.029524097
93	0.462295082	1.029194262
94	0.4610655738	1.02875615
95	0.4618852459	1.028255877
96	0.462295082	1.027845266
97	0.462295082	1.027397278
98	0.462295082	1.026975708
99	0.462704918	1.026671913
100	0.462295082	1.02636182
101	0.4631147541	1.025877072
102	0.4631147541	1.025649485
103	0.462295082	1.025224506
104	0.4614754098	1.024745976
105	0.4614754098	1.0244919
106	0.4614754098	1.024156936
107	0.462295082	1.023859427
108	0.462704918	1.023462205
109	0.4631147541	1.023121997
110	0.4655737705	1.022587029
111	0.4655737705	1.022251944
112	0.4672131148	1.021888816
113	0.4672131148	1.021618136
114	0.4672131148	1.021387451
115	0.4680327869	1.021071661
116	0.468852459	1.020833187
117	0.468852459	1.020775941
118	0.468442623	1.020454497
119	0.4692622951	1.020138173
120	0.4692622951	1.019816485
121	0.468442623	1.019449411
122	0.468442623	1.019296116
123	0.4680327869	1.019053166
124	0.468852459	1.018699327
125	0.4696721311	1.018400141
126	0.4709016393	1.018100558
127	0.4709016393	1.01747484
128	0.4717213115	1.017240224
129	0.4717213115	1.01666119
130	0.4717213115	1.016489433
131	0.4725409836	1.01589922
132	0.4733606557	1.015691493
133	0.4745901639	1.01532027
134	0.4741803279	1.014841357
135	0.4758196721	1.014474098
136	0.4758196721	1.014218195
137	0.4754098361	1.013862594
138	0.4770491803	1.013545273
139	0.4766393443	1.013146863
140	0.4774590164	1.012799162
141	0.4770491803	1.012516805
142	0.4770491803	1.012117641
143	0.4778688525	1.011678411
144	0.4778688525	1.011460541
145	0.4786885246	1.011157849
146	0.4799180328	1.01091335
147	0.4803278689	1.010688151
148	0.481557377	1.010231306
149	0.4831967213	1.009833322
150	0.4831967213	1.009516994
151	0.4836065574	1.009244978
152	0.4836065574	1.009043786
153	0.4848360656	1.008725314
154	0.4852459016	1.008482981
155	0.4840163934	1.0081639
156	0.4836065574	1.007744211
157	0.4840163934	1.007548362
158	0.4848360656	1.007326892
159	0.4848360656	1.006866796
160	0.4860655738	1.006546713
161	0.4860655738	1.006351955
162	0.4860655738	1.006250504
163	0.487704918	1.005847846
164	0.4889344262	1.005563642
165	0.4889344262	1.005305941
166	0.4889344262	1.004940402
167	0.4889344262	1.004627616
168	0.4897540984	1.004339195
169	0.4909836066	1.004155905
170	0.4918032787	1.003640939
171	0.4918032787	1.003335809
172	0.4918032787	1.002958375
173	0.4913934426	1.002687443
174	0.4909836066	1.002500782
