iter	Accuracy	MultiClass
0	0.4442622951	1.096859269
1	0.4463114754	1.094724149
2	0.4426229508	1.092912401
3	0.4442622951	1.090985733
4	0.4442622951	1.089098462
5	0.4442622951	1.087592778
6	0.4487704918	1.08582472
7	0.4479508197	1.084287622
8	0.4463114754	1.082979707
9	0.4475409836	1.081380516
10	0.4459016393	1.080125473
11	0.4450819672	1.078767338
12	0.443852459	1.077437197
13	0.4463114754	1.075995775
14	0.4524590164	1.074658519
15	0.4516393443	1.073563964
16	0.4520491803	1.072290289
17	0.4577868852	1.070882616
18	0.4602459016	1.069781739
19	0.4602459016	1.068377476
20	0.4598360656	1.067393575
21	0.4594262295	1.066728989
22	0.4602459016	1.06595817
23	0.4602459016	1.06500562
24	0.4594262295	1.064264744
25	0.4606557377	1.063525554
26	0.4594262295	1.06259844
27	0.4602459016	1.061598287
28	0.4602459016	1.060787683
29	0.4594262295	1.059850873
30	0.4594262295	1.059091087
31	0.4594262295	1.058495617
32	0.4590163934	1.057768241
33	0.4598360656	1.057181718
34	0.4598360656	1.056355487
35	0.4610655738	1.055472494
36	0.4610655738	1.054858336
37	0.4606557377	1.054319426
38	0.4614754098	1.053628828
39	0.4618852459	1.053194842
40	0.4618852459	1.052710192
41	0.4606557377	1.052235809
42	0.4618852459	1.051577197
43	0.4590163934	1.050855073
44	0.4598360656	1.050410298
45	0.4598360656	1.04973556
46	0.4598360656	1.049294367
47	0.4586065574	1.048720307
48	0.4590163934	1.048216873
49	0.4586065574	1.047592085
50	0.4586065574	1.046903912
51	0.4586065574	1.046221532
52	0.4590163934	1.045827605
53	0.4586065574	1.04524402
54	0.4590163934	1.044903284
55	0.4594262295	1.044409404
56	0.4590163934	1.044008649
57	0.4590163934	1.043480834
58	0.4590163934	1.043121229
59	0.4590163934	1.042690342
60	0.4590163934	1.042291938
61	0.4590163934	1.041825089
62	0.4598360656	1.041429036
63	0.4602459016	1.040859688
64	0.4598360656	1.040480957
65	0.4602459016	1.040082572
66	0.4610655738	1.039573836
67	0.4606557377	1.039116776
68	0.4606557377	1.038642299
69	0.4610655738	1.038296505
70	0.4610655738	1.037747347
71	0.4614754098	1.037162681
72	0.4614754098	1.036877216
73	0.4614754098	1.036217218
74	0.4610655738	1.035700465
75	0.4606557377	1.035135721
76	0.4614754098	1.034743527
77	0.4610655738	1.034420586
78	0.4614754098	1.034009228
79	0.4606557377	1.033570304
80	0.4606557377	1.033246104
81	0.4610655738	1.032847378
82	0.4618852459	1.032607338
83	0.4614754098	1.032137349
84	0.4618852459	1.031575531
85	0.4606557377	1.031181139
86	0.4614754098	1.030719078
87	0.4614754098	1.030119592
88	0.4614754098	1.029894665
89	0.4618852459	1.029544961
90	0.4618852459	1.028668118
91	0.4618852459	1.028397047
92	0.462295082	1.027862656
93	0.4618852459	1.027506781
94	0.4618852459	1.027078188
95	0.4618852459	1.026661523
96	0.462295082	1.026358131
97	0.4618852459	1.026013058
98	0.4614754098	1.02557727
99	0.4614754098	1.025245854
100	0.4618852459	1.024858913
101	0.4614754098	1.024629129
102	0.4639344262	1.024082147
103	0.4643442623	1.02378487
104	0.4639344262	1.023182524
105	0.4639344262	1.022720801
106	0.4639344262	1.022332869
107	0.4643442623	1.022021454
108	0.4639344262	1.021662636
109	0.4655737705	1.021354726
110	0.4655737705	1.020807083
111	0.4663934426	1.020497096
112	0.4668032787	1.020148955
113	0.468852459	1.019888594
114	0.468852459	1.019750282
115	0.4692622951	1.019291144
116	0.4704918033	1.018903915
117	0.4709016393	1.018746427
118	0.4713114754	1.018415014
119	0.4704918033	1.018067415
120	0.4709016393	1.017600703
121	0.4717213115	1.017324761
122	0.4713114754	1.017205962
123	0.4713114754	1.016728199
124	0.4713114754	1.016361951
125	0.4713114754	1.015968936
126	0.4725409836	1.015612263
127	0.4721311475	1.01518813
128	0.4725409836	1.014918525
129	0.4745901639	1.014339096
130	0.4745901639	1.014096918
131	0.4745901639	1.013776893
132	0.4754098361	1.013207499
133	0.4758196721	1.012983566
134	0.475	1.012660528
135	0.475	1.012445232
136	0.4766393443	1.012196764
137	0.4774590164	1.011783967
138	0.4774590164	1.01143446
139	0.4774590164	1.011223806
140	0.4770491803	1.010814533
141	0.4770491803	1.010565313
142	0.4778688525	1.010199969
143	0.4778688525	1.009889575
144	0.4782786885	1.00946203
145	0.4778688525	1.009178177
146	0.4795081967	1.008864156
147	0.4795081967	1.008479826
148	0.4795081967	1.008233151
149	0.4799180328	1.007764188
150	0.4795081967	1.007392728
151	0.4799180328	1.006992904
152	0.4799180328	1.00667912
153	0.481147541	1.006085862
154	0.4807377049	1.005872392
155	0.4807377049	1.005461375
156	0.4807377049	1.005193414
157	0.481147541	1.005015448
158	0.4819672131	1.004729259
159	0.4819672131	1.004475904
160	0.4823770492	1.004234174
161	0.4823770492	1.003977955
162	0.4823770492	1.00374259
163	0.4831967213	1.003534019
164	0.4836065574	1.003191804
165	0.4840163934	1.003002878
166	0.4852459016	1.002738014
167	0.4848360656	1.002402134
168	0.4864754098	1.002143134
169	0.4848360656	1.001980496
170	0.4856557377	1.001717843
171	0.4856557377	1.001404789
172	0.4856557377	1.001030932
173	0.4864754098	1.000648234
174	0.487295082	1.0003526
175	0.4881147541	1.000204861
176	0.4893442623	0.9998839354
177	0.4897540984	0.9996955883
178	0.4889344262	0.9994112208
179	0.4893442623	0.9991827933
180	0.4897540984	0.9987597586
181	0.4905737705	0.9985207807
182	0.4905737705	0.9980903204
183	0.4913934426	0.9978868611
184	0.4909836066	0.9975740418
185	0.4901639344	0.9972618248
186	0.4913934426	0.9969690857
187	0.4913934426	0.9967957875
