iter	Accuracy	MultiClass
0	0.4585579515	1.096102252
1	0.4528301887	1.094097334
2	0.454851752	1.092102309
3	0.4545148248	1.090406134
4	0.4528301887	1.088674959
5	0.451819407	1.086976157
6	0.4491239892	1.085256377
7	0.4474393531	1.083845359
8	0.4460916442	1.08240334
9	0.4491239892	1.080887623
10	0.4481132075	1.079587891
11	0.448787062	1.078219817
12	0.448787062	1.077002123
13	0.4497978437	1.075697554
14	0.4491239892	1.074546124
15	0.4491239892	1.073473698
16	0.4491239892	1.072333307
17	0.4511455526	1.071025351
18	0.4491239892	1.069963548
19	0.4501347709	1.068914225
20	0.4511455526	1.067769292
21	0.4511455526	1.066837491
22	0.4521563342	1.065893888
23	0.4535040431	1.064990167
24	0.4538409704	1.064042498
25	0.4531671159	1.063307997
26	0.4535040431	1.062480266
27	0.4524932615	1.061663177
28	0.451819407	1.061086426
29	0.451819407	1.060448478
30	0.4521563342	1.059611411
31	0.4528301887	1.058981284
32	0.4528301887	1.05827114
33	0.4528301887	1.057686056
34	0.4524932615	1.056995337
35	0.4535040431	1.056707645
36	0.4535040431	1.056011063
37	0.4531671159	1.055328688
38	0.4524932615	1.05490585
39	0.4531671159	1.054460935
40	0.4531671159	1.05415961
41	0.4538409704	1.053708988
42	0.4545148248	1.053154177
43	0.4538409704	1.052527718
44	0.4538409704	1.052079782
45	0.4538409704	1.051691053
46	0.454851752	1.051111068
47	0.454851752	1.050746856
48	0.4541778976	1.050148984
49	0.4555256065	1.049384831
50	0.4551886792	1.048889982
51	0.4558625337	1.048538592
52	0.4558625337	1.048136125
53	0.4555256065	1.047721215
54	0.4551886792	1.047286084
55	0.454851752	1.046927276
56	0.4545148248	1.046511449
57	0.454851752	1.046132613
58	0.4555256065	1.045691133
59	0.4555256065	1.045103752
60	0.4555256065	1.044718594
61	0.4551886792	1.044064296
62	0.4558625337	1.04370676
63	0.4561994609	1.043464828
64	0.4565363881	1.043068149
65	0.4565363881	1.042739154
66	0.4565363881	1.042407637
67	0.4565363881	1.042158963
68	0.4572102426	1.041714113
69	0.4565363881	1.041294032
70	0.4565363881	1.041085844
71	0.4565363881	1.040632554
72	0.4555256065	1.040275423
73	0.4558625337	1.039978245
74	0.4558625337	1.03962013
75	0.4572102426	1.039460827
76	0.4568733154	1.03928502
77	0.4575471698	1.038953642
78	0.4572102426	1.038762075
79	0.4575471698	1.038353342
80	0.457884097	1.038009195
81	0.4595687332	1.037339703
82	0.4595687332	1.037081208
83	0.4595687332	1.036796438
84	0.4599056604	1.036595358
85	0.4592318059	1.036217517
86	0.4592318059	1.035815123
87	0.4588948787	1.035496572
88	0.4588948787	1.035036587
89	0.4588948787	1.034847258
90	0.4592318059	1.03453124
91	0.4592318059	1.034097039
92	0.4582210243	1.033824625
93	0.4585579515	1.033431188
94	0.4585579515	1.033123471
95	0.4575471698	1.032843156
96	0.4585579515	1.032479933
97	0.4585579515	1.03219271
98	0.4582210243	1.031992884
99	0.4582210243	1.0318125
100	0.4588948787	1.031469923
101	0.4588948787	1.031012197
102	0.4585579515	1.030560577
103	0.4615902965	1.030232019
104	0.4615902965	1.030035211
105	0.4622641509	1.029651989
106	0.4619272237	1.029445152
107	0.4619272237	1.029288329
108	0.4619272237	1.029198354
109	0.4619272237	1.028928453
110	0.4632749326	1.028681891
111	0.4642857143	1.028355924
112	0.4636118598	1.028138032
113	0.4646226415	1.027875108
114	0.465296496	1.027583052
115	0.4649595687	1.027391034
116	0.4649595687	1.026966666
117	0.465296496	1.026697885
118	0.465296496	1.026620643
119	0.4656334232	1.026235601
120	0.4642857143	1.025856104
121	0.4649595687	1.025461816
122	0.4649595687	1.025020199
123	0.465296496	1.024868135
124	0.465296496	1.024642341
125	0.465296496	1.024316557
126	0.465296496	1.024009438
127	0.4659703504	1.023789504
128	0.4656334232	1.023399411
129	0.4649595687	1.023117332
130	0.4649595687	1.022902609
131	0.4659703504	1.022632909
132	0.4663072776	1.02238563
133	0.4666442049	1.022171695
134	0.4676549865	1.021894391
135	0.4676549865	1.021671073
136	0.4679919137	1.021401928
137	0.4679919137	1.021078695
138	0.468328841	1.020861467
139	0.4696765499	1.020342744
140	0.4693396226	1.020053303
141	0.4696765499	1.019881858
142	0.4706873315	1.019612668
143	0.4710242588	1.019220329
144	0.471361186	1.018900216
145	0.471361186	1.018756213
146	0.4730458221	1.018361528
147	0.471361186	1.01811637
148	0.4716981132	1.017908629
149	0.4727088949	1.017516231
150	0.471361186	1.017279523
151	0.4710242588	1.017031944
152	0.471361186	1.016818446
153	0.4730458221	1.016541526
154	0.474393531	1.016216848
155	0.4733827493	1.015780357
156	0.474393531	1.015691541
157	0.4740566038	1.015495663
158	0.4730458221	1.015305415
159	0.4747304582	1.014989509
160	0.4760781671	1.014746612
161	0.4750673854	1.014606288
162	0.4747304582	1.014303529
163	0.4760781671	1.014185401
164	0.4764150943	1.013952705
165	0.4764150943	1.013811465
166	0.4764150943	1.013427227
167	0.4764150943	1.013217719
168	0.4780997305	1.013019167
169	0.477425876	1.012771927
170	0.4777628032	1.01258879
171	0.4780997305	1.012280508
172	0.4784366577	1.012083043
173	0.4787735849	1.011817086
174	0.4791105121	1.011424952
175	0.4797843666	1.01101446
176	0.4801212938	1.010701441
177	0.4797843666	1.010384173
178	0.4811320755	1.009982519
179	0.4818059299	1.009722766
180	0.4814690027	1.009310174
181	0.4824797844	1.009069512
182	0.4828167116	1.008800434
183	0.4831536388	1.00848031
184	0.4821428571	1.008128121
185	0.4824797844	1.007890167
186	0.4824797844	1.007583639
187	0.4831536388	1.007241446
188	0.4831536388	1.007100363
189	0.4831536388	1.006887082
190	0.483490566	1.006717672
191	0.4838274933	1.006435694
192	0.4838274933	1.006280951
193	0.483490566	1.00599527
194	0.4838274933	1.005805324
195	0.4831536388	1.005405497
196	0.4845013477	1.005067064
197	0.4851752022	1.004842859
198	0.4855121294	1.004666817
199	0.4848382749	1.004358366
200	0.4861859838	1.004055801
201	0.4861859838	1.003682048
202	0.4858490566	1.003382774
203	0.4858490566	1.003218886
204	0.4851752022	1.003006543
205	0.4871967655	1.002647889
206	0.4871967655	1.002450229
207	0.4868598383	1.002297761
208	0.4871967655	1.002045642
209	0.4882075472	1.001782803
210	0.4878706199	1.001552845
211	0.4875336927	1.00137666
212	0.4888814016	1.001072199
