iter	Passed	Remaining
0	5	4874
1	8	4000
2	11	3645
3	16	3716
4	20	3704
5	23	3581
6	27	3578
7	30	3554
8	35	3586
9	39	3621
10	43	3599
11	46	3585
12	50	3579
13	54	3574
14	58	3572
15	62	3565
16	66	3559
17	70	3565
18	73	3541
19	77	3526
20	81	3511
21	85	3530
22	89	3534
23	95	3600
24	99	3618
25	105	3657
26	110	3686
27	114	3686
28	118	3695
29	123	3691
30	127	3711
31	134	3787
32	139	3796
33	145	3839
34	150	3861
35	156	3896
36	162	3918
37	166	3904
38	170	3896
39	175	3914
40	180	3916
41	185	3929
42	189	3918
43	194	3920
44	199	3914
45	203	3907
46	209	3927
47	213	3922
48	217	3917
49	222	3917
50	226	3911
51	231	3910
52	238	3939
53	242	3938
54	248	3952
55	253	3951
56	257	3948
57	264	3971
58	267	3956
59	273	3968
60	278	3969
61	282	3960
62	288	3963
63	292	3963
64	298	3978
65	304	3982
66	308	3975
67	313	3972
68	318	3975
69	323	3971
70	326	3953
71	331	3944
72	336	3949
73	340	3942
74	345	3935
75	349	3931
76	354	3928
77	360	3934
78	365	3940
79	370	3939
80	376	3944
81	380	3936
82	385	3928
83	389	3922
84	394	3916
85	399	3918
86	403	3910
87	407	3900
88	411	3888
89	417	3894
90	421	3885
91	427	3894
92	433	3899
93	438	3895
94	443	3893
95	447	3884
96	451	3875
97	456	3872
98	459	3858
99	464	3852
100	468	3843
101	473	3841
102	477	3837
103	482	3830
104	486	3824
105	490	3812
106	495	3811
107	498	3797
108	502	3787
109	506	3779
110	512	3779
111	515	3767
112	520	3764
113	526	3769
114	531	3769
115	538	3775
116	544	3785
117	551	3793
118	555	3785
119	567	3829
120	579	3875
121	587	3888
122	592	3885
123	596	3879
124	601	3871
125	606	3872
126	612	3874
127	617	3870
128	622	3864
129	627	3862
130	631	3854
131	636	3846
132	642	3847
133	647	3846
134	651	3836
135	657	3837
136	664	3845
137	670	3846
138	675	3842
139	679	3836
140	684	3829
141	689	3823
142	694	3822
143	699	3817
144	704	3814
145	710	3813
146	714	3808
147	720	3805
148	724	3799
149	729	3793
150	734	3788
151	738	3781
152	743	3774
153	747	3766
154	753	3766
155	757	3760
156	761	3749
157	765	3742
158	770	3737
159	775	3731
160	780	3729
161	785	3723
162	789	3716
163	794	3712
164	799	3706
165	803	3699
166	808	3694
167	812	3686
168	818	3686
169	823	3679
170	828	3675
171	832	3670
172	838	3667
173	843	3665
174	851	3672
175	858	3679
176	864	3676
177	869	3672
178	873	3664
179	878	3658
180	883	3655
181	888	3650
182	892	3642
183	897	3638
184	902	3632
185	906	3627
186	912	3625
187	918	3625
188	922	3617
189	928	3614
190	933	3612
191	939	3610
192	946	3612
193	950	3607
194	957	3610
195	963	3607
196	971	3613
197	978	3616
198	985	3618
199	990	3616
200	995	3612
201	1002	3613
202	1008	3611
203	1013	3608
204	1018	3601
205	1023	3598
206	1028	3590
207	1033	3586
208	1038	3582
209	1043	3578
210	1049	3575
211	1055	3573
212	1059	3567
213	1065	3564
214	1070	3560
215	1075	3553
216	1080	3549
217	1088	3556
218	1101	3576
219	1112	3590
220	1120	3593
221	1124	3587
222	1131	3586
223	1137	3584
224	1142	3580
225	1147	3575
