iter	Passed	Remaining
0	4	4083
1	7	3593
2	11	3404
3	14	3360
4	17	3278
5	21	3345
6	25	3305
7	28	3278
8	31	3242
9	34	3213
10	38	3207
11	41	3202
12	45	3205
13	48	3184
14	51	3171
15	55	3192
16	59	3189
17	62	3182
18	67	3212
19	71	3245
20	75	3272
21	79	3263
22	82	3268
23	86	3273
24	90	3280
25	93	3263
26	97	3256
27	100	3253
28	105	3274
29	108	3266
30	112	3264
31	115	3250
32	119	3240
33	122	3236
34	127	3247
35	130	3252
36	134	3256
37	139	3272
38	143	3278
39	148	3296
40	152	3316
41	157	3326
42	161	3336
43	172	3464
44	182	3584
45	187	3611
46	192	3611
47	197	3625
48	202	3633
49	204	3606
50	207	3584
51	211	3572
52	214	3546
53	217	3532
54	221	3519
55	224	3508
56	228	3506
57	232	3497
58	236	3488
59	239	3479
60	243	3469
61	247	3464
62	251	3461
63	255	3451
64	258	3440
65	261	3428
66	265	3425
67	269	3417
68	273	3408
69	277	3412
70	281	3401
71	285	3397
72	289	3398
73	293	3389
74	297	3390
75	301	3382
76	306	3390
77	310	3389
78	314	3386
79	317	3375
80	322	3379
81	327	3384
82	331	3379
83	335	3379
84	339	3374
85	344	3381
86	348	3373
87	352	3370
88	356	3364
89	359	3353
90	362	3340
91	365	3331
92	369	3326
93	373	3321
94	376	3310
95	379	3297
96	383	3289
97	386	3282
98	390	3279
99	394	3270
100	397	3263
101	401	3261
102	405	3257
103	409	3249
104	413	3246
105	416	3238
106	419	3228
107	422	3216
108	426	3211
109	430	3205
110	433	3198
111	436	3189
112	440	3186
113	444	3178
114	446	3167
115	450	3163
116	453	3154
117	457	3145
118	460	3135
119	463	3130
120	467	3125
121	471	3120
122	475	3117
123	478	3111
124	483	3111
125	487	3108
126	491	3107
127	495	3101
128	499	3100
129	505	3111
130	510	3113
131	514	3112
132	520	3121
133	530	3148
134	536	3160
135	546	3188
136	550	3184
137	554	3180
138	558	3180
139	563	3179
140	569	3187
141	573	3184
142	578	3183
143	584	3188
144	589	3189
145	594	3193
146	602	3207
147	606	3206
148	613	3214
149	621	3229
150	628	3240
151	633	3244
152	639	3245
153	644	3246
154	650	3250
155	654	3245
156	661	3255
157	665	3251
158	671	3254
159	677	3261
160	685	3273
161	691	3277
162	695	3274
163	700	3270
164	705	3272
165	709	3267
166	714	3266
167	719	3264
168	726	3269
169	730	3263
170	734	3260
171	738	3255
172	742	3250
173	746	3243
174	750	3236
175	753	3227
176	758	3225
177	763	3225
178	769	3229
179	773	3223
180	777	3218
181	782	3216
182	787	3214
183	790	3206
184	794	3200
185	799	3199
186	804	3197
187	808	3191
188	812	3186
189	816	3180
190	820	3174
191	824	3170
192	829	3165
193	833	3161
194	840	3168
195	845	3167
196	849	3161
197	853	3156
198	858	3151
199	862	3148
200	866	3143
201	870	3138
202	874	3133
203	879	3129
204	883	3124
205	887	3118
206	891	3112
207	895	3108
208	899	3104
209	904	3102
210	909	3100
211	914	3098
212	919	3096
213	924	3093
214	928	3089
215	934	3088
216	938	3083
217	942	3078
218	946	3073
219	951	3070
220	955	3065
221	960	3063
222	964	3057
223	968	3051
224	973	3049
225	976	3043
226	982	3042
227	988	3043
228	993	3041
229	998	3040
230	1003	3036
231	1008	3034
232	1013	3030
233	1016	3024
234	1020	3018
235	1025	3015
236	1029	3009
237	1032	3003
238	1036	2997
239	1041	2993
240	1044	2986
241	1047	2979
242	1051	2972
243	1057	2972
244	1062	2970
245	1066	2964
246	1070	2960
247	1075	2956
248	1078	2950
249	1082	2944
250	1086	2938
251	1093	2942
252	1105	2957
253	1114	2965
254	1119	2962
255	1122	2956
256	1126	2950
257	1130	2943
258	1133	2937
259	1138	2932
260	1142	2927
261	1146	2923
262	1150	2918
263	1154	2912
264	1158	2908
265	1162	2902
266	1166	2897
267	1170	2891
268	1174	2886
269	1178	2879
270	1181	2873
271	1185	2868
272	1190	2865
273	1194	2859
274	1199	2856
275	1203	2850
276	1207	2846
277	1212	2843
278	1217	2840
279	1221	2836
280	1227	2834
281	1231	2829
282	1235	2824
283	1240	2820
284	1243	2815
285	1247	2809
286	1251	2804
287	1255	2799
288	1259	2794
289	1263	2788
290	1268	2784
291	1271	2778
292	1275	2772
293	1278	2765
294	1283	2762
295	1287	2756
296	1291	2752
297	1295	2746
298	1298	2740
299	1302	2735
300	1306	2730
301	1309	2724
302	1313	2717
303	1317	2713
304	1321	2707
305	1324	2701
306	1328	2696
307	1332	2690
308	1336	2686
309	1343	2686
310	1348	2684
311	1352	2678
312	1356	2674
313	1361	2670
314	1364	2664
315	1369	2661
316	1374	2657
317	1378	2652
318	1381	2645
319	1385	2641
320	1389	2636
321	1394	2632
322	1398	2627
323	1401	2622
324	1405	2617
325	1409	2611
326	1413	2605
327	1416	2599
328	1420	2595
329	1425	2591
330	1429	2586
331	1432	2580
332	1436	2575
333	1440	2570
334	1444	2565
335	1448	2561
336	1452	2555
337	1456	2551
338	1460	2546
339	1463	2540
340	1467	2535
341	1471	2529
342	1475	2524
343	1478	2518
344	1482	2513
345	1486	2508
346	1490	2503
347	1493	2498
348	1497	2493
349	1501	2487
350	1504	2481
351	1508	2476
352	1511	2471
353	1516	2466
354	1519	2461
355	1524	2458
356	1528	2453
357	1532	2448
358	1536	2444
359	1540	2439
360	1545	2436
361	1549	2431
362	1559	2435
363	1570	2441
364	1574	2437
365	1579	2433
366	1583	2429
367	1587	2424
368	1590	2418
369	1594	2413
370	1598	2408
371	1602	2403
372	1605	2397
373	1609	2392
374	1613	2387
375	1617	2382
376	1621	2378
377	1624	2372
378	1628	2367
379	1632	2362
380	1635	2357
381	1640	2352
382	1645	2350
383	1650	2346
384	1655	2343
385	1659	2338
386	1663	2334
387	1667	2329
388	1671	2324
389	1675	2320
390	1680	2316
391	1683	2311
392	1687	2306
393	1692	2302
394	1696	2298
395	1700	2293
396	1704	2288
397	1708	2283
398	1712	2278
399	1716	2273
400	1720	2269
401	1724	2264
402	1728	2260
403	1732	2255
404	1736	2250
405	1739	2245
406	1743	2240
407	1748	2236
408	1751	2231
409	1755	2226
410	1759	2221
411	1763	2216
412	1766	2211
413	1770	2206
414	1773	2201
415	1777	2196
416	1781	2191
417	1786	2188
418	1791	2184
419	1794	2179
420	1799	2175
421	1803	2171
422	1808	2168
423	1813	2164
424	1818	2160
425	1822	2155
426	1826	2151
427	1830	2146
428	1834	2142
429	1837	2137
430	1841	2131
431	1845	2128
432	1849	2123
433	1853	2118
434	1857	2113
435	1860	2108
436	1864	2103
437	1868	2098
438	1871	2093
439	1876	2089
440	1881	2085
441	1885	2081
442	1890	2078
443	1895	2074
444	1900	2071
445	1905	2067
446	1909	2063
447	1914	2059
448	1918	2055
449	1923	2051
450	1927	2047
451	1932	2044
452	1937	2040
453	1942	2036
454	1948	2034
455	1952	2030
456	1956	2025
457	1960	2020
458	1965	2016
459	1969	2011
460	1972	2007
461	1977	2003
462	1981	1998
463	1985	1993
464	1990	1990
465	1994	1985
466	1998	1981
467	2002	1977
468	2007	1973
469	2018	1975
470	2028	1977
471	2034	1974
472	2039	1970
473	2043	1966
474	2048	1962
475	2052	1957
476	2056	1952
477	2060	1948
478	2064	1943
479	2068	1939
480	2072	1934
481	2076	1929
482	2079	1924
483	2083	1919
484	2088	1916
485	2093	1912
486	2098	1908
487	2101	1903
488	2107	1900
489	2111	1895
490	2115	1891
491	2118	1886
492	2122	1881
493	2126	1876
494	2130	1872
495	2134	1867
496	2138	1862
497	2142	1858
498	2147	1854
499	2151	1850
500	2155	1845
501	2159	1841
502	2165	1837
503	2170	1834
504	2173	1829
505	2177	1824
506	2180	1819
507	2185	1815
508	2191	1812
509	2195	1807
510	2199	1803
511	2202	1798
512	2207	1794
513	2211	1790
514	2215	1785
515	2219	1780
516	2223	1776
517	2227	1771
518	2232	1767
519	2235	1762
520	2239	1758
521	2245	1755
522	2249	1750
523	2252	1745
524	2256	1740
525	2259	1735
526	2263	1731
527	2267	1726
528	2272	1722
529	2277	1718
530	2282	1715
531	2287	1711
532	2291	1706
533	2295	1702
534	2303	1700
535	2309	1697
536	2313	1693
537	2318	1689
538	2323	1685
539	2327	1681
540	2331	1676
541	2336	1672
542	2340	1668
543	2344	1663
544	2348	1659
545	2352	1654
546	2355	1649
547	2360	1645
548	2365	1641
549	2369	1637
550	2373	1632
551	2376	1627
552	2381	1623
553	2386	1619
554	2391	1615
555	2395	1611
556	2401	1608
557	2405	1603
558	2410	1599
559	2415	1596
560	2420	1591
561	2424	1587
562	2428	1583
563	2432	1578
564	2436	1574
565	2441	1569
566	2445	1565
567	2449	1560
568	2452	1556
569	2456	1551
570	2460	1547
571	2464	1542
572	2468	1537
573	2471	1532
574	2475	1528
575	2479	1523
576	2484	1520
577	2489	1516
578	2493	1511
579	2498	1507
580	2502	1503
581	2508	1500
582	2513	1496
583	2517	1491
584	2522	1487
585	2526	1483
586	2530	1478
587	2534	1473
588	2539	1470
589	2543	1465
590	2547	1460
591	2550	1456
592	2554	1451
593	2557	1446
594	2561	1442
595	2566	1438
596	2569	1433
597	2573	1429
598	2579	1425
599	2583	1421
600	2589	1417
601	2600	1417
602	2612	1416
603	2617	1412
604	2622	1408
605	2626	1404
606	2630	1399
607	2635	1395
608	2639	1391
609	2643	1386
610	2647	1382
611	2651	1377
612	2654	1372
613	2658	1368
614	2662	1363
615	2666	1359
616	2670	1354
617	2674	1350
618	2678	1345
619	2682	1341
620	2688	1337
621	2694	1334
622	2699	1330
623	2703	1325
624	2707	1321
625	2711	1316
626	2715	1312
627	2719	1307
628	2723	1303
629	2727	1298
630	2731	1294
631	2735	1289
632	2739	1285
633	2743	1280
634	2747	1276
635	2751	1271
636	2755	1267
637	2760	1263
638	2764	1259
639	2768	1254
640	2772	1249
641	2777	1245
642	2781	1241
643	2784	1236
644	2788	1232
645	2791	1227
646	2795	1222
647	2799	1218
648	2802	1213
649	2807	1209
650	2810	1204
651	2814	1200
652	2819	1196
653	2824	1191
654	2827	1187
655	2831	1182
656	2836	1178
657	2839	1173
658	2843	1169
659	2848	1165
660	2853	1161
661	2858	1157
662	2865	1153
663	2870	1150
664	2874	1145
665	2879	1141
666	2883	1136
667	2887	1132
668	2892	1128
669	2895	1123
670	2900	1119
671	2904	1115
672	2908	1110
673	2912	1106
674	2916	1101
675	2920	1097
676	2923	1092
677	2927	1088
678	2931	1083
679	2936	1079
680	2940	1075
681	2943	1070
682	2947	1065
683	2950	1061
684	2954	1056
685	2960	1052
686	2964	1048
687	2968	1044
688	2972	1039
689	2976	1035
690	2980	1030
691	2984	1026
692	2988	1021
693	2993	1017
694	2997	1013
695	3001	1009
696	3005	1004
697	3010	1000
698	3016	996
699	3022	992
700	3032	990
701	3043	988
702	3046	983
703	3051	979
704	3055	975
705	3060	970
706	3063	966
707	3066	961
708	3070	957
709	3074	952
710	3078	948
711	3081	943
712	3086	939
713	3089	934
714	3093	930
715	3096	925
716	3100	921
717	3104	916
718	3108	912
719	3112	907
720	3117	903
721	3122	899
722	3128	895
723	3132	891
724	3136	886
725	3140	882
726	3144	877
727	3147	873
728	3151	868
729	3155	864
730	3159	860
731	3162	855
732	3166	851
733	3170	846
734	3174	842
735	3178	837
736	3182	833
737	3186	829
738	3190	824
739	3194	820
740	3198	815
741	3202	811
742	3205	806
743	3210	802
744	3214	798
745	3219	793
746	3223	789
747	3226	785
748	3231	780
749	3235	776
750	3239	772
751	3244	767
752	3249	763
753	3253	759
754	3258	755
755	3262	750
756	3267	746
757	3272	742
758	3276	738
759	3280	733
760	3283	729
761	3287	724
762	3292	720
763	3297	716
764	3303	712
765	3306	707
766	3310	703
767	3314	699
768	3319	694
769	3322	690
770	3326	686
771	3330	681
772	3335	677
773	3339	673
774	3343	668
775	3348	664
