iter	Accuracy	MultiClass
0	0.4577868852	1.096414151
1	0.462295082	1.094328463
2	0.4573770492	1.092760805
3	0.4536885246	1.09089381
4	0.4581967213	1.089048992
5	0.4536885246	1.087614343
6	0.4602459016	1.085706065
7	0.4598360656	1.083792139
8	0.4598360656	1.082174846
9	0.4569672131	1.080449934
10	0.4590163934	1.078898004
11	0.4581967213	1.0775332
12	0.4594262295	1.076040767
13	0.4594262295	1.074740586
14	0.4602459016	1.073636803
15	0.4606557377	1.072524546
16	0.4602459016	1.071142392
17	0.4606557377	1.070082686
18	0.4573770492	1.068903154
19	0.4573770492	1.067569897
20	0.4577868852	1.066595801
21	0.4590163934	1.065527351
22	0.4581967213	1.06476514
23	0.4586065574	1.063606697
24	0.4577868852	1.062628397
25	0.4586065574	1.06186188
26	0.4590163934	1.060950154
27	0.4586065574	1.060166486
28	0.4586065574	1.05951815
29	0.4586065574	1.058530816
30	0.4581967213	1.057607909
31	0.4573770492	1.056933815
32	0.4577868852	1.05630595
33	0.4581967213	1.055651202
34	0.4577868852	1.055049683
35	0.4581967213	1.054123656
36	0.4586065574	1.053496462
37	0.4586065574	1.052886986
38	0.4586065574	1.05225494
39	0.4590163934	1.051657956
40	0.4586065574	1.050983751
41	0.4586065574	1.050413927
42	0.4594262295	1.049802807
43	0.4590163934	1.04919785
44	0.4590163934	1.048721239
45	0.4586065574	1.048174761
46	0.4586065574	1.047441151
47	0.4594262295	1.046654517
48	0.4602459016	1.046201932
49	0.4598360656	1.045675089
50	0.4602459016	1.045262349
51	0.4610655738	1.044616514
52	0.4614754098	1.044126713
53	0.4610655738	1.043765599
54	0.4614754098	1.043445666
55	0.4614754098	1.042884218
56	0.4614754098	1.0422681
57	0.4614754098	1.041803399
58	0.4614754098	1.041416111
59	0.4614754098	1.040905587
60	0.4614754098	1.040516355
61	0.4618852459	1.03985426
62	0.4614754098	1.039303434
63	0.4610655738	1.03875595
64	0.462295082	1.038318011
65	0.462295082	1.037816315
66	0.462704918	1.037272298
67	0.4631147541	1.036862737
68	0.4631147541	1.03634617
69	0.4631147541	1.03591735
70	0.4639344262	1.035639546
71	0.4635245902	1.035217517
72	0.4639344262	1.034605532
73	0.462704918	1.033982431
74	0.4635245902	1.033544725
75	0.4635245902	1.033093237
76	0.4651639344	1.032622702
77	0.4647540984	1.032359423
78	0.4647540984	1.031854307
79	0.4651639344	1.031623981
80	0.4643442623	1.031295075
81	0.4643442623	1.031019664
82	0.4655737705	1.030615842
83	0.4659836066	1.030247604
84	0.4663934426	1.02966239
85	0.4659836066	1.029277409
86	0.4663934426	1.028966338
87	0.4659836066	1.028483253
88	0.4663934426	1.028185187
89	0.4672131148	1.027784113
90	0.4668032787	1.027403752
91	0.4663934426	1.026982508
92	0.4668032787	1.026617277
93	0.4668032787	1.026255775
94	0.468442623	1.025599184
95	0.468852459	1.025163456
96	0.4692622951	1.024846557
97	0.4692622951	1.024515937
98	0.4696721311	1.024119944
99	0.4692622951	1.023944329
100	0.468852459	1.023434316
101	0.468852459	1.023119938
102	0.4700819672	1.022565425
103	0.468852459	1.022348417
104	0.4692622951	1.021917336
105	0.468852459	1.021550792
106	0.4692622951	1.0212515
107	0.4696721311	1.021013666
108	0.4692622951	1.020543889
109	0.4709016393	1.0200092
110	0.4717213115	1.019525883
111	0.4709016393	1.019149733
112	0.4709016393	1.018845212
113	0.4717213115	1.018409645
114	0.4717213115	1.018197072
115	0.4725409836	1.017854904
116	0.4733606557	1.017502468
117	0.4729508197	1.017346646
118	0.4729508197	1.017137365
119	0.4725409836	1.016719667
120	0.4754098361	1.016372389
121	0.4758196721	1.015988807
122	0.4754098361	1.015856856
123	0.4770491803	1.015409682
124	0.4770491803	1.015168904
125	0.4786885246	1.014631093
126	0.4786885246	1.014310063
127	0.4795081967	1.013643039
128	0.4827868852	1.013221208
129	0.4823770492	1.012915277
130	0.481557377	1.012370286
131	0.4823770492	1.012109625
132	0.4827868852	1.011781291
133	0.4831967213	1.011582921
134	0.4823770492	1.01114051
135	0.4819672131	1.010604457
136	0.4827868852	1.010510154
137	0.4840163934	1.00995757
138	0.4856557377	1.009546692
139	0.4860655738	1.009298294
140	0.4864754098	1.008888614
141	0.4868852459	1.008555511
142	0.487295082	1.008166402
143	0.487295082	1.007910182
144	0.4864754098	1.007589313
145	0.4881147541	1.007277957
146	0.4881147541	1.006746709
147	0.487704918	1.00648426
148	0.4881147541	1.00612658
149	0.487704918	1.005792627
150	0.4893442623	1.005479767
151	0.4897540984	1.005229677
152	0.4905737705	1.004796138
153	0.4905737705	1.004532122
154	0.4909836066	1.004230765
155	0.4909836066	1.003846154
156	0.4901639344	1.003509459
157	0.4905737705	1.003244829
