iter	Passed	Remaining
0	4	4400
1	8	3761
2	10	3217
3	14	3268
4	17	3273
5	21	3324
6	25	3319
7	28	3306
8	31	3266
9	35	3236
10	38	3223
11	42	3238
12	46	3256
13	49	3266
14	53	3290
15	58	3370
16	61	3324
17	64	3282
18	68	3260
19	71	3275
20	75	3265
21	79	3273
22	82	3272
23	86	3262
24	89	3252
25	93	3267
26	97	3251
27	100	3253
28	104	3246
29	107	3229
30	110	3215
31	114	3211
32	117	3194
33	121	3189
34	124	3190
35	128	3178
36	131	3182
37	135	3189
38	139	3185
39	144	3223
40	148	3222
41	152	3233
42	156	3237
43	160	3237
44	164	3244
45	169	3252
46	173	3265
47	178	3278
48	181	3270
49	185	3264
50	188	3256
51	192	3247
52	195	3239
53	199	3229
54	202	3224
55	206	3216
56	209	3205
57	212	3199
58	217	3205
59	222	3226
60	227	3235
61	231	3234
62	235	3243
63	239	3245
64	244	3249
65	249	3264
66	253	3265
67	257	3261
68	260	3255
69	264	3247
70	267	3237
71	271	3238
72	275	3230
73	279	3230
74	282	3222
75	285	3212
76	289	3201
77	292	3195
78	296	3194
79	299	3184
80	303	3185
81	307	3177
82	310	3171
83	315	3173
84	318	3168
85	322	3162
86	326	3161
87	331	3168
88	334	3159
89	338	3156
90	341	3148
91	344	3142
92	348	3138
93	352	3133
94	355	3125
95	359	3122
96	362	3115
97	366	3107
98	369	3101
99	373	3097
100	376	3093
101	380	3089
102	384	3087
103	388	3084
104	392	3087
105	396	3083
106	401	3085
107	405	3088
108	410	3091
109	414	3090
110	418	3086
111	423	3090
112	426	3085
113	430	3083
114	434	3077
115	437	3073
116	441	3067
117	445	3062
118	449	3060
119	453	3057
120	457	3056
121	461	3057
122	466	3063
123	471	3067
124	475	3064
125	479	3062
126	484	3064
127	488	3063
128	493	3064
129	497	3063
130	502	3061
131	506	3064
132	518	3107
133	529	3144
134	535	3150
135	539	3148
136	544	3149
137	548	3145
138	551	3140
139	555	3134
140	559	3129
141	563	3126
142	567	3122
143	572	3124
144	576	3122
145	580	3116
146	584	3113
147	589	3114
148	594	3114
149	601	3126
150	606	3128
151	611	3132
152	617	3137
153	622	3136
154	628	3141
155	636	3160
156	643	3165
157	648	3167
158	653	3168
159	659	3171
160	665	3179
161	671	3184
162	675	3179
163	681	3182
164	685	3178
165	689	3173
166	695	3177
167	699	3173
168	705	3178
169	711	3181
170	716	3179
171	720	3176
172	724	3170
173	728	3167
174	733	3162
175	737	3161
176	743	3162
177	748	3161
178	752	3157
179	756	3153
180	761	3149
181	764	3143
182	769	3139
183	772	3132
184	777	3129
185	780	3123
186	785	3119
187	789	3115
188	793	3110
189	798	3111
190	802	3105
191	807	3103
192	811	3098
193	815	3092
194	819	3089
195	823	3085
196	828	3082
197	834	3084
198	839	3084
199	845	3084
200	853	3094
201	861	3103
202	865	3101
203	870	3099
204	875	3097
205	881	3096
206	886	3095
207	891	3094
208	895	3090
209	902	3092
210	907	3093
211	913	3094
212	917	3087
213	922	3086
214	927	3082
215	931	3078
216	935	3074
217	939	3068
218	943	3063
219	950	3067
220	955	3066
221	962	3068
222	966	3065
223	972	3064
224	976	3060
225	981	3056
226	987	3057
227	991	3053
228	996	3049
229	1000	3046
230	1006	3045
231	1012	3044
232	1016	3039
233	1020	3035
234	1025	3033
235	1030	3029
236	1034	3023
237	1038	3018
238	1042	3013
239	1047	3010
240	1051	3006
241	1055	3001
242	1059	2995
243	1065	2996
244	1071	2995
245	1077	2994
246	1081	2990
247	1086	2987
248	1092	2988
249	1098	2987
250	1102	2981
251	1106	2977
252	1110	2971
253	1114	2965
254	1118	2959
255	1123	2957
256	1127	2951
257	1130	2945
258	1135	2941
259	1140	2937
260	1145	2936
261	1155	2946
262	1167	2959
263	1175	2965
264	1180	2961
265	1183	2955
266	1188	2951
267	1192	2945
268	1196	2939
269	1200	2933
270	1203	2927
271	1208	2923
272	1212	2918
273	1218	2916
274	1223	2914
275	1227	2909
