iter	Accuracy	MultiClass
0	0.4413934426	1.096950352
1	0.4459016393	1.094838022
2	0.4442622951	1.093352786
3	0.4422131148	1.091478617
4	0.4487704918	1.089444676
5	0.4430327869	1.087673886
6	0.456557377	1.085954031
7	0.4590163934	1.084208009
8	0.4590163934	1.081999937
9	0.4590163934	1.080101759
10	0.4598360656	1.078926667
11	0.4586065574	1.07710366
12	0.4590163934	1.076166849
13	0.4590163934	1.074656622
14	0.4581967213	1.073375205
15	0.4581967213	1.072330751
16	0.4581967213	1.07129886
17	0.4581967213	1.070261031
18	0.4586065574	1.069028899
19	0.4586065574	1.067899856
20	0.4581967213	1.067010807
21	0.4581967213	1.066068418
22	0.4577868852	1.065294281
23	0.4581967213	1.064660878
24	0.4586065574	1.06359892
25	0.4581967213	1.062621605
26	0.4581967213	1.061993068
27	0.4581967213	1.060955804
28	0.4581967213	1.060165347
29	0.4581967213	1.059375765
30	0.4581967213	1.058744265
31	0.4581967213	1.058056028
32	0.4581967213	1.057364738
33	0.4581967213	1.056613956
34	0.4581967213	1.055955393
35	0.4581967213	1.055191094
36	0.4581967213	1.054340949
37	0.4581967213	1.053558775
38	0.4581967213	1.052742672
39	0.4581967213	1.052197658
40	0.4581967213	1.05163697
41	0.4581967213	1.05114352
42	0.4581967213	1.050489954
43	0.4581967213	1.049778782
44	0.4581967213	1.049180524
45	0.4581967213	1.048511226
46	0.4581967213	1.048097562
47	0.4581967213	1.047569584
48	0.4581967213	1.047184757
49	0.4581967213	1.046599691
50	0.4581967213	1.046303097
51	0.4581967213	1.04564503
52	0.4581967213	1.045252298
53	0.4581967213	1.044810683
54	0.4581967213	1.044295793
55	0.4581967213	1.043805976
56	0.4586065574	1.043020725
57	0.4586065574	1.042539916
58	0.4586065574	1.042080331
59	0.4586065574	1.041701694
60	0.4586065574	1.041138207
61	0.4586065574	1.040708062
62	0.4586065574	1.040352977
63	0.4586065574	1.039837541
64	0.4586065574	1.039534633
65	0.4586065574	1.039052575
66	0.4581967213	1.038520912
67	0.4586065574	1.037988082
68	0.4586065574	1.037257045
69	0.4586065574	1.036954317
70	0.4586065574	1.036448895
71	0.4586065574	1.036033648
72	0.4590163934	1.035787338
73	0.4581967213	1.035449843
74	0.4586065574	1.034907592
75	0.4586065574	1.034306059
76	0.4590163934	1.033625547
77	0.4594262295	1.033100326
78	0.4594262295	1.032559716
79	0.4594262295	1.032188648
80	0.4594262295	1.031837701
81	0.4594262295	1.031634797
82	0.4594262295	1.031267216
83	0.4594262295	1.030933189
84	0.4594262295	1.030667131
85	0.4594262295	1.030389352
86	0.4590163934	1.030032489
87	0.4606557377	1.02973576
88	0.4606557377	1.029212221
89	0.4606557377	1.028912191
90	0.4606557377	1.028720414
91	0.4610655738	1.028477508
92	0.4610655738	1.028238311
93	0.4610655738	1.027890578
94	0.4614754098	1.027434094
95	0.4618852459	1.026934631
96	0.4618852459	1.026711221
97	0.4639344262	1.026299473
98	0.4651639344	1.026031238
99	0.4663934426	1.025737817
100	0.4659836066	1.025318554
101	0.4663934426	1.024774298
102	0.4668032787	1.024548155
103	0.4676229508	1.024148748
104	0.4680327869	1.023755936
105	0.4680327869	1.023213127
106	0.4680327869	1.022947592
107	0.4672131148	1.02255774
108	0.4672131148	1.022282102
109	0.4672131148	1.021947803
110	0.468852459	1.021666736
111	0.4692622951	1.021448122
112	0.4692622951	1.021214224
113	0.4692622951	1.020927191
114	0.4692622951	1.020595858
115	0.4696721311	1.020130274
116	0.468852459	1.019806402
117	0.4696721311	1.019489865
118	0.4704918033	1.019168622
119	0.4704918033	1.018968719
120	0.4709016393	1.01850591
121	0.4713114754	1.018177493
122	0.4713114754	1.017982255
123	0.4713114754	1.017808353
124	0.4725409836	1.017525073
125	0.4721311475	1.017109462
126	0.4721311475	1.016885412
127	0.4721311475	1.016666035
128	0.4717213115	1.016392856
129	0.4709016393	1.01594472
130	0.4713114754	1.015580278
131	0.4713114754	1.015291866
132	0.4721311475	1.014798026
133	0.4725409836	1.014535041
134	0.4729508197	1.014078216
135	0.4725409836	1.013802737
136	0.4733606557	1.013476601
137	0.4733606557	1.013122735
138	0.4733606557	1.01273842
139	0.4741803279	1.01242019
140	0.4737704918	1.012288639
141	0.4741803279	1.011958851
142	0.4737704918	1.011670924
143	0.4745901639	1.011293944
144	0.4745901639	1.010976527
145	0.4766393443	1.010797327
146	0.4770491803	1.010422551
147	0.4770491803	1.01009119
148	0.4766393443	1.009893696
149	0.4762295082	1.009733463
150	0.4766393443	1.009220672
151	0.4766393443	1.008645795
152	0.4770491803	1.00826639
153	0.4766393443	1.008096747
154	0.4770491803	1.007921763
155	0.4770491803	1.007684965
156	0.4778688525	1.007358458
157	0.4782786885	1.006982436
158	0.4786885246	1.006745552
159	0.4782786885	1.006237849
160	0.4799180328	1.005832494
161	0.4807377049	1.005469129
162	0.4823770492	1.004875523
163	0.4831967213	1.004584932
164	0.481557377	1.004249176
165	0.481557377	1.004036924
166	0.4831967213	1.003736826
167	0.4844262295	1.003243754
168	0.4848360656	1.002982525
169	0.4856557377	1.002721296
170	0.4864754098	1.002348106
171	0.4868852459	1.002227558
172	0.487295082	1.002027651
173	0.4885245902	1.001623887
174	0.4897540984	1.001320524
175	0.4885245902	1.000976733
176	0.4889344262	1.000578157
177	0.4889344262	1.000321387
178	0.4897540984	1.000085921
179	0.4889344262	0.9997949401
180	0.4893442623	0.9994469259
181	0.4897540984	0.9992221011
182	0.4909836066	0.9986946911
183	0.4913934426	0.9984719913
184	0.4918032787	0.9980197407
185	0.4918032787	0.9977085911
186	0.493442623	0.9974593633
187	0.4918032787	0.9972660716
188	0.4918032787	0.99689475
189	0.4922131148	0.9966573613
190	0.4922131148	0.9964096646
191	0.493442623	0.9958923125
192	0.493852459	0.9956680135
193	0.4942622951	0.9950978033
194	0.4942622951	0.9949334876
195	0.4942622951	0.9947488129
196	0.4942622951	0.994448672
197	0.4946721311	0.9940899672
198	0.4959016393	0.9935154805
199	0.4971311475	0.99289462
200	0.4967213115	0.9925352466
201	0.4963114754	0.9923123112
202	0.4979508197	0.992022442
203	0.4979508197	0.9917663879
204	0.4979508197	0.9915268043
205	0.4987704918	0.9912182124
206	0.4987704918	0.9908728359
207	0.5	0.9905455549
208	0.5004098361	0.9903153137
209	0.5	0.9900824422
210	0.5	0.9898236245
211	0.5004098361	0.9895887367
212	0.5004098361	0.9893752835
213	0.5	0.9891468758
214	0.5	0.9888287873
215	0.5012295082	0.9887106094
216	0.5020491803	0.9881993795
217	0.5020491803	0.9879047296
218	0.5024590164	0.9876247402
219	0.5020491803	0.9873730089
220	0.5024590164	0.9870524678
221	0.5028688525	0.9866441253
222	0.5040983607	0.9863709137
223	0.5045081967	0.9860757054
224	0.5049180328	0.9859337588
225	0.5045081967	0.9854126079
226	0.5049180328	0.9850920451
227	0.5053278689	0.9847096097
228	0.5053278689	0.9844469948
229	0.506147541	0.9839254912
230	0.5069672131	0.9835036346
231	0.5057377049	0.9830987664
232	0.5057377049	0.9829501945
233	0.5057377049	0.9827088055
234	0.506557377	0.9821784346
235	0.5069672131	0.9818742306
236	0.5069672131	0.9814361323
237	0.5073770492	0.9810446671
238	0.5077868852	0.980789881
239	0.5081967213	0.9806276395
240	0.5086065574	0.9802283161
241	0.5086065574	0.9799667278
242	0.5102459016	0.9796629009
243	0.5098360656	0.9795462409
244	0.5102459016	0.9792400666
245	0.5102459016	0.9790333162
246	0.5102459016	0.9788409475
247	0.5102459016	0.9786097011
248	0.5106557377	0.9782270882
249	0.5110655738	0.9778282156
250	0.5106557377	0.9774730043
251	0.5110655738	0.9772285906
252	0.512295082	0.9768596436
253	0.512704918	0.9766955765
254	0.5135245902	0.976292335
255	0.512704918	0.9760702336
256	0.5143442623	0.9756924484
257	0.5143442623	0.9754285427
258	0.5143442623	0.9752145436
259	0.5147540984	0.9750134536
260	0.5151639344	0.9745108109
261	0.5155737705	0.974394888
262	0.5163934426	0.974198104
263	0.5155737705	0.9739239461
264	0.5159836066	0.9735059424
265	0.5163934426	0.9733102277
266	0.5163934426	0.9731395181
267	0.5168032787	0.9725789199
268	0.518852459	0.9723432208
269	0.518852459	0.971889327
270	0.518442623	0.9716957124
271	0.518852459	0.9714198406
272	0.5192622951	0.9711465335
273	0.518852459	0.9709349965
274	0.5200819672	0.97027819
275	0.5213114754	0.9699467629
276	0.5225409836	0.969518646
277	0.5229508197	0.9691088961
278	0.5237704918	0.9688993886
279	0.5237704918	0.9685924308
280	0.5237704918	0.9682528596
281	0.5229508197	0.9677745094
282	0.5233606557	0.9673629815
283	0.5245901639	0.96697621
284	0.5258196721	0.9667204449
285	0.5258196721	0.9663641757
286	0.5270491803	0.9660288908
287	0.5266393443	0.9655235188
288	0.5266393443	0.9651706223
289	0.5270491803	0.9647221853
290	0.5286885246	0.9644084262
291	0.5290983607	0.9641796863
292	0.5295081967	0.9638790235
293	0.5286885246	0.9637196812
294	0.5295081967	0.9631960559
295	0.5290983607	0.9629069523
296	0.5290983607	0.9624188615
297	0.5307377049	0.9620391807
298	0.531557377	0.961544618
299	0.531147541	0.9613325611
300	0.531557377	0.9611264649
301	0.5319672131	0.9606845496
302	0.5323770492	0.9603480119
303	0.5327868852	0.9599833032
304	0.5327868852	0.9595199441
305	0.5327868852	0.9591471616
306	0.5327868852	0.9587629305
307	0.5331967213	0.9581644919
308	0.5336065574	0.9578430809
309	0.5336065574	0.9574980985
310	0.5327868852	0.9569430164
311	0.5340163934	0.9565952427
312	0.5331967213	0.9559712257
313	0.5344262295	0.955634254
314	0.5356557377	0.9551496188
315	0.5348360656	0.9547891613
316	0.5356557377	0.9545707285
317	0.5385245902	0.954138892
318	0.5381147541	0.9539441695
319	0.5389344262	0.9534974246
320	0.5381147541	0.9532156196
321	0.5397540984	0.9527949866
322	0.5397540984	0.952551794
323	0.5393442623	0.9521604307
324	0.5393442623	0.9520043351
325	0.5405737705	0.9515983947
326	0.5422131148	0.9512582325
327	0.5430327869	0.9508031771
328	0.5442622951	0.9504803498
329	0.5430327869	0.9499668199
330	0.5430327869	0.9495777496
331	0.543852459	0.9492894198
332	0.5459016393	0.9487569794
333	0.5487704918	0.9485050784
334	0.55	0.9481336696
335	0.5495901639	0.9477811154
336	0.5508196721	0.947388681
337	0.5512295082	0.9468628065
338	0.5516393443	0.946426123
339	0.5512295082	0.9461899175
340	0.5520491803	0.9456775877
341	0.5532786885	0.9451823918
342	0.5540983607	0.9448233757
343	0.5549180328	0.9443509206
344	0.5553278689	0.9438785891
345	0.5569672131	0.9434643555
346	0.5586065574	0.9428583313
347	0.5614754098	0.9423304033
348	0.5606557377	0.9420670752
349	0.562295082	0.9415245681
350	0.5614754098	0.941239067
351	0.5618852459	0.9407373549
352	0.562295082	0.9403844332
353	0.562704918	0.9400395058
354	0.562704918	0.939709555
355	0.5635245902	0.9392988165
356	0.5643442623	0.9388495547
357	0.5651639344	0.9383606013
358	0.5651639344	0.938067733
359	0.5659836066	0.9376580105
360	0.5672131148	0.9373411078
361	0.5672131148	0.9371694127
362	0.5659836066	0.9367421811
363	0.5672131148	0.9364274378
364	0.5672131148	0.9359784429
365	0.5672131148	0.9354711727
366	0.5676229508	0.9351207855
367	0.568442623	0.9347147031
368	0.568442623	0.9342146437
369	0.568852459	0.9339666288
370	0.5696721311	0.9336367139
371	0.5704918033	0.9332700898
372	0.5696721311	0.9327344188
373	0.5700819672	0.9323588297
374	0.5713114754	0.9320075513
375	0.5713114754	0.931662379
376	0.5721311475	0.931394444
377	0.5721311475	0.9308551919
378	0.5737704918	0.9304795315
379	0.5721311475	0.9302126507
380	0.5737704918	0.929656855
381	0.5741803279	0.9292105566
382	0.5745901639	0.9288753081
383	0.5745901639	0.9285495741
384	0.5754098361	0.9283067125
385	0.5762295082	0.9279871341
386	0.5766393443	0.9276484552
387	0.5770491803	0.9273289753
388	0.5762295082	0.9271058117
389	0.5762295082	0.9266208847
390	0.5766393443	0.9262730896
391	0.5770491803	0.9260523481
392	0.5782786885	0.9256352425
393	0.5778688525	0.9251598422
394	0.5782786885	0.9248370007
395	0.5778688525	0.924474271
396	0.5790983607	0.9242988483
397	0.5799180328	0.9239066299
398	0.581147541	0.9235700407
399	0.5819672131	0.9231745265
400	0.5827868852	0.9227351444
401	0.5836065574	0.9224311817
402	0.5844262295	0.922035763
403	0.5836065574	0.9216586899
404	0.5840163934	0.9211978064
405	0.5831967213	0.9209105912
406	0.5827868852	0.9205821422
407	0.5831967213	0.9203925787
408	0.5840163934	0.920050431
409	0.5860655738	0.9197745401
410	0.5860655738	0.919331711
411	0.5860655738	0.9189341136
412	0.5852459016	0.9185682179
413	0.587295082	0.9183426696
414	0.587295082	0.9180961309
415	0.5889344262	0.9176784975
416	0.5893442623	0.9173513033
417	0.5893442623	0.9171246891
418	0.5905737705	0.9166207804
419	0.5913934426	0.9161491536
420	0.5909836066	0.9156276478
421	0.5926229508	0.9152709818
422	0.5930327869	0.9149763343
423	0.5942622951	0.9146415413
424	0.5946721311	0.9143261767
425	0.5946721311	0.9141134307
426	0.5959016393	0.9136267463
